<<<<<<< HEAD
﻿frame,logical_id,score,time,tracker_id
25,7,0.9889956255178611,1,10
25,0,0.9854964695744862,1,0
25,13,0.9789193592638965,2,-1
25,11,0.9556709022786429,2,7
25,9,0.9263938486245136,2,8
25,8,0.9194083520192199,1,6
25,17,0.8976511166477756,2,1
25,2,0.8954332759118127,1,3
25,14,0.8708712272213375,2,9
25,1,0.8652116063847094,1,5
25,15,0.7897221212974583,2,2
25,16,0.7391928087542716,2,4
26,0,0.9882808522623985,1,0
26,7,0.9634125565023026,1,10
26,14,0.9402318388384743,2,9
26,11,0.9347481617140461,2,7
26,8,0.9256867628533035,1,6
26,2,0.9181453631617879,1,3
26,13,0.914592421810259,2,-1
26,9,0.8824687883907002,2,8
26,15,0.8768787183002508,2,2
26,17,0.8675560850919815,2,1
26,1,0.8662039571135813,1,5
26,16,0.8156632822690287,2,4
27,0,0.9959299559734492,1,0
27,7,0.9814046277025238,1,10
27,11,0.9623168586282753,2,7
27,2,0.9514603117552352,1,3
27,13,0.9454310390813015,2,-1
27,9,0.9330233158976015,2,8
27,14,0.9291538247358673,2,9
27,15,0.9026038820784861,2,2
27,8,0.8970620885307454,1,6
27,17,0.8867915144060261,2,1
27,1,0.8802661329081556,1,5
27,16,0.7446723868807545,2,4
28,0,0.989961131082546,1,0
28,7,0.9805181670607548,1,10
28,13,0.9789143608618524,2,-1
28,11,0.9784563186764856,2,7
28,14,0.9349762855909803,2,9
28,9,0.9268608635990805,2,8
28,2,0.9260862829522991,1,3
28,1,0.9112894630206043,1,5
28,17,0.8960132532546632,2,1
28,8,0.8393859377192217,1,6
28,16,0.7488589911800108,2,4
28,15,0.7402911834486495,2,2
29,0,0.9921308010944679,1,0
29,7,0.9716322592021717,1,10
29,13,0.9632041751027794,2,-1
29,14,0.9447564203044365,2,9
29,11,0.9408872890027438,2,7
29,2,0.9378246621067008,1,3
29,1,0.9240601544794278,1,5
29,9,0.9168566048214114,2,8
29,17,0.873915993638241,2,1
29,15,0.8613450703715182,2,2
29,8,0.828281210307921,1,6
29,16,0.73072940487587,2,4
30,0,0.9823510613686759,1,0
30,7,0.9778763559462588,1,10
30,11,0.9548361746257829,2,7
30,2,0.938682899971911,1,3
30,13,0.9304316950005367,2,-1
30,14,0.9267966175749189,2,9
30,17,0.9139342877599559,2,1
30,15,0.9081753784892973,2,2
30,9,0.90708417239429,2,8
30,1,0.8716886374508508,1,5
30,16,0.8456264716423034,2,4
30,8,0.7814220097787659,1,6
31,0,0.9894894644558431,1,0
31,14,0.9815346194624341,2,9
31,7,0.9729251098793135,1,10
31,2,0.9689343096380993,1,3
31,13,0.9609315426099541,2,-1
31,11,0.9422990552514426,2,7
31,15,0.9107175803680431,2,2
31,17,0.9070592372288224,2,1
31,9,0.8913960674190622,2,8
31,1,0.8756104210758687,1,5
31,16,0.8482260831221786,2,4
31,8,0.8321429285430721,1,6
32,13,0.9943967592010212,2,-1
32,0,0.9929476191240638,1,0
32,2,0.9674930348994177,1,3
32,15,0.9556327342204223,2,2
32,7,0.9542487592361196,1,10
32,11,0.9229873387942471,2,7
32,17,0.9076613614573398,2,1
32,14,0.8889699581947021,2,9
32,9,0.8874646621151014,2,8
32,8,0.882990452954751,1,6
32,1,0.8594847098451116,1,5
32,16,0.8351391956990174,2,4
33,13,0.9858690182137206,2,-1
33,0,0.9826215604633981,1,0
33,15,0.9713275992670325,2,2
33,14,0.9373338739440052,2,9
33,11,0.9290068879310658,2,7
33,2,0.9251484975930401,1,3
33,1,0.8977088871438418,1,5
33,8,0.8923041587625213,1,6
33,9,0.8922419315034273,2,8
33,17,0.8622194573655781,2,1
33,16,0.8384085341023292,2,4
33,7,0.7977036628632637,1,10
33,5,0.33748010527342553,1,11
34,13,0.9891181125212705,2,-1
34,0,0.9818419656335668,1,0
34,7,0.9684605676349014,1,10
34,15,0.9652229251966218,2,2
34,5,0.9628345281909303,1,11
34,11,0.9527143661969577,2,7
34,9,0.925077878477101,2,8
34,17,0.8960845451544432,2,1
34,8,0.879264421633503,1,6
34,1,0.8746840381523291,1,5
34,2,0.8631641291578699,1,3
34,14,0.8283614609359881,2,9
34,16,0.6828376225096044,2,4
35,7,0.9894483047048077,1,10
35,0,0.9783422031687364,1,0
35,13,0.9752382215421622,2,-1
35,11,0.945245699493305,2,7
35,14,0.9330630501575627,2,9
35,2,0.9258779543561693,1,3
35,9,0.9242260273908607,2,8
35,17,0.8992503578557708,2,1
35,15,0.8942291184515767,2,2
35,5,0.8839154907986596,1,11
35,1,0.8563435926601859,1,5
35,8,0.7868646974099376,1,6
35,16,0.7233273088537437,2,4
36,0,0.9856616862653617,1,0
36,13,0.9809687156290927,2,-1
36,11,0.9706804273232994,2,7
36,15,0.9467138953900862,2,2
36,7,0.9423755806692629,1,10
36,9,0.9422279647408842,2,8
36,5,0.9412674248240238,1,11
36,2,0.9272705371977477,1,3
36,17,0.869791737508385,2,1
36,1,0.868359037285791,1,5
36,14,0.8593407071878142,2,9
36,16,0.8326876516742203,2,4
36,8,0.7491421710121426,1,6
37,0,0.9891909074426894,1,0
37,13,0.9816601062933709,2,-1
37,7,0.9471859315408253,1,10
37,2,0.9356301678995964,1,3
37,11,0.8988854270363082,2,7
37,5,0.8953494810074667,1,11
37,1,0.893315189950133,1,5
37,14,0.8778067428394498,2,9
37,9,0.8695468484605589,2,8
37,15,0.8436182471070655,2,2
37,17,0.8406810927275319,2,1
37,8,0.8057708637613676,1,6
37,16,0.740226293228009,2,4
38,13,0.987116684544342,2,-1
38,0,0.9809291651558443,1,0
38,14,0.9658618554049706,2,9
38,11,0.9522270482576808,2,7
38,9,0.9372796365739882,2,8
38,15,0.915594885671964,2,2
38,2,0.9114855271850288,1,3
38,1,0.9110848833625709,1,5
38,8,0.8795537636677251,1,6
38,7,0.8596528917905217,1,10
38,5,0.8596015346651624,1,11
38,17,0.7835743383174479,2,1
38,16,0.7475216238921462,2,4
39,13,0.9695995272168844,2,-1
39,5,0.9595143820554806,1,11
39,14,0.9566044352620409,2,9
39,0,0.9550423154782214,1,0
39,11,0.9341226250758001,2,7
39,8,0.9187712678347146,1,6
39,7,0.9187305109678334,1,10
39,15,0.9077784980202008,2,2
39,2,0.9015520807289605,1,3
39,1,0.8983067828788067,1,5
39,16,0.8857500121137858,2,4
39,9,0.8759904422074474,2,8
39,17,0.8451455110325732,2,1
40,0,0.9675129106395344,1,0
40,8,0.95201470726161,1,6
40,9,0.9432398797481722,2,8
40,7,0.9415243194734358,1,10
40,5,0.9401714023912247,1,11
40,2,0.9302670465398662,1,3
40,13,0.9297807977318303,2,-1
40,11,0.9184761324423757,2,7
40,15,0.8891915539256714,2,2
40,17,0.8678081853388482,2,1
40,14,0.8677287900004129,2,9
40,1,0.8664814570407874,1,5
41,0,0.9688981772640661,1,0
41,13,0.9675128752084761,2,-1
41,5,0.945368996868726,1,11
41,11,0.9403172224539486,2,7
41,7,0.9283703545007691,1,10
41,2,0.9278767437739386,1,3
41,9,0.919995241739415,2,8
41,17,0.8931598325650669,2,1
41,14,0.8906294564234982,2,9
41,1,0.8879128023412539,1,5
41,15,0.8039854350544166,2,2
41,8,0.794220422303437,1,6
42,5,0.9531322534152886,1,11
42,0,0.9517330898223748,1,0
42,13,0.9324535528890183,2,-1
42,7,0.9235481108097315,1,10
42,11,0.9118306301049797,2,7
42,15,0.9083714806541466,2,2
42,2,0.8947330512862,1,3
42,9,0.8865777475590149,2,8
42,17,0.8839144687891047,2,1
42,8,0.8779980523192672,1,6
42,14,0.8768588554629668,2,9
42,1,0.8645786441156083,1,5
43,14,0.9771994290892605,2,9
43,5,0.9594482887908384,1,11
43,0,0.9480335110558933,1,0
43,13,0.9382513964651948,2,-1
43,7,0.9363603953856496,1,10
43,11,0.9256491310690854,2,7
43,15,0.9076101774778331,2,2
43,1,0.9015893578174065,1,5
43,8,0.8884501901470405,1,6
43,2,0.8574813901133589,1,3
43,17,0.8104364053411572,2,1
43,9,0.810311584280939,2,8
44,5,0.9712485801793992,1,11
44,14,0.961634974621302,2,9
44,0,0.9557456165634182,1,0
44,11,0.9422751790832884,2,7
44,13,0.9366704341334748,2,-1
44,2,0.9087918471685514,1,3
44,1,0.8726568861758183,1,5
44,17,0.856518842133106,2,1
44,9,0.8034075612687313,2,8
44,8,0.7709130892546006,1,6
44,7,0.7243376011054191,1,10
45,5,0.9590992217288713,1,11
45,11,0.9540962756693991,2,7
45,0,0.9451944186251455,1,0
45,13,0.9131525522100545,2,-1
45,14,0.9005299123104505,2,9
45,8,0.8949507379122889,1,6
45,7,0.8899353886540372,1,10
45,1,0.887828493253713,1,5
45,17,0.8859748317802403,2,1
45,2,0.8786648139898202,1,3
45,9,0.8533286376170973,2,8
45,15,0.7378544914616268,2,2
45,16,0.3421568932011723,2,4
46,11,0.9576676064341556,2,7
46,13,0.9545638242977836,2,-1
46,5,0.9498915430454606,1,11
46,7,0.9339755987050207,1,10
46,0,0.9228262250589603,1,0
46,14,0.9048861978787903,2,9
46,9,0.9005579928873862,2,8
46,1,0.88975571532639,1,5
46,2,0.8383713306585147,1,3
46,8,0.8348795125531524,1,6
46,15,0.8229809037075297,2,2
46,17,0.8223030644204017,2,1
47,13,0.9941373546393927,2,-1
47,5,0.9533239904432347,1,11
47,14,0.9228852058125304,2,9
47,1,0.9226183091259026,1,5
47,0,0.9091834886588959,1,0
47,2,0.892051113221735,1,3
47,9,0.8902821882701022,2,8
47,8,0.8802847593645196,1,6
47,17,0.8690867698243601,2,1
47,11,0.8593745435858658,2,7
47,7,0.8323627665541948,1,10
47,15,0.6250717158446696,2,2
47,16,0.5248512712261255,2,4
48,0,0.9852978781538476,1,0
48,5,0.9596552877164302,1,11
48,13,0.9548313856109536,2,-1
48,1,0.9486873091353692,1,5
48,14,0.9093885013172905,2,9
48,11,0.9013172638964956,2,7
48,17,0.8848820964037167,2,1
48,2,0.8836059576898728,1,3
48,7,0.8673197616765622,1,10
48,9,0.8533630343898869,2,8
48,15,0.8424281185232125,2,2
48,8,0.8259645857881275,1,6
48,16,0.7165814742328571,2,4
49,0,0.9798177164620429,1,0
49,14,0.9441313869565411,2,9
49,17,0.9286835192096454,2,1
49,2,0.9234504107321861,1,3
49,7,0.9211062682651623,1,10
49,5,0.9205541031699722,1,11
49,9,0.9163283987315687,2,8
49,1,0.9039499911556025,1,5
49,13,0.8979649287105076,2,-1
49,8,0.8637543104308163,1,6
49,11,0.8271057706364263,2,7
49,15,0.7253831338428609,2,2
49,16,0.6885760436185618,2,4
50,0,0.9493055993336244,1,0
50,2,0.9409736539401805,1,3
50,14,0.9337951100191129,2,9
50,5,0.9263595829972437,1,11
50,9,0.9209466299921713,2,8
50,13,0.9082038254133888,2,-1
50,7,0.8944163390361579,1,10
50,1,0.8915539173963843,1,5
50,17,0.8911663142800814,2,1
50,11,0.8773785003694734,2,7
50,8,0.8526375459591347,1,6
50,16,0.7677586372551609,2,4
51,0,0.9528879378448238,1,0
51,11,0.9326819720496667,2,7
51,1,0.9310756269560093,1,5
51,5,0.9251756071884901,1,11
51,17,0.9058405969654213,2,1
51,14,0.9036803164276477,2,9
51,13,0.8989754024932621,2,-1
51,2,0.8897167390410599,1,3
51,9,0.887109809161706,2,8
51,7,0.8747502973782999,1,10
51,8,0.8697201815433501,1,6
51,16,0.7205961257174852,2,4
51,15,0.6313699793263114,2,2
52,13,0.9758231092159717,2,-1
52,0,0.9700115827130271,1,0
52,17,0.9346644541747524,2,1
52,11,0.9336049734035425,2,7
52,2,0.9202274434776625,1,3
52,9,0.9045576908696791,2,8
52,1,0.9044599801758193,1,5
52,7,0.8829593970837972,1,10
52,14,0.8816910221074284,2,9
52,15,0.8698668183338432,2,2
52,8,0.8481139290573725,1,6
52,5,0.8376083536746144,1,11
52,16,0.7116215516196237,2,4
53,0,0.9699967723215364,1,0
53,13,0.9586947333833602,2,-1
53,11,0.9259027111476015,2,7
53,17,0.9166586569813981,2,1
53,2,0.9152151424239552,1,3
53,7,0.8963889603087655,1,10
53,14,0.89241318773451,2,9
53,9,0.8878775310174548,2,8
53,1,0.8813439331460526,1,5
53,8,0.8685331447258149,1,6
53,5,0.847284496437654,1,11
53,16,0.7346963828128334,2,4
53,15,0.6683997051976655,2,2
54,14,0.9823399783263793,2,9
54,0,0.9707412482060123,1,0
54,7,0.9618604289486679,1,10
54,13,0.9579048910017575,2,-1
54,8,0.9268300655642947,1,6
54,9,0.9237803977372712,2,8
54,11,0.9120186485576104,2,7
54,2,0.9108550324440774,1,3
54,1,0.889165302899033,1,5
54,5,0.8822594822207814,1,11
54,17,0.8569328239743017,2,1
54,16,0.7474052065386447,2,4
54,15,0.6430080734106542,2,2
55,14,0.9754035758966391,2,9
55,13,0.9679415523247352,2,-1
55,0,0.9475405647011348,1,0
55,1,0.9432795456925377,1,5
55,2,0.9202024732359336,1,3
55,9,0.9177138969168797,2,8
55,11,0.9163432573782934,2,7
55,5,0.9100850333621153,1,11
55,7,0.9083489786359522,1,10
55,15,0.8661354903442838,2,2
55,8,0.8524482375079019,1,6
55,17,0.8422670877185682,2,1
55,16,0.7620767315883888,2,4
55,3,0.24530578553676605,1,12
56,14,0.9655199738871618,2,9
56,13,0.9613740079575852,2,-1
56,11,0.945345198795088,2,7
56,9,0.9403742820234252,2,8
56,2,0.9362362113923306,1,3
56,5,0.9277198261710464,1,11
56,1,0.9142222828297982,1,5
56,3,0.8885006435030322,1,12
56,7,0.8808123331784765,1,10
56,17,0.8747865953629277,2,1
56,15,0.8714512401800615,2,2
56,8,0.8492140962753243,1,6
56,16,0.7728559521722088,2,4
57,13,0.965970289871023,2,-1
57,1,0.9608031376573064,1,5
57,9,0.9581075366034733,2,8
57,14,0.9539814338592963,2,9
57,2,0.9435125908158637,1,3
57,17,0.9306927848070252,2,1
57,5,0.9295682515362604,1,11
57,3,0.9163363999492123,1,12
57,11,0.8789738983411894,2,7
57,8,0.8728914542934181,1,6
57,7,0.8613205536990821,1,10
57,16,0.7945715289237147,2,4
57,15,0.5867027988896842,2,2
58,14,0.9588406266186524,2,9
58,13,0.9542479274277517,2,-1
58,5,0.947018786658477,1,11
58,7,0.9357179190576271,1,10
58,9,0.9325804618783512,2,8
58,1,0.9192952269396235,1,5
58,2,0.9056116553419639,1,3
58,17,0.9027246539298198,2,1
58,3,0.8918114608598666,1,12
58,11,0.828425249815621,2,7
58,8,0.824298341009177,1,6
58,15,0.8021062685901199,2,2
58,16,0.7042522927555235,2,4
59,13,0.9451235950788053,2,-1
59,1,0.9352567575922779,1,5
59,17,0.9343043319967207,2,1
59,5,0.9293128270272828,1,11
59,7,0.918265453779259,1,10
59,3,0.909051402056066,1,12
59,9,0.9060468228366525,2,8
59,2,0.9060292214279746,1,3
59,14,0.8688720028222522,2,9
59,8,0.8561354323182888,1,6
59,15,0.8459527529592071,2,2
59,11,0.8113244957306758,2,7
59,16,0.7884285214876527,2,4
60,13,0.9747318873445243,2,-1
60,2,0.9622358148741054,1,3
60,17,0.949438426283052,2,1
60,9,0.9336443466050535,2,8
60,5,0.9319774593912764,1,11
60,3,0.9235264717158387,1,12
60,7,0.9201679705031214,1,10
60,1,0.912736632880727,1,5
60,11,0.8995429484211719,2,7
60,14,0.8966481824828254,2,9
60,8,0.8875209639173862,1,6
60,15,0.7703454445971463,2,2
60,16,0.7346060744165097,2,4
61,13,0.9750552879455395,2,-1
61,1,0.964775888409583,1,5
61,17,0.9604331264552192,2,1
61,5,0.9560316116486256,1,11
61,2,0.9535826586954063,1,3
61,3,0.9288106308103342,1,12
61,11,0.9210440839755998,2,7
61,14,0.9126574702105218,2,9
61,7,0.9043037863749293,1,10
61,9,0.8784527554756979,2,8
61,8,0.8073979694900824,1,6
61,15,0.7777068978019921,2,2
61,16,0.6223699992550281,2,4
62,17,0.9659020875089404,2,1
62,13,0.9526084213867035,2,-1
62,3,0.9457041735963212,1,12
62,14,0.9249995545066492,2,9
62,2,0.9248172584406893,1,3
62,1,0.9247339793971308,1,5
62,11,0.9191150701430668,2,7
62,7,0.9127201181234006,1,10
62,9,0.8717566037920622,2,8
62,5,0.8403091378049172,1,11
62,8,0.7666299141839165,1,6
62,15,0.5375710205388484,2,2
63,3,0.9683124079408767,1,12
63,13,0.9519141822351849,2,-1
63,2,0.9391738873152209,1,3
63,1,0.927626022942486,1,5
63,5,0.9161488588305085,1,11
63,17,0.9122495698399056,2,1
63,14,0.9074574261393795,2,9
63,7,0.8937076714778205,1,10
63,11,0.8914447038505432,2,7
63,9,0.8721813217988099,2,8
63,8,0.8179064916739828,1,6
63,16,0.5231103604393104,2,4
63,15,0.5217509624941143,2,2
64,3,0.9763755304199913,1,12
64,17,0.9726265829650871,2,1
64,9,0.9668627724146361,2,8
64,1,0.9659157013169577,1,5
64,2,0.9533780933722265,1,3
64,13,0.9349877236122516,2,-1
64,11,0.8980090211390083,2,7
64,14,0.8902095194757302,2,9
64,7,0.865758352254878,1,10
64,5,0.8274301011132528,1,11
64,0,0.7495853332161517,1,0
64,8,0.7040761375820985,1,6
64,15,0.6870888006685616,2,2
64,16,0.6832375167863844,2,4
65,3,0.9814183829625326,1,12
65,13,0.9604735184187116,2,-1
65,17,0.9577827635493638,2,1
65,1,0.9551399092085529,1,5
65,14,0.9484600674380987,2,9
65,2,0.9421736658442883,1,3
65,7,0.9236303047875627,1,10
65,0,0.9154842200654179,1,0
65,11,0.9101342045044121,2,7
65,8,0.8704192686004487,1,6
65,5,0.8522703629818393,1,11
65,9,0.8403299738370059,2,8
65,15,0.741780494998874,2,2
65,16,0.6621248341093446,2,4
66,13,0.9742737761865212,2,-1
66,3,0.9716935137133973,1,12
66,14,0.9694283810694446,2,9
66,2,0.9639189199508947,1,3
66,17,0.9564684344625899,2,1
66,1,0.9541609489228096,1,5
66,0,0.9255448951344245,1,0
66,9,0.9175408585549533,2,8
66,8,0.9170537419162259,1,6
66,7,0.8914704872522606,1,10
66,11,0.8700570293004508,2,7
66,5,0.8575683161375336,1,11
66,15,0.7837931953843889,2,2
66,16,0.6874612695162945,2,4
67,1,0.9761951706146863,1,5
67,13,0.965553293150313,2,-1
67,2,0.9619751064030927,1,3
67,17,0.9597778922169722,2,1
67,0,0.9568770544882674,1,0
67,3,0.9397268387305199,1,12
67,14,0.9265193681628939,2,9
67,9,0.9251926329169923,2,8
67,7,0.9156347568251297,1,10
67,5,0.8903535114754035,1,11
67,15,0.8475851560851166,2,2
67,11,0.8361272510248123,2,7
67,8,0.8158211439492808,1,6
67,16,0.6530418985127056,2,4
67,6,0.319466171041131,1,13
68,0,0.9668391913138511,1,0
68,3,0.9582611441508404,1,12
68,17,0.9504527256522943,2,1
68,13,0.9387229585580121,2,-1
68,7,0.921897590735255,1,10
68,1,0.9218122278935343,1,5
68,2,0.9096306107455336,1,3
68,5,0.9029785989401499,1,11
68,9,0.9029581190799458,2,8
68,8,0.8942439623855225,1,6
68,6,0.8884756539403531,1,13
68,14,0.8668097053243013,2,9
68,15,0.8094458952147114,2,2
68,11,0.7742906393198885,2,7
68,16,0.76639317135889,2,4
69,0,0.960939076742894,1,0
69,3,0.9556824703763169,1,12
69,17,0.954893100774953,2,1
69,1,0.9482781120487622,1,5
69,13,0.9410224038176739,2,-1
69,2,0.9404321005948924,1,3
69,9,0.9378670951918516,2,8
69,6,0.9355468967723621,1,13
69,5,0.90278265222274,1,11
69,7,0.866365732905056,1,10
69,14,0.8563310227184429,2,9
69,8,0.8081668884767779,1,6
69,11,0.8060379642355292,2,7
69,15,0.7591119412419141,2,2
69,16,0.6889075246822112,2,4
70,17,0.9783235340882118,2,1
70,0,0.9620503673904723,1,0
70,3,0.9597149760441321,1,12
70,1,0.952085331472801,1,5
70,13,0.9497485825616823,2,-1
70,2,0.9376751597996741,1,3
70,5,0.9208007146403281,1,11
70,9,0.9115380286460594,2,8
70,7,0.8902365603504918,1,10
70,11,0.8899371817816659,2,7
70,6,0.8367968568623287,1,13
70,14,0.8107160619537822,2,9
70,8,0.8070591899106663,1,6
70,15,0.7746675530872085,2,2
70,16,0.6294350389491887,2,4
71,3,0.9608425685542803,1,12
71,0,0.9533590961287175,1,0
71,5,0.944625310726958,1,11
71,2,0.9249747478220063,1,3
