<<<<<<< HEAD
﻿distancia,excluido,frame,grupo_metrica,iou,logical_id,papel,rotulo,score,tracker_id
0.0,False,1,time0,1.0,0,time0,TIME0,1.0,-1
7.567573736419444e-05,False,2,time0,0.9967568893201049,0,time0,TIME0,0.9978654915499907,0
0.0001151252752528669,False,2,time0,0.9720330734665938,2,time0,TIME0,0.9817812039069476,6
0.0001746631905178189,False,2,goleiro_time1,0.9706041094947025,9,goleiro1,GOL-TIME1,0.9808315390548754,7
0.0004224355612917526,False,2,time0,0.9663550851732366,3,time0,TIME0,0.9779829529161517,3
0.0005097231208506156,False,2,time0,0.9537278617779607,4,time0,TIME0,0.9697447070633767,4
0.0006572288153359777,False,2,time1,0.933389585538982,7,time1,TIME1,0.9564732005149706,2
0.0013068209879800268,False,2,time1,0.8872838284900526,5,time1,TIME1,0.9262771011727412,1
0.0007792304833003053,False,2,time1,0.8857634275258409,6,time1,TIME1,0.9254734972226415,8
0.0014331620494967441,False,2,time0,0.8786538376572035,1,time0,TIME0,0.9206233877598584,5
2.2987229944253947e-05,False,3,time0,0.9981816733526204,0,time0,TIME0,0.9988100421487229,0
0.00020826803558052313,False,3,time0,0.9763364598377221,2,time0,TIME0,0.9845458050820661,6
0.00035848910424956837,False,3,time0,0.9755153369381071,4,time0,TIME0,0.9839594978232823,4
0.00015033005449004155,False,3,goleiro_time1,0.9575578815695979,9,goleiro1,GOL-TIME1,0.972360007501167,7
0.0007143285581050967,False,3,time1,0.9445721898107803,7,time1,TIME1,0.9637219083816704,2
0.0003968589113783026,False,3,time1,0.9375282903683293,6,time1,TIME1,0.9592544881204317,8
0.0004606179883996094,False,3,time0,0.9375248461443932,3,time0,TIME0,0.9592299336979158,3
0.0011192137875348405,False,3,time1,0.9161788522946931,5,time1,TIME1,0.9451245291659133,1
0.0020808804219320186,False,3,time0,0.8206843179740966,1,time0,TIME0,0.8827164985354865,5
4.485188881006969e-05,False,4,time0,0.9965295436959886,0,time0,TIME0,0.997728505241309,0
0.00016585256265786003,False,4,time0,0.9773021355187695,2,time0,TIME0,0.98518833969027,6
0.00020378023715306322,False,4,goleiro_time1,0.9698337778202492,9,goleiro1,GOL-TIME1,0.9803206325001583,7
0.0006424907057583303,False,4,time0,0.9536196348024089,4,time0,TIME0,0.9696278908745504,4
0.0007373810441499272,False,4,time0,0.9527966132249986,3,time0,TIME0,0.9690597152307967,3
0.000746456659878858,False,4,time1,0.9209495240107538,6,time1,TIME1,0.9483559307760324,8
0.0017428110472135583,False,4,time1,0.9049506847385287,7,time1,TIME1,0.9376079612135189,2
0.002180079054931157,False,4,time1,0.8589109347621763,5,time1,TIME1,0.9075290799261887,1
0.0019401668790522103,False,4,time0,0.814458888338376,1,time0,TIME0,0.8787192190122761,5
0.005715784757093607,False,4,time1,0.3223175204156455,8,time1,TIME1,0.5575058636051868,-1
5.238170814841502e-05,False,5,time0,0.9966365010760765,0,time0,TIME0,0.9977953921015978,0
7.07782750221318e-05,False,5,goleiro_time1,0.9705542194273793,9,goleiro1,GOL-TIME1,0.9808354702315388,7
0.0004733495818798632,False,5,time0,0.9561292364010128,2,time0,TIME0,0.9713183313070004,6
0.0005473859723570601,False,5,time0,0.9515537703366698,3,time0,TIME0,0.9683183656285104,3
0.0010152431660359668,False,5,time0,0.935723752025125,7,time0,TIME0,0.9578651037082186,2
