<<<<<<< HEAD
﻿distancia,excluido,frame,grupo_metrica,iou,logical_id,papel,rotulo,score,tracker_id
0.0,False,1,time1,1.0,7,time1,TIME1,1.0,-1
2.8160497248513576e-05,False,2,time0,0.9980324429157207,0,time0,TIME0,0.9987112317211815,0
7.108223169536437e-05,False,2,time0,0.9657945123170979,2,time0,TIME0,0.9777415542250203,2
0.0002662804283795798,False,2,goleiro_time1,0.9498457525340156,9,goleiro1,GOL-TIME1,0.9673065409971773,8
0.00043583634014235535,False,2,time1,0.9394906061343445,6,time1,TIME1,0.9605163512682742,6
0.0009597233815693214,False,2,time0,0.9319380396310422,3,time0,TIME0,0.9554238225766282,5
0.0005808505170413329,False,2,time1,0.9295398978364892,8,time1,TIME1,0.9539976359127534,4
0.0008822789931816162,False,2,time0,0.9126846198745627,4,time0,TIME0,0.9429362052708523,7
0.0012994068574775034,False,2,time1,0.9037511102167323,5,time1,TIME1,0.9369834292407588,1
0.0011608762271571411,False,2,time0,0.9006673264538887,1,time0,TIME0,0.9350274555155227,3
0.0015093703943407488,False,2,time1,0.7824178767188237,7,time1,TIME1,0.8580433402292161,-1
2.0759255939588183e-05,False,3,time0,0.9985754800647537,0,time0,TIME0,0.999066796302511,0
0.000326094175558302,False,3,goleiro_time1,0.9715826877532074,9,goleiro1,GOL-TIME1,0.9814146140781395,8
0.00016598378194146622,False,3,time0,0.9684986450907835,2,time0,TIME0,0.9794660249853298,2
0.0004796360331881092,False,3,time0,0.9615941553339271,4,time0,TIME0,0.9748683283554367,7
0.0006086970601682954,False,3,time1,0.9397182502779824,8,time1,TIME1,0.9606038187096296,4
0.0004863803948979904,False,3,time1,0.9276750744597888,6,time1,TIME1,0.9528185652606485,6
0.0006915358725440658,False,3,time0,0.9167660097832752,3,time0,TIME0,0.9456558688037384,5
0.001487050585231484,False,3,time1,0.8951579200914638,5,time1,TIME1,0.9313321803546204,1
0.0017647412316956837,False,3,time0,0.8450198928807943,1,time0,TIME0,0.8986452709414228,3
0.001824416910720401,False,3,time1,0.7230517066619369,7,time1,TIME1,0.8193450634115067,-1
1.1958840347841065e-05,False,4,time0,0.9988493669024547,0,time0,TIME0,0.9992479028924738,0
0.00014191700355674068,False,4,goleiro_time1,0.9704765778949775,9,goleiro1,GOL-TIME1,0.9807601046804906,8
0.00033042268701661344,False,4,time0,0.9634242083584457,2,time0,TIME0,0.9761100874925338,2
0.00032848151421606295,False,4,time0,0.958079890362662,3,time0,TIME0,0.9726369602057546,5
0.0005838814719532867,False,4,time0,0.95217371237476,4,time0,TIME0,0.9687085545284103,7
0.00184491461590931,False,4,time1,0.9156906406613496,8,time1,TIME1,0.944553196314309,4
0.0007101182784428203,False,4,time1,0.9098297477976398,6,time1,TIME1,0.9411407946710109,6
0.0017222264882015162,False,4,time1,0.8855186844378031,5,time1,TIME1,0.9249843656137016,1
0.002342563279711356,False,4,time0,0.7866044757035738,1,time0,TIME0,0.8604730120594241,3
0.007287994399794899,False,4,time1,0.48221459125063826,7,time1,TIME1,0.6608886862729866,-1
1.5615223165457328e-05,False,5,time0,0.9989000732477871,0,time0,TIME0,0.9992795822829537,0
0.0002943008567161152,False,5,goleiro_time1,0.9564326359800014,9,goleiro1,GOL-TIME1,0.9715782080871502,8
0.00043768056337748103,False,5,time0,0.9562919584768046,2,time0,TIME0,0.9714365848127409,2
0.0004913575958478273,False,5,time1,0.9527428546977172,8,time1,TIME1,0.9691108803949695,4
0.00034918463478456654,False,5,time1,0.948626518666296,6,time1,TIME1,0.9664850225109178,6
0.00045782907764079113,False,5,time0,0.9381371173821567,3,time0,TIME0,0.9596288861212277,5
0.0008512247942864073,False,5,time0,0.929092657968597,4,time0,TIME0,0.9536122990015877,7
0.0022924825129889284,False,5,time1,0.8677074102073605,5,time1,TIME1,0.9132074477552381,1
0.0018701156179644718,False,5,time0,0.8168842386788163,1,time0,TIME0,0.880320214674943,3
0.0025307032715412054,False,5,time1,0.6696895713930853,7,time1,TIME1,0.784412475260466,-1
2.4474781210448555e-06,False,6,time0,0.9996277286263409,0,time0,TIME0,0.9997571669897791,0
2.1977038999664873e-05,False,6,goleiro_time1,0.9974323999981649,9,goleiro1,GOL-TIME1,0.9983233680351573,8
0.00018912810626510899,False,6,time0,0.9735871384140756,3,time0,TIME0,0.9827654451319563,5
0.00035569770760445716,False,6,time0,0.9650538412278216,2,time0,TIME0,0.9771605026004224,2
0.000766580518208732,False,6,time0,0.9377937799976005,4,time0,TIME0,0.9592976538170672,7
0.001293839182434532,False,6,time1,0.9269570660811058,5,time1,TIME1,0.9520692492388667,1
9.028931798996803e-05,False,6,time1,0.9162974073347033,6,time1,TIME1,0.9455617135062606,6
0.001729329223396568,False,6,time1,0.9067585613497459,8,time1,TIME1,0.938787799649146,4
0.000944208610088435,False,6,time0,0.8938458692651573,1,time0,TIME0,0.9306693420088213,3
0.0012072227868085777,False,6,time1,0.8348146138630779,7,time1,TIME1,0.8922069710356176,-1
0.00010110571998636065,False,7,time0,0.9934122386771503,0,time0,TIME0,0.9956825681381525,0
4.30041745535046e-05,False,7,goleiro_time1,0.9924190448061347,9,goleiro1,GOL-TIME1,0.9950573276628939,8
0.00014843196615753766,False,7,time1,0.9815744873211215,6,time1,TIME1,0.9879714655705738,6
0.00038350660731041223,False,7,time0,0.9658704323674546,2,time0,TIME0,0.9776815537262868,2
0.0005829265364901824,False,7,time0,0.9450679292405724,3,time0,TIME0,0.9640901297186005,5
0.0015401066027199539,False,7,time1,0.9080426605258691,5,time1,TIME1,0.9396886920308629,1
0.0012361198451899898,False,7,time1,0.886275249683528,8,time1,TIME1,0.9256462703484767,4
0.0011584409717727744,False,7,time0,0.8637462506635156,1,time0,TIME0,0.9110296085911647,3
0.001379777692088112,False,7,time1,0.7957288841681094,7,time1,TIME1,0.8667408525170404,9
0.0034397385184146475,False,7,time0,0.7242258951178421,4,time0,TIME0,0.8195429233451522,7
3.762210706911755e-05,False,8,time0,0.997509299341281,0,time0,TIME0,0.9983678768343585,0
0.00018892671142610042,False,8,time1,0.9721831477078335,6,time1,TIME1,0.9818529216610927,6
0.00022624492523745204,False,8,time0,0.9669127838609366,3,time0,TIME0,0.9784141237857756,5
0.00043381927171131003,False,8,goleiro_time1,0.9370621377583797,9,goleiro1,GOL-TIME1,0.9589385527978478,8
0.0006184899301913011,False,8,time1,0.9335659996938909,8,time1,TIME1,0.956601428325462,4
0.0008784173463888319,False,8,time0,0.9295903812674259,2,time0,TIME0,0.9539263017525907,2
0.0007155044837864066,False,8,time0,0.92296556042761,1,time0,TIME0,0.9496771877086212,3
0.0010419691832332907,False,8,time0,0.8961380134380202,4,time0,TIME0,0.9321250195205815,7
0.0017532897174591768,False,8,time1,0.8965208312945205,5,time1,TIME1,0.9321248889403276,1
0.001016864065363714,False,8,time1,0.6929852246356697,7,time1,TIME1,0.800084493590308,9
7.933328781909052e-05,False,9,time0,0.9949651714587371,0,time0,TIME0,0.9966995947974424,0
0.000370818212446045,False,9,time1,0.97291065957674,6,time1,TIME1,0.9822621423505249,6
