distancia,excluido,frame,grupo_metrica,iou,logical_id,papel,rotulo,score,tracker_id
0.002627059268198174,False,1,goleiro_time0,0.6473019394790123,5,goleiro0,GOL-TIME0,0.7698267899174887,2
0.0037829397770892145,False,1,time0,0.520046671734368,1,time0,TIME0,0.6867063077053579,3
0.005357628000621693,False,1,time0,0.490973801090553,0,time0,TIME0,0.6672578009086418,1
0.0068713549867893894,False,1,time1,0.46951354535031764,4,time1,TIME1,0.6527788302323302,4
0.0058660418711138996,False,1,time1,0.32396343343254913,3,time1,TIME1,0.558523117076267,0
9.247126029277432e-05,False,2,time1,0.9842981753040708,3,time1,TIME1,0.9897614490065435,0
0.0002981487804019149,False,2,goleiro_time0,0.9626266041136098,5,goleiro0,GOL-TIME0,0.9756029406007056,2
0.0003348866792778904,False,2,time0,0.9512982443433879,0,time0,TIME0,0.9682266484854549,1
0.0004943879927036746,False,2,time0,0.908541619349802,1,time0,TIME0,0.9403790167799251,3
0.005498612454375059,False,2,time1,0.633432954300867,4,time1,TIME1,0.7598069059365322,4
8.789873880186096e-05,False,3,goleiro_time0,0.9782106269352989,5,goleiro0,GOL-TIME0,0.9858061429493636,2
0.0001576406529017011,False,3,time1,0.9665986106095692,3,time1,TIME1,0.9782339226677044,0
0.0005010660472016194,False,3,time1,0.9402831234196748,4,time1,TIME1,0.9610086571062681,4
0.0005189536225153089,False,3,time0,0.934148564288708,0,time0,TIME0,0.9570149330197799,1
0.0009560130187137936,False,3,time0,0.8204829359042574,1,time0,TIME0,0.8829793037812175,3
0.00014984613106398372,False,4,time1,0.9840882024993793,3,time1,TIME1,0.9896048854787243,0
0.0005150742193918608,False,4,time0,0.9431796683786242,0,time0,TIME0,0.9628865084693186,1
0.00043491301094783274,False,4,time1,0.9208215877853312,4,time1,TIME1,0.9483818125066336,4
0.0006003252546545082,False,4,goleiro_time0,0.910712890083323,5,goleiro0,GOL-TIME0,0.9417532647150308,2
0.0006077260425428469,False,4,time0,0.900881467268617,1,time0,TIME0,0.9353602496097111,3
0.00015532771326942193,False,5,time1,0.9764098106178831,3,time1,TIME1,0.9846120122019797,0
0.00018426799563290718,False,5,time0,0.9663066342256733,5,time0,TIME0,0.9780348184482162,2
0.0007325889148979814,False,5,time0,0.9066746567218328,0,time0,TIME0,0.939082120748977,1
0.0006846327692380494,False,5,time1,0.8766634634179648,4,time1,TIME1,0.9195916297524438,4
0.0012391156932996022,False,5,time0,0.8003365243946163,1,time0,TIME0,0.8697850503638458,3
6.329440653092595e-05,False,6,time0,0.9900380146546843,5,time0,TIME0,0.993502556483259,2
0.00032471803456566336,False,6,time0,0.9504506437957201,0,time0,TIME0,0.96767926715512,1
0.0008349330057756688,False,6,time1,0.8755618124726665,3,time1,TIME1,0.9188229515552118,0
0.0010942639107276394,False,6,time0,0.8436840868290555,1,time0,TIME0,0.8980116640701314,3
0.002403288915934416,False,6,time1,0.8132763925084718,4,time1,TIME1,0.8777885040099297,4
0.0002588483893492725,False,7,time0,0.9580394799472467,5,time0,TIME0,0.972635065029438,2
0.0008023700260977621,False,7,time0,0.9296105929865099,0,time0,TIME0,0.9539660559320973,1
0.0005190653352013715,False,7,time0,0.9166906587672181,1,time0,TIME0,0.9456672553313713,3
0.0005661055078609132,False,7,time1,0.90975279442505,3,time1,TIME1,0.9411411794485312,0
0.0016872001474044203,False,7,time1,0.8702716514042386,4,time1,TIME1,0.9150860533611636,4
0.0004259995866164233,False,8,time0,0.9242684454698415,5,time0,TIME0,0.9506253897000813,2
0.00010925789871447556,False,8,time0,0.9179601346323669,1,time0,TIME0,0.9466358472464884,3
0.0005449565511956258,False,8,time0,0.9159854908356087,0,time0,TIME0,0.9451998342502272,1
0.0008375563768003263,False,8,time1,0.8646120091185376,3,time1,TIME1,0.9117046611951694,0
0.004046431954230829,False,8,time1,0.8138712835179038,4,time1,TIME1,0.8776000831026567,4
0.00048319125644600793,False,9,time0,0.9389135996136344,1,time0,TIME0,0.9601247228091063,3
0.0005290471833150144,False,9,time0,0.9111170291036507,5,time0,TIME0,0.9420409024032126,2
0.0007870703091474022,False,9,time0,0.9054510403503607,0,time0,TIME0,0.9382677016195329,1
0.0010871570154779749,False,9,time1,0.8334274465614943,3,time1,TIME1,0.891347335309554,0
0.004447256260105366,False,9,time1,0.7668273583251847,4,time1,TIME1,0.8468812432203332,4
0.0003565477285195246,False,10,time0,0.9418246392014659,5,time0,TIME0,0.9620612237759709,2
0.0005773776831577147,False,10,time0,0.9183494710043755,1,time0,TIME0,0.946725073963739,3
0.0006450979946206435,False,10,time1,0.901357562601644,4,time1,TIME1,0.9356566313929513,4
0.00104340612697536,False,10,time0,0.8644560684185735,0,time0,TIME0,0.9115312523276313,1
0.001229991070098039,False,10,time1,0.7900449566377591,3,time1,TIME1,0.863098724940009,0
0.00014772120560724856,False,11,time0,0.9828392078272667,0,time0,TIME0,0.9887937826657609,1
2.1112733750733042e-05,False,11,time0,0.9683525131898745,5,time0,TIME0,0.9794217441166058,2
0.0003463977533206813,False,11,time0,0.9498808503356636,1,time0,TIME0,0.9673013135045191,3
0.0006408397728655744,False,11,time1,0.9223847047597847,4,time1,TIME1,0.9493257641733571,4
0.0014830131000327538,False,11,time1,0.7632690399834601,3,time1,TIME1,0.8456058214042377,0
4.808335391527224e-05,False,12,time0,0.9358694588528742,0,time0,TIME0,0.9582983190804979,1
0.000457584293939496,False,12,time0,0.9305609351790501,5,time0,TIME0,0.9547044533635038,2
0.0006025254162208849,False,12,time1,0.9146871876540309,4,time1,TIME1,0.9443357880794427,4
0.0011762710673074862,False,12,time1,0.7917582267835634,3,time1,TIME1,0.8642311525357587,0
0.002925260302944614,False,12,time0,0.7881750749012806,1,time0,TIME0,0.8612899575798018,3
0.0003008639516561047,False,13,time0,0.9586922364970163,0,time0,TIME0,0.973044651339981,1
0.0004913882382013158,False,13,time0,0.8857308193675719,1,time0,TIME0,0.9255530467055513,3
0.0007157829537835899,False,13,time1,0.883293675570556,4,time1,TIME1,0.9238903650870371,4
0.0008371385449736182,False,13,time0,0.8833062316663441,5,time0,TIME0,0.9238560520923829,2
0.000860987427814911,False,13,time1,0.8246406904153236,3,time1,TIME1,0.8857151031702251,0
6.690849836652215e-05,False,14,time1,0.9291025420403263,4,time1,TIME1,0.9538932343517837,4
6.176941675495052e-05,False,14,time0,0.9287284468315911,0,time0,TIME0,0.95365187114467,1
0.0006615506554871969,False,14,time0,0.9048167567350308,5,time0,TIME0,0.9378993491483494,2
0.0006286441161771303,False,14,time1,0.8834605792926926,3,time1,TIME1,0.9240293510995882,0
0.0022784089467694705,False,14,time0,0.8404400242314385,1,time0,TIME0,0.8954885726190657,3
0.00029098443073945923,False,15,time1,0.9648017722962782,4,time1,TIME1,0.9770193074418219,4
0.0003786230583217341,False,15,time0,0.9225350330621004,5,time0,TIME0,0.9495152534199527,2
0.0005800047576456248,False,15,time0,0.9202994675428285,0,time0,TIME0,0.9479916522376626,1
0.00041374850481012114,False,15,time1,0.9137230859218374,3,time1,TIME1,0.9437751938725107,0
0.0014919558984083188,False,15,time0,0.7848869247773679,1,time0,TIME0,0.8596543165408461,3
0.00040557039549769027,False,15,time0,0.7814123667875097,2,time0,TIME0,0.8577760887734571,5
4.3326360002627675e-05,False,16,time0,0.9675119877366272,2,time0,TIME0,0.9788676278028068,5
8.198791632726306e-05,False,16,time0,0.9652380829635208,0,time0,TIME0,0.9773760581555739,1
0.0002347560164822043,False,16,time1,0.9640744677003252,4,time1,TIME1,0.9765662393994425,4
0.00046386993352976873,False,16,time0,0.9116055451320383,5,time0,TIME0,0.9423812498590894,2
0.0006001330296919781,False,16,time0,0.9025587055755517,1,time0,TIME0,0.9364531120637165,3
0.0006276990735268244,False,16,time1,0.8753740187321324,3,time1,TIME1,0.9187734175001517,0
3.449605749413855e-05,False,17,time0,0.9818433729119286,2,time0,TIME0,0.9881861187726306,5
3.6884648607365924e-05,False,17,time0,0.9607424181698647,0,time0,TIME0,0.9744696621833995,1
0.00037551209845704606,False,17,time1,0.948480132312401,4,time1,TIME1,0.9663806567686007,4
0.0004118340933364998,False,17,time0,0.9364424201135987,1,time0,TIME0,0.9585434311411714,3
0.0010545895713512153,False,17,time0,0.81799780848835,5,time0,TIME0,0.8813294691674546,2
0.0009988710174458808,False,17,time1,0.7960582463640661,3,time1,TIME1,0.8670882552805368,0
6.424319069376461e-05,False,18,time0,0.9682701755626402,2,time0,TIME0,0.9793531289989732,5
0.00026984108000142426,False,18,time0,0.9668610548624493,5,time0,TIME0,0.9783652412825916,2
0.0006253415401383922,False,18,time0,0.9108702421512339,0,time0,TIME0,0.9418467878592536,1
0.0007864620787236037,False,18,time1,0.875477235035721,3,time1,TIME1,0.9187849410456654,0
0.0010441769546556665,False,18,time1,0.8512034200138556,4,time1,TIME1,0.9029167610748767,4
0.001298418387915631,False,18,time0,0.8211913653258651,1,time0,TIME0,0.8833199410260419,3
0.00013603997518432418,False,19,time0,0.9811738708707117,2,time0,TIME0,0.9877154020746481,5
0.0002517144030122521,False,19,time0,0.9626310595863045,0,time0,TIME0,0.9756220886900436,1
0.0002483448095083511,False,19,time1,0.9403425728233585,4,time1,TIME1,0.961135751651855,4
0.0005773732694412353,False,19,time1,0.9158081981055777,3,time1,TIME1,0.9450732481243211,0
0.0006773089930924186,False,19,time0,0.888900897522749,5,time0,TIME0,0.9275485252422045,2
0.001148709893780479,False,19,time0,0.8318761305448591,1,time0,TIME0,0.8903174363913353,3
7.864888907829063e-05,False,20,time1,0.9852246703957453,4,time1,TIME1,0.9903685086460571,4
0.00020183433355870013,False,20,time0,0.9581169546066278,5,time0,TIME0,0.9727053784775626,2
0.000175367558789069,False,20,time0,0.9435531876550944,2,time0,TIME0,0.9632481933302351,5
0.0005118252674717276,False,20,time0,0.9257098638548361,0,time0,TIME0,0.9515322726620283,1
0.0005449361060491756,False,20,time1,0.9091182824201826,3,time1,TIME1,0.9407361559360015,0
0.0008838726999572608,False,20,time0,0.864357102308213,1,time0,TIME0,0.9115227610553533,3
0.0001373374683152151,False,21,time0,0.9645260880459272,5,time0,TIME0,0.9768938891159423,2
0.00022597274605456116,False,21,time1,0.9608684837723361,4,time1,TIME1,0.9744854239908994,4
0.0002838044555060193,False,21,time0,0.9576697465023231,2,time0,TIME0,0.9723860036670829,5
0.00036257166516199814,False,21,time1,0.9458789831282575,3,time1,TIME1,0.9646944389505606,0
0.0006998603954859138,False,21,time0,0.9333852771773112,1,time0,TIME0,0.9564554790268323,3
0.000528532503387628,False,21,time0,0.9238096947897592,0,time0,TIME0,0.9502913152371577,1
0.0001204711483596596,False,22,time0,0.9856000580881332,2,time0,TIME0,0.9905978728553607,5
0.00014945961379471068,False,22,time1,0.9808015021680487,3,time1,TIME1,0.9874686655444035,0
0.00043622079006741543,False,22,time0,0.9174700090022795,5,time0,TIME0,0.946202828574958,2
0.0005491496833157183,False,22,time1,0.9166539486178346,4,time1,TIME1,0.945632864212432,4
0.0007682560055701773,False,22,time0,0.888654901500646,1,time0,TIME0,0.9273567963734703,3
0.000997056523381524,False,22,time0,0.8688353301316935,0,time0,TIME0,0.9143939948024172,1
4.884711711259309e-05,False,23,time0,0.9831728905834145,2,time0,TIME0,0.9890452823882301,5
2.3859029315957945e-05,False,23,time1,0.9678581023105531,3,time1,TIME1,0.9790994158415989,0
0.00017402850316133124,False,23,time0,0.964972183336019,5,time0,TIME0,0.9771710091923058,2
0.00027494848558740087,False,23,time1,0.9564176524005813,4,time1,TIME1,0.9715752420904222,4
0.000644641301795968,False,23,time0,0.9420975142349787,0,time0,TIME0,0.9621377597971076,1
0.0016982238862690473,False,23,time0,0.7809341118362747,1,time0,TIME0,0.8570127943333844,3
7.196522231154662e-05,False,24,time0,0.98272393161783,2,time0,TIME0,0.9887453677237805,5
0.0002687826758629227,False,24,time1,0.9643777902993168,3,time1,TIME1,0.9767514897580039,0
0.0002572894342493557,False,24,time0,0.9497319538935073,5,time0,TIME0,0.9672357187287923,2
0.00034010980540742224,False,24,time1,0.9438156495658616,4,time1,TIME1,0.9633611337859174,4
0.0005738278375313885,False,24,time0,0.9238935826490048,0,time0,TIME0,0.9503299889787171,1
0.004011470449406843,False,24,time0,0.7127902969851211,1,time0,TIME0,0.8119096783830363,3
2.6186499017034857e-05,False,25,time0,0.9955613222319297,2,time0,TIME0,0.9971056941760983,5
0.0001182697565332297,False,25,time1,0.9793227141857636,4,time1,TIME1,0.9865183698059596,4
0.000314698999622373,False,25,time0,0.9359102936654241,5,time0,TIME0,0.9582315462326578,2
0.0005152034347467206,False,25,time0,0.9300765893413642,0,time0,TIME0,0.9543694618697254,1
0.0005424078582245034,False,25,time1,0.9191622676519268,3,time1,TIME1,0.9472656312233738,0
0.005265735438169895,False,25,time0,0.754104173261641,1,time0,TIME0,0.8383247052167072,3
0.00021395026432246335,False,26,time1,0.9611268211147052,4,time1,TIME1,0.9746575511320454,4
0.0002618313007036872,False,26,time0,0.9514692189732347,5,time0,TIME0,0.9683633513773563,2
0.00029184086929975227,False,26,time0,0.9460321369675265,2,time0,TIME0,0.9648187447246374,5
0.0006000943208911309,False,26,time0,0.9223957827328199,0,time0,TIME0,0.949347225764021,1
0.0009308288598065756,False,26,time0,0.8861112795612528,1,time0,TIME0,0.9256465416138819,3
0.0009271453851089102,False,26,time1,0.8768858662809291,3,time1,TIME1,0.9196513121978158,0
0.00020652252486079542,False,27,time0,0.9666209989634317,2,time0,TIME0,0.9782313664425293,5
0.00014695663069195448,False,27,time1,0.9633611526562378,3,time1,TIME1,0.9761333144058123,0
0.00019077307810399906,False,27,time0,0.9582210753108017,0,time0,TIME0,0.9727769283746847,1
0.0002501156990978348,False,27,time0,0.940050070341833,5,time0,TIME0,0.9609450052275073,2
0.0007772721629575708,False,27,time1,0.8756019125039125,4,time1,TIME1,0.9188691978705079,4
0.0005237556445800532,False,27,time0,0.8723187670830475,1,time0,TIME0,0.9168238841283778,3
1.9266604880834373e-05,False,28,time0,0.9902482102253276,2,time0,TIME0,0.9936545933347547,5
0.00019329739416973859,False,28,time0,0.9586667683369445,5,time0,TIME0,0.9730657453310545,2
0.0003465080201341041,False,28,time1,0.9451849185099774,3,time1,TIME1,0.9642489192244383,0
0.0005260015160147961,False,28,time0,0.9420806647183853,0,time0,TIME0,0.9621683315363452,1
