<<<<<<< HEAD
﻿frame,logical_id,score,time,tracker_id
8,10,0.9409340887976962,2,11
8,12,0.9269564909537027,2,15
8,4,0.9242623201718241,2,16
8,2,0.9217912949670617,1,2
8,6,0.9153318223386402,1,3
8,11,0.9150707831424696,2,5
8,5,0.9025456287866883,1,8
8,7,0.8833686020398062,1,14
8,0,0.8741075251338706,1,9
8,9,0.8636659302471243,2,19
8,1,0.8129213387531649,1,6
8,15,0.7379748330458515,2,1
8,3,0.7373212926213502,1,-1
8,8,0.27774136811494826,2,0
9,14,0.9830753503001103,2,18
9,16,0.9781348202318999,1,7
9,10,0.9755303933636783,2,11
9,17,0.9714079457145612,2,4
9,13,0.955660325587807,2,12
9,8,0.9510154667954123,2,0
9,11,0.9442409652097861,2,5
9,9,0.9390827630159311,2,19
9,6,0.9298052524933631,1,3
9,7,0.9190181080609994,1,14
9,5,0.9090844290199127,1,8
9,12,0.9054799780317719,2,15
9,2,0.9009986217965849,1,2
9,4,0.889381525900657,2,16
9,0,0.8587798103947439,1,9
9,3,0.8324722000695557,1,-1
9,1,0.8257007118194828,1,6
9,15,0.7507013774180404,2,1
10,5,0.9785147315671148,1,8
10,10,0.9774348472107518,2,11
10,16,0.9705481467579592,1,7
10,14,0.9675214984620135,2,18
10,11,0.9643301985753476,2,5
10,9,0.961674846889472,2,19
10,8,0.9576352825437393,2,0
10,12,0.9559411745275948,2,15
10,6,0.9458902173894512,1,3
10,7,0.9454460747049561,1,14
10,17,0.9424085206214715,2,4
10,13,0.9087832861822505,2,12
10,2,0.9008673620600227,1,2
10,0,0.890496889123306,1,9
10,4,0.8833982327129799,2,16
10,3,0.8543754238290511,1,-1
10,15,0.8131388188785278,2,1
10,1,0.8062615160152165,1,6
11,10,0.985437087073556,2,11
11,16,0.9816325661648677,1,7
11,6,0.9673492314192783,1,3
11,7,0.9651714862142573,1,14
11,13,0.9604945667879456,2,12
11,11,0.9597403194716421,2,5
11,8,0.9594929414045639,2,0
11,17,0.9549869311487631,2,4
11,9,0.9544589984512718,1,19
11,5,0.946398929743712,1,8
11,14,0.9334942814273476,2,18
11,12,0.9019184857476005,2,15
11,0,0.8634957684417943,1,9
11,2,0.8530545482921394,1,2
11,3,0.8527181585862947,1,20
11,1,0.8261097654189006,1,6
11,15,0.8167905533732327,2,1
11,4,0.3015400342643261,1,13
12,9,0.9839558651000455,1,19
12,16,0.9832077651996174,1,7
12,11,0.9787800122061263,2,5
12,8,0.9770463335826305,2,0
12,6,0.9747842952340203,1,3
12,10,0.9679191792092388,2,11
12,7,0.9554386959125714,1,14
12,17,0.9491670138642241,2,4
12,13,0.9268240885248531,2,12
12,14,0.9085736681606057,2,18
12,5,0.906338934554274,1,8
12,0,0.9017916482479544,1,9
12,12,0.8930431563554504,2,15
12,2,0.885472148538428,1,2
12,3,0.822053012977956,1,20
12,1,0.805995708443392,1,6
12,15,0.7689365040864072,2,1
12,4,0.30802660211920735,1,17
13,10,0.99216857864765,2,11
13,16,0.9827636253027995,1,7
13,8,0.9783469714538717,2,0
13,6,0.9712233230299506,1,3
13,11,0.9696737156386999,2,5
13,7,0.9574258600394613,1,14
13,5,0.9553691996933535,1,8
13,17,0.9353996527977326,2,4
13,9,0.9313765788001351,1,19
13,2,0.9220119514664336,1,2
13,13,0.9089755060960518,2,12
13,0,0.9071043211722256,1,9
13,14,0.8533522074776284,2,18
13,1,0.828661105001912,1,6
13,3,0.8151830039170969,1,20
13,12,0.7758530129864443,2,15
13,4,0.7601182596580749,1,17
13,15,0.7363394945861184,2,1
14,16,0.990209414509575,1,7
14,8,0.9868927543354475,2,0
14,6,0.9837973081400688,1,3
14,11,0.9835758662295522,2,5
14,10,0.9699591784277305,2,11
14,13,0.9611516328619464,2,12
14,17,0.9557459274870452,2,4
14,7,0.9323441581388396,1,14
14,2,0.926216992288502,1,2
14,5,0.9239367299089134,1,8
14,14,0.9205277375466996,2,18
14,9,0.9113674681927086,1,19
14,0,0.9078840882191327,1,9
14,4,0.8708302617580936,1,17
14,1,0.8683507834849521,1,6
14,12,0.8635814477967467,2,15
14,3,0.8167803099593607,1,20
14,15,0.740158339151208,2,1
15,16,0.9859773197550887,1,7
15,6,0.967526557376449,1,3
15,8,0.9588790416983255,2,0
15,17,0.9574711805859456,2,4
15,2,0.9569827942823952,1,2
15,14,0.9502040954754678,2,18
15,5,0.9499787387704135,1,8
15,9,0.9322367255909707,1,19
15,11,0.9216940973798737,2,5
15,7,0.9192528645734844,1,14
15,13,0.9180553711550284,2,12
15,10,0.9141777945616332,2,11
15,0,0.8825581656891139,1,9
15,1,0.8735750886380713,1,6
15,12,0.8642735134303077,2,15
15,3,0.8593974738552721,1,20
15,15,0.8089225278397807,2,1
15,4,0.7863985365260572,1,17
16,16,0.9817290366616105,1,7
16,13,0.9714740771020469,2,12
16,9,0.9706597518609416,1,19
16,14,0.9664431747233544,2,18
16,6,0.9651920166270362,1,3
16,8,0.9592060819747952,2,0
16,10,0.9525449347739051,2,11
16,2,0.948925981822741,1,2
16,17,0.9450955120567104,2,4
16,5,0.9436234321680824,1,8
16,0,0.91559387025051,1,9
16,12,0.9151808336730138,2,15
16,11,0.9130357161842981,2,5
16,7,0.8916093167383063,1,14
16,3,0.8797805964509625,1,20
16,15,0.8574547150688916,2,1
16,1,0.8244245258019528,1,6
16,4,0.727801303191298,1,17
17,16,0.9902739850348861,1,7
17,13,0.9639995653781297,2,12
17,6,0.9527750782238456,1,3
17,5,0.9520014045859029,1,8
17,9,0.9456720052972489,1,19
17,11,0.9427443368992584,2,5
17,2,0.9358326387290714,1,2
17,17,0.9339930686948734,2,4
17,7,0.9314213250624156,1,14
17,8,0.9289573991254807,2,0
17,10,0.9240927459276608,2,11
17,14,0.9183986528076258,2,18
17,12,0.8921902668118237,2,15
17,3,0.8725965994632487,1,20
17,0,0.863761662065871,1,9
17,15,0.8247667711351854,2,1
17,1,0.7838538002050183,1,6
17,4,0.7175899336700828,1,17
18,6,0.9778868762903916,1,3
18,16,0.9757241358809752,1,7
18,13,0.97220798803749,2,12
18,11,0.9688689626394801,2,5
18,14,0.9674132742669306,2,18
18,5,0.9525127672112601,1,8
18,10,0.95247663779697,2,11
18,8,0.9461669972469453,2,0
18,7,0.9391213457132854,1,14
18,9,0.9316411661577098,1,19
18,12,0.9275898355615406,2,15
18,3,0.925511232618633,1,20
18,2,0.9180976891338268,1,2
18,17,0.9180350089345148,2,4
18,0,0.8859686434058868,1,9
18,15,0.860569397225776,2,1
18,1,0.8305956041268406,1,6
18,4,0.6781108975970176,1,17
19,5,0.9880114626636654,1,8
19,11,0.9751155912465853,2,5
19,14,0.9741098030695584,2,18
19,13,0.9733323999634292,2,12
19,16,0.9728560601862581,1,7
19,10,0.9636377509818892,2,11
19,6,0.954867754603794,1,3
19,2,0.9491902744752383,1,2
19,8,0.9472519932994683,2,0
19,7,0.9372784785430117,1,14
19,9,0.9064700950999593,1,19
19,3,0.8946042617674295,1,20
19,17,0.8839831346775862,2,4
19,0,0.8740615093368356,1,9
19,1,0.8715311345469645,1,6
19,15,0.8498045435609077,2,1
19,12,0.7939105357396774,2,15
19,4,0.7922976993606747,1,17
20,5,0.9862413546533935,1,8
20,16,0.9855427237350727,1,7
20,11,0.98433381545449,2,5
20,14,0.9782546905287983,2,18
20,13,0.9731273804087697,2,12
20,6,0.9678736627416633,1,3
20,8,0.9583747809060532,2,0
20,10,0.9485623087042485,2,11
20,2,0.9430756021481494,1,2
20,7,0.9411278249201467,1,14
20,9,0.9397972750515751,1,19
20,3,0.9147221855813246,1,20
20,17,0.8791300326497831,2,4
20,0,0.8735074058616754,1,9
20,12,0.8602933629949285,2,15
20,15,0.8448103064101449,2,1
20,1,0.8398067853749913,1,6
20,4,0.7137149342486193,1,17
21,16,0.9806861321935362,1,7
21,8,0.980165192353887,2,0
21,6,0.9738831189674991,1,3
21,5,0.9646973430812589,1,8
21,14,0.9561676936973198,2,18
21,11,0.9500015265308268,2,5
21,13,0.9441402726561823,2,12
21,7,0.9373271707293782,1,14
21,12,0.9290913142418594,2,15
21,2,0.9279473346617514,1,2
21,10,0.9258709866842885,2,11
21,0,0.8883641021222922,1,9
21,9,0.8882337389079163,1,19
21,3,0.8593749580656966,1,20
21,17,0.8456036210104778,2,4
21,1,0.8429637410680988,1,6
21,15,0.8099782138695107,2,1
21,4,0.8005603247804871,1,17
22,16,0.9877015140560746,1,7
22,8,0.9806915458829066,2,0
22,13,0.9740435986307098,2,12
22,5,0.9660392791241867,1,8
22,14,0.963951525863428,2,18
22,7,0.9594944128395747,1,14
22,6,0.9381066112987699,1,3
22,2,0.9314588899572318,1,2
22,10,0.9219731473471353,2,11
22,11,0.8832988475626677,2,5
22,9,0.8815799682013956,1,19
22,17,0.8723785358242224,2,4
22,0,0.8586497989163472,1,9
22,12,0.8439172592794615,2,15
22,1,0.8396671755219496,1,6
22,3,0.8105111743733167,1,20
22,4,0.8087579705095467,1,17
22,15,0.770056934064297,2,1
23,16,0.9901383194197069,1,7
23,13,0.9824547588969421,2,12
23,6,0.9763113229425904,1,3
23,5,0.9756344646798681,1,8
23,8,0.9692862419319913,2,0
23,7,0.9591756655405832,1,14
23,2,0.9533083130964646,1,2
23,11,0.9254563372831742,2,5
23,14,0.9186455220852233,2,18
23,10,0.9152249941332727,2,11
23,17,0.9073575979351485,2,4
23,9,0.8930907538669812,1,19
23,0,0.8862458651138522,1,9
23,4,0.8655204849342315,1,17
23,12,0.8594008625373993,2,15
23,1,0.8482256337924672,1,6
23,3,0.7817926401479387,1,20
23,15,0.7785897641753083,2,1
24,16,0.991647148530445,1,7
24,6,0.9891038343135141,1,3
24,7,0.9676783513418625,1,14
24,13,0.9620458077302112,2,12
24,8,0.9618515205440348,2,0
24,2,0.950047143891058,1,2
24,11,0.9272055832281664,2,5
24,5,0.9260288648579602,1,8
24,10,0.9257552079197509,2,11
24,17,0.9079573434905923,2,4
24,0,0.9009244745977423,1,9
24,9,0.8845694469187755,1,19
24,3,0.8845546049292115,1,20
24,14,0.8728555343254643,2,18
24,1,0.8519080234471299,1,6
24,12,0.8255931347839383,2,15
24,15,0.7848417564851384,2,1
24,4,0.7629051933097686,1,17
25,16,0.9877408578619863,1,7
25,2,0.9865158903722302,1,2
25,6,0.9835852509683375,1,3
25,5,0.9731934507884663,1,8
25,13,0.9609985796879403,2,12
25,8,0.953749023344032,2,0
25,7,0.9509699182717368,1,14
25,11,0.9458861623114889,2,5
25,9,0.9306044140768832,1,19
25,0,0.9270839272389408,1,9
25,10,0.924280868675604,2,11
25,3,0.9089791012080508,1,20
25,17,0.9028793730550098,2,4
25,14,0.8910754761570211,2,18
25,12,0.8575942912655663,2,15
25,1,0.8495325558659315,1,6
25,4,0.8276149338878105,1,17
25,15,0.7920334033023192,2,1
26,7,0.9849172015918247,1,14
26,16,0.9834760269489425,1,7
26,8,0.9832379272704586,2,0
26,6,0.9594350885945242,1,3
26,3,0.9537251668549203,1,20
26,5,0.9528386112793702,1,8
26,11,0.9469862094528559,2,5
26,13,0.9314045946962528,2,12
26,9,0.9259588846979953,1,19
26,10,0.9210785563547568,2,11
26,2,0.907183645558618,1,2
26,14,0.9029786565941798,2,18
26,1,0.8876084873446299,1,6
26,15,0.8867897569756135,2,1
26,0,0.8847095094537287,1,9
26,17,0.8553245438844598,2,4
26,12,0.8128196761588942,2,15
26,4,0.7672125897565595,1,17
27,16,0.9975709775926644,1,7
27,7,0.9905640496822412,1,14
27,6,0.9833477342490677,1,3
27,11,0.9467545059516763,2,5
27,2,0.9371757409783616,1,2
27,8,0.9358339867737862,2,0
27,0,0.9323301859940197,1,9
27,15,0.9233523297791653,2,1
27,5,0.9176302439539537,1,8
27,14,0.917556004639033,2,18
27,13,0.9105147343256697,2,12
27,10,0.8982979773438164,2,11
27,1,0.8972960917373206,1,6
27,3,0.8843827372161169,1,20
27,17,0.8819382664071442,2,4
27,9,0.8698188834142486,1,19
27,12,0.8613186479185615,2,15
27,4,0.7281241897144268,1,17
28,16,0.9922958420132159,1,7
28,7,0.9871510248780693,1,14
28,13,0.9582405651785001,2,12
28,2,0.9557766966896923,1,2
28,6,0.949609404543217,1,3
28,0,0.9400231961179126,1,9
28,8,0.9243511236877031,2,0
28,10,0.9239758892213843,2,11
28,1,0.9223082773227234,1,6
28,5,0.9213850968507374,1,8
28,11,0.9027826905625316,2,5
28,17,0.8942628522672414,2,4
28,15,0.8929521733209047,2,1
28,3,0.8914849866444823,1,20
28,14,0.8895650984442891,2,18
28,9,0.8477518772858416,1,19
28,12,0.7828890071281993,2,15
28,4,0.7794307210905829,1,17
29,16,0.9901149649675103,1,7
29,7,0.9781733256773778,1,14
29,13,0.9758843476522907,2,12
29,5,0.9617309246686467,1,8
29,6,0.9528831587483937,1,3
29,2,0.9428713751774105,1,2
29,10,0.9342447264429001,2,11
29,14,0.9315942880749214,2,18
29,11,0.9252586313986726,2,5
29,0,0.920161837794282,1,9
29,8,0.9158049427056266,2,0
29,1,0.9025197099618137,1,6
29,17,0.879537074744552,2,4
29,3,0.8591683087512056,1,20
29,15,0.8441619336436625,2,1
29,9,0.8323587149312002,1,19
29,12,0.8254775772449543,2,15
29,4,0.6462880863820601,1,17
30,16,0.9896128353082263,1,7
30,14,0.9818808286763292,2,18
30,7,0.9755015929515397,1,14
30,6,0.9685516022849419,1,3
30,5,0.96473244566572,1,8
30,13,0.9577151814459155,2,12
30,2,0.9496057924508097,1,2
30,0,0.9255480503846041,1,9
30,15,0.9250413954774608,2,1
30,17,0.9243515009031729,2,4
30,8,0.9190728095351006,2,0
30,10,0.9079541452396316,2,11
30,1,0.902048616734184,1,6
30,11,0.8841252107101645,2,5
30,3,0.8569622821362006,1,20
30,12,0.7788492589055622,2,15
30,4,0.7749480416415163,1,17
30,9,0.7387501819312275,1,19
31,16,0.9892424734825893,1,7
31,2,0.9779517680290091,1,2
31,14,0.9658735503899505,2,18
31,7,0.9647150980149823,1,14
31,13,0.9622939009379305,2,12
31,6,0.9496547184487473,1,3
31,5,0.944951191066545,1,8
31,0,0.9275693831123362,1,9
31,15,0.9090509191740705,2,1
31,17,0.905221225117529,2,4
31,8,0.9044846171416239,2,0
31,11,0.8933287244001833,2,5
31,10,0.8931680297004195,2,11
31,9,0.8799179048923418,1,19
31,1,0.8769684631321727,1,6
31,12,0.8688064160884335,2,15
31,4,0.8253836743268216,1,17
31,3,0.7869852429075501,1,20
32,16,0.9860148486802235,1,7
32,13,0.9808728543494944,2,12
32,7,0.9717036924433154,1,14
32,0,0.9695578325470117,1,9
32,11,0.9638995265187706,2,5
32,8,0.958897791370032,2,0
32,14,0.9544859704775037,2,18
32,2,0.953110270355338,1,2
32,15,0.9411757424335007,2,1
32,6,0.9410626329867131,1,3
32,5,0.9362541484079641,1,8
32,10,0.904682314073157,2,11
32,9,0.8911601815717287,1,19
32,17,0.8898404836388194,2,4
32,1,0.8565736180857777,1,6
32,3,0.801277859080693,1,20
32,4,0.7951025831697462,1,17
32,12,0.7909945277430922,2,15
33,16,0.9869880559961313,1,7
33,7,0.9737449810647383,1,14
33,15,0.9691923524077724,2,1
33,5,0.9586614649881067,1,8
33,6,0.9536057592835334,1,3
33,13,0.9532710767100594,2,12
33,2,0.9483278023354178,1,2
33,11,0.9381013516312973,2,5
33,14,0.9365069288312172,2,18
33,0,0.9283905029130388,1,9
33,3,0.9228631782439499,1,20
33,9,0.9021001356116339,1,19
33,12,0.8831101593982975,2,15
33,10,0.8818667142689818,2,11
33,17,0.8781652624208093,2,4
33,1,0.876062552103904,1,6
33,4,0.8326427964922896,1,17
33,8,0.32578250281512733,2,16
34,16,0.9892739806117365,1,7
34,13,0.9840226793636576,2,12
34,7,0.9690637211220812,1,14
34,6,0.966707817035189,1,3
34,15,0.9593538599183368,2,1
34,8,0.9576702711204476,2,16
34,5,0.9531680394985781,1,8
34,0,0.9335321509730548,1,9
34,11,0.9289285431761044,2,5
34,14,0.924180921056059,2,18
34,10,0.9071366595460493,2,11
34,3,0.8908483195951595,1,20
34,2,0.8839356577370057,1,2
34,12,0.8715518829444091,2,15
34,9,0.8712908781757079,1,19
34,17,0.8622023306790627,2,4
34,1,0.8554029021811935,1,6
34,4,0.845136636802059,1,17
35,16,0.9872758272467317,1,7
35,6,0.9825962087311433,1,3
35,13,0.9810262704185831,2,12
35,8,0.965374684189511,2,16
35,15,0.9580411739730361,2,1
35,10,0.949392737762687,2,11
35,17,0.9423657956327673,2,4
35,2,0.9371258293402288,1,2
35,7,0.9371056659314706,1,14
35,3,0.9077971756708448,1,20
35,0,0.9047078895469296,1,9
35,5,0.8952186455886715,1,8
35,12,0.8793466152457738,2,15
35,14,0.8785605454678459,2,18
35,1,0.8527903795831486,1,6
35,4,0.7880327869747682,1,17
35,9,0.7857725433230824,1,19
35,11,0.2996157109737396,1,13
36,16,0.9853762160132498,1,7
36,11,0.9760153436137435,1,13
36,13,0.972428027893224,2,12
36,10,0.9723813957096108,2,11
36,6,0.9494226679793292,1,3
36,0,0.9413488951309203,1,9
36,15,0.9403409648371297,2,1
36,8,0.9395660247158071,2,16
36,2,0.9341350655771952,1,2
36,7,0.9183962316609319,1,14
36,1,0.8936303204779368,1,6
36,12,0.8767227880822087,2,15
36,14,0.8660064408629027,2,18
36,3,0.8612488649602226,1,20
36,17,0.8487417303196764,2,4
36,9,0.7688728971297174,1,19
36,4,0.6764505526715423,1,17
36,5,0.3183552477508783,1,21
37,16,0.9818912734480132,1,7
37,13,0.9784155979459721,2,12
37,11,0.9641309408338025,1,13
37,2,0.9420073461012561,1,2
37,7,0.937088665346407,1,14
37,6,0.9256703771428576,1,3
37,8,0.9246102349272409,2,16
37,15,0.9237082533614288,2,1
37,10,0.9116576961350766,2,11
37,3,0.9098087954874752,1,20
37,0,0.8984480399343319,1,9
37,12,0.880136954313664,2,15
37,1,0.8722288480125981,1,6
37,5,0.8667549021421389,1,21
37,14,0.8543750706643887,2,18
37,4,0.839225662239274,1,17
37,17,0.8341730258981781,2,4
37,9,0.8124196331683331,1,19
38,16,0.988716845120624,1,7
38,11,0.975150391269753,1,13
38,13,0.9614212225936447,2,12
38,14,0.9484006547819144,2,18
38,8,0.9428223717977737,2,16
38,2,0.9333818731397503,1,2
38,6,0.9298393015324111,1,3
38,3,0.9199770936085908,1,20
38,7,0.9099822937564379,1,14
38,12,0.9007748595056784,2,15
38,10,0.9001662463634315,2,11
38,1,0.8988756071650098,1,6
38,0,0.8988637955346129,1,9
38,9,0.8940241314324617,1,19
38,15,0.890207772437358,2,1
38,4,0.8770944665837577,1,17
38,5,0.8031653249035231,1,21
38,17,0.7800465090695621,2,4
39,16,0.9755707626916043,1,7
39,11,0.9694137681774843,1,13
39,6,0.9590522296144677,1,3
39,9,0.9577962349802427,1,19
39,14,0.9535783357839589,2,18
39,13,0.9513343191087709,2,12
39,8,0.9490427291538683,2,16
39,7,0.947397079946732,1,14
39,2,0.9401692434965111,1,2
39,10,0.9211034278184786,2,11
39,1,0.8897629663658032,1,6
39,15,0.8842133630679527,2,1
39,12,0.8731825964094067,2,15
39,0,0.8648043657961697,1,9
39,3,0.8576505423193387,1,20
39,17,0.8508574040703833,2,4
39,5,0.7869199956144929,1,21
39,4,0.7005433917750886,1,17
40,16,0.9716183224255008,1,7
40,6,0.9660128062003892,1,3
40,11,0.95276343589121,1,13
40,7,0.9525782824917364,1,14
40,9,0.9243864566497444,1,19
40,8,0.9227811725314248,2,16
40,12,0.9202143780376165,2,15
40,14,0.9147022788705268,2,18
40,13,0.9073549675576624,2,12
40,4,0.8999328489301599,1,17
40,10,0.8988088352459669,2,11
40,2,0.8886431655267361,1,2
40,17,0.8866397632950073,2,4
40,3,0.8841821353479258,1,20
40,0,0.8795974240331741,1,9
40,1,0.8765943570492175,1,6
40,5,0.7427766925120645,1,21
40,15,0.30786001682281494,2,5
41,6,0.9856260534119532,1,3
41,16,0.9647325907994639,1,7
41,10,0.9544906215589206,2,11
41,8,0.9531169470223921,2,16
41,11,0.9414091079618234,1,13
41,13,0.9393823323526187,2,12
41,7,0.9361375832925065,1,14
41,2,0.9242359101393334,1,2
41,1,0.9031817135241436,1,6
41,14,0.8973220167564859,2,18
41,12,0.8785501611787708,2,15
41,17,0.8784357311281279,2,4
41,15,0.8646724840037845,2,5
41,0,0.8616385708123053,1,9
41,3,0.8454972353313395,1,20
41,5,0.7677811776015517,1,21
41,9,0.764388650122813,1,19
41,4,0.7212428803771445,1,17
42,11,0.9705942833645438,1,13
42,16,0.955249074141108,1,7
42,6,0.9440496342754233,1,3
42,8,0.9437078215202153,2,16
42,3,0.9333072337532795,1,20
42,13,0.9298864382061024,2,12
42,14,0.9293154515185968,2,18
42,4,0.9166347296995146,1,17
42,12,0.9141532282763005,2,15
42,2,0.9113266712599273,1,2
42,15,0.9072521856563888,2,5
42,17,0.885799888614705,2,4
42,0,0.8841533605181212,1,9
42,10,0.8838654150766397,2,11
42,9,0.8806295065532705,1,19
42,1,0.8706147512742267,1,6
42,5,0.786084725131434,1,21
42,7,0.7137735147553527,1,14
43,14,0.9765294614239961,2,18
43,3,0.9554935915196979,1,20
43,16,0.9503636058779963,1,7
43,7,0.9416607526745572,1,14
43,13,0.9366131535428455,2,12
43,11,0.9322522061233587,1,13
43,8,0.926069696509136,2,16
43,9,0.8869691543479549,1,19
43,0,0.8717574996258908,1,9
43,1,0.8674153089885206,1,6
43,2,0.8635369246882498,1,2
43,6,0.8589047244736583,1,3
43,17,0.8562837677760549,2,4
43,10,0.8533731943215731,2,11
43,15,0.8427601496220725,2,5
43,12,0.8180604594487659,2,15
43,5,0.7429024193447177,1,21
43,4,0.7398152096336725,1,17
44,6,0.9850742116521287,1,3
44,3,0.9503659260814901,1,20
44,8,0.9466232444898035,2,16
44,16,0.9344944892135407,1,7
44,15,0.9309420499856998,2,5
44,13,0.9304881174224564,2,12
44,14,0.9017454148178713,2,18
44,2,0.8949447233518389,1,2
44,11,0.8922997252087485,1,13
44,4,0.8908800517024,1,17
44,1,0.8897850748690325,1,6
44,0,0.8882055893865074,1,9
44,12,0.8720368749261824,2,15
44,7,0.8659352851618837,1,14
44,17,0.8464679525472413,2,4
44,10,0.8281654239778019,2,11
44,9,0.7885704769579092,1,19
44,5,0.7530542882822642,1,21
45,8,0.9808023164561276,2,16
45,15,0.9778845320894289,2,5
45,6,0.9740558055316523,1,3
45,3,0.9734612938682321,1,20
45,14,0.9637073106790723,2,18
45,13,0.9523932091909248,2,12
45,16,0.9456036420693246,1,7
45,7,0.9448902201253531,1,14
45,11,0.9235998740493907,1,13
45,0,0.9151010593631301,1,9
45,1,0.8997682603494223,1,6
45,2,0.863164020683978,1,2
45,9,0.8609419890003103,1,19
45,12,0.8524334501934206,2,15
45,10,0.8296539455919,2,11
45,17,0.8222194362219402,2,4
45,5,0.816004585158003,1,21
45,4,0.6887002253641242,1,17
46,6,0.9731469714816707,1,3
46,8,0.9609625091129085,2,16
46,13,0.9525981217637456,2,12
46,14,0.9455495018479806,2,18
46,16,0.9394044909899406,1,7
46,11,0.9208510730686611,1,13
46,7,0.9200344468078239,1,14
46,9,0.9077468632088549,1,19
46,1,0.9018127144951249,1,6
46,10,0.8984290783400124,2,11
46,3,0.887321578916136,1,20
46,12,0.8852081444351403,2,15
46,2,0.8794315873606016,1,2
46,0,0.874423406272018,1,9
46,17,0.867469788666109,2,4
46,4,0.8668658663870312,1,17
46,5,0.7532957960635277,1,21
46,15,0.743153161006149,2,5
47,13,0.9750593803207054,2,12
47,11,0.9531700091164295,1,13
47,6,0.9341162261906877,1,3
47,1,0.9249901353474244,1,6
47,3,0.9243842129392814,1,20
47,16,0.9239253127228569,1,7
47,14,0.9206144577771973,2,18
47,4,0.9156104847997493,1,17
47,10,0.9087374043264593,2,11
47,17,0.8975587349150261,2,4
47,2,0.8962392052668733,1,2
47,0,0.8932891052833615,1,9
47,15,0.8881095725494749,2,5
47,8,0.8856864446090309,2,16
47,7,0.884639672952447,1,14
