<<<<<<< HEAD
﻿cobertura,excluido,fragmentacoes,frames_por_troca,frames_vistos,grupo_metrica,intervalo_medio_trocas_segundos,logical_id,maior_gap_frames,margem_media_classificacao,papel,presenca,primeiro_frame,rotulo,score_medio,taxa_confirmacao_papel,taxa_divergencia_papel,tempo_visto_segundos,tracker_ids,trocas_de_tracker_id,trocas_por_1000_frames,ultimo_frame
1.0,False,0,,525,time0,,0,0,0.1178,time0,0.9980988593155894,2,TIME0,0.9919058539328827,0.9943,0.0,17.491047137948147,[1],0,0.0,526
0.9980952380952381,False,0,,524,time0,,1,1,0.0731,time0,0.9961977186311787,2,TIME0,0.9357153334838743,0.9943,0.0,17.45773085768539,[4],0,0.0,526
0.9923809523809524,False,0,,521,time0,,2,1,0.0562,time0,0.9904942965779467,2,TIME0,0.9469481228658094,0.9942,0.0,17.357782016897115,[2],0,0.0,526
0.9707602339181286,False,1,249.0,498,time0,0.6330093249924091,3,13,0.0753,time0,0.9467680608365019,2,TIME0,0.9079081959236364,0.6506,0.0,16.591507570853672,"[-1, 7, 14]",2,4.016064257028113,514
0.8704761904761905,False,3,152.33333333333334,457,time0,4.447723415078244,4,48,0.0543,time0,0.8688212927756654,2,TIME0,0.9526328107021755,0.9059,0.4311,15.225540080080577,"[-1, 5, 8, 16]",3,6.564551422319475,526
0.9257142857142857,False,4,486.0,486,time1,16.191712207700572,5,13,0.0556,time1,0.9239543726235742,2,TIME1,0.9363301504006944,0.9259,0.644,16.191712207700572,"[0, 11]",1,2.05761316872428,526
0.9351145038167938,False,2,490.0,490,time1,16.324977328751604,6,14,0.0378,time1,0.9315589353612167,2,TIME1,0.9145369626254561,0.6776,0.0041,16.324977328751604,"[6, 14]",1,2.0408163265306123,525
0.9524714828897338,False,3,83.5,501,time1,2.34546613049819,7,9,0.0606,time1,0.9524714828897338,1,TIME1,0.9217008160959503,0.6208,0.2675,16.691456411641948,"[-1, 0, 9, 10, 12]",6,11.976047904191617,526
0.940952380952381,False,3,164.66666666666666,494,time1,5.064074599939273,8,14,0.0692,time1,0.9391634980988594,2,TIME1,0.9117615621592566,0.8016,0.334,16.458242449802636,"[3, 10, 11, 12]",3,6.0728744939271255,526
0.9980952380952381,False,0,524.0,524,goleiro_time1,17.45773085768539,9,1,0.0545,goleiro1,0.9961977186311787,2,GOL-TIME1,0.96072619247312,0.9943,0.6336,17.45773085768539,"[0, 8]",1,1.9083969465648856,526
0.7578740157480315,True,8,385.0,385,excluido,12.826767901161976,10,31,0.0234,excluir,0.7319391634980988,19,EXCLUÍDO,0.9503504298465376,0.7455,0.7455,12.826767901161976,"[-1, 5]",1,2.5974025974025974,526
=======
﻿cobertura,excluido,fragmentacoes,frames_por_troca,frames_vistos,grupo_metrica,intervalo_medio_trocas_segundos,logical_id,maior_gap_frames,margem_media_classificacao,papel,presenca,primeiro_frame,rotulo,score_medio,taxa_confirmacao_papel,taxa_divergencia_papel,tempo_visto_segundos,tracker_ids,trocas_de_tracker_id,trocas_por_1000_frames,ultimo_frame
1.0,False,0,,525,time0,,0,0,0.1178,time0,0.9980988593155894,2,TIME0,0.9919058539328827,0.9943,0.0,17.491047137948147,[1],0,0.0,526
0.9980952380952381,False,0,,524,time0,,1,1,0.0731,time0,0.9961977186311787,2,TIME0,0.9357153334838743,0.9943,0.0,17.45773085768539,[4],0,0.0,526
0.9923809523809524,False,0,,521,time0,,2,1,0.0562,time0,0.9904942965779467,2,TIME0,0.9469481228658094,0.9942,0.0,17.357782016897115,[2],0,0.0,526
0.9707602339181286,False,1,249.0,498,time0,0.6330093249924091,3,13,0.0753,time0,0.9467680608365019,2,TIME0,0.9079081959236364,0.6506,0.0,16.591507570853672,"[-1, 7, 14]",2,4.016064257028113,514
0.8704761904761905,False,3,152.33333333333334,457,time0,4.447723415078244,4,48,0.0543,time0,0.8688212927756654,2,TIME0,0.9526328107021755,0.9059,0.4311,15.225540080080577,"[-1, 5, 8, 16]",3,6.564551422319475,526
0.9257142857142857,False,4,486.0,486,time1,16.191712207700572,5,13,0.0556,time1,0.9239543726235742,2,TIME1,0.9363301504006944,0.9259,0.644,16.191712207700572,"[0, 11]",1,2.05761316872428,526
0.9351145038167938,False,2,490.0,490,time1,16.324977328751604,6,14,0.0378,time1,0.9315589353612167,2,TIME1,0.9145369626254561,0.6776,0.0041,16.324977328751604,"[6, 14]",1,2.0408163265306123,525
0.9524714828897338,False,3,83.5,501,time1,2.34546613049819,7,9,0.0606,time1,0.9524714828897338,1,TIME1,0.9217008160959503,0.6208,0.2675,16.691456411641948,"[-1, 0, 9, 10, 12]",6,11.976047904191617,526
0.940952380952381,False,3,164.66666666666666,494,time1,5.064074599939273,8,14,0.0692,time1,0.9391634980988594,2,TIME1,0.9117615621592566,0.8016,0.334,16.458242449802636,"[3, 10, 11, 12]",3,6.0728744939271255,526
0.9980952380952381,False,0,524.0,524,goleiro_time1,17.45773085768539,9,1,0.0545,goleiro1,0.9961977186311787,2,GOL-TIME1,0.96072619247312,0.9943,0.6336,17.45773085768539,"[0, 8]",1,1.9083969465648856,526
0.7578740157480315,True,8,385.0,385,excluido,12.826767901161976,10,31,0.0234,excluir,0.7319391634980988,19,EXCLUÍDO,0.9503504298465376,0.7455,0.7455,12.826767901161976,"[-1, 5]",1,2.5974025974025974,526
>>>>>>> 4dc20829d235225851d5c4a93b2901c22a9453e9
