distancia,excluido,frame,grupo_metrica,iou,logical_id,papel,rotulo,score,score_aparencia,score_papel,tracker_id
1.1184743970152048e-05,False,2,time0,0.9982230568136388,0,time0,TIME0,0.64944912313323,0.0,0.0,9
1.880058385239863e-05,False,2,time0,0.9971272312890561,6,time0,TIME0,0.6491082593669517,0.0,0.0,20
1.9480920198404495e-05,False,2,time1,0.9966987892334902,10,time1,TIME1,0.6489786351544882,0.0,0.0,11
2.8292318344898344e-05,False,2,time0,0.9967359789543512,2,time0,TIME0,0.6489757831798475,0.0,0.0,17
3.8507349357135895e-05,False,2,time1,0.9964411781047562,15,time1,TIME1,0.6488710917392677,0.0,0.0,5
4.050680350816264e-05,False,2,time1,0.9951524225830436,11,time1,TIME1,0.6484812841329683,0.0,0.0,19
0.00010292848385033941,False,3,time1,0.9853006015484165,14,time1,TIME1,0.9853690853314795,0.9597636720251577,1.0,8
0.00023386068310236175,False,3,time1,0.963683737420152,16,time1,TIME1,0.9801584014568206,0.9657087338938495,1.0,12
0.00025671787656715507,False,3,time1,0.9475568626102396,10,time1,TIME1,0.9757527090913959,0.9676188000778434,1.0,11
0.0003897453025445679,False,3,time1,0.9440641297937781,19,time1,TIME1,0.9708797868244418,0.9531231940754992,1.0,7
0.00028494328567595366,False,3,time1,0.9329361172770203,17,time1,TIME1,0.9705120292240464,0.9643387075599779,1.0,4
0.0003881198102459557,False,3,time1,0.9482472448944471,18,time1,TIME1,0.9695263495036689,0.9426749565507535,1.0,14
0.00041986534257462823,False,3,time0,0.9117677435552192,4,time0,TIME0,0.9587527282108053,0.9435574269620752,1.0,16
0.0004683038550222966,False,3,time0,0.8986882207562271,3,time0,TIME0,0.9567648967279901,0.9516127842783648,1.0,3
0.000890755493403156,False,3,time1,0.8600298165832491,15,time1,TIME1,0.9453028996966993,0.9547935211170566,1.0,5
0.0009647096027351355,False,3,time0,0.8352019942207852,9,time0,TIME0,0.9354625960874078,0.9457544853682764,1.0,6
0.0012280632737332554,False,3,time1,0.8122236054068982,13,time1,TIME1,0.933964885811367,0.9690069948812898,1.0,2
0.0012376729322453918,False,3,time0,0.7938548076788355,0,time0,TIME0,0.9273346752105284,0.9645797118120828,1.0,9
0.001416945067561553,False,3,time0,0.7636828669008975,7,time0,TIME0,0.9200982789051672,0.9729866364275821,1.0,13
0.0011409323841986168,False,3,time0,0.7566937188352636,8,time0,TIME0,0.9104958739414618,0.9412141466610234,1.0,18
0.0025524727088073705,False,3,time0,0.7383565893178339,2,time0,TIME0,0.9090484428202165,0.9664209494291816,1.0,17
0.002100466797823776,False,3,time0,0.7225086496201342,1,time0,TIME0,0.9065951746471882,0.9727489972191912,1.0,10
0.0015309267218173645,False,3,time0,0.7263776821725262,6,time0,TIME0,0.8978510098681989,0.9294588420828229,1.0,20
0.0028514275725068945,False,3,time1,0.6801945759981652,11,time1,TIME1,0.8872241091901115,0.9507584928723773,1.0,19
0.0043453804324156305,False,3,time1,0.6536889145249146,12,time1,TIME1,0.8719939041177013,0.9311991911356088,1.0,1
0.002723484585570054,False,3,time0,0.617705039526704,5,time0,TIME0,0.768670063138204,0.9507670923302334,0.0,15
0.00023970878641212676,False,4,time1,0.9626798077721175,14,time1,TIME1,0.9784200588009472,0.9597636720251577,1.0,8
0.00016426786679725746,False,4,time1,0.9584533064894915,17,time1,TIME1,0.9783760657120489,0.9643387075599779,1.0,4
0.0003046950896906501,False,4,time1,0.955232201915985,19,time1,TIME1,0.9745121465848213,0.9531231940754992,1.0,7
0.0006208695490729209,False,4,time1,0.9355822664241131,10,time1,TIME1,0.9715301067437319,0.9676188000778434,1.0,11
0.00020616546111639603,False,4,time0,0.9486175412230583,4,time0,TIME0,0.9700306699290232,0.9435574269620752,1.0,16
0.0004385524431811352,False,4,time1,0.9452048513496488,18,time1,TIME1,0.9687907725920285,0.9426749565507535,1.0,14
0.0009230208499218702,False,4,time1,0.8616241542452285,16,time1,TIME1,0.9485846150057209,0.9657087338938495,1.0,12
0.0006533481709604623,False,4,time0,0.869066964805409,9,time0,TIME0,0.946206571996474,0.9457544853682764,1.0,6
0.0010720920980978397,False,4,time0,0.8135564234235644,7,time0,TIME0,0.9358838274980169,0.9729866364275821,1.0,13
0.0012039947535370456,False,4,time1,0.7993680741308116,15,time1,TIME1,0.9270724163651922,0.9547935211170566,1.0,5
0.0015138744753234274,False,4,time1,0.7719201755918113,13,time1,TIME1,0.9221951444275175,0.9690069948812898,1.0,2
0.0018446234662009536,False,4,time0,0.7760537892274655,2,time0,TIME0,0.9221862402314279,0.9664209494291816,1.0,17
0.0016574469294907686,False,4,time0,0.7792750937106765,3,time0,TIME0,0.9191752100713714,0.9516127842783648,1.0,3
0.0015102531308722946,False,4,time0,0.7656168400958588,0,time0,TIME0,0.9191049903932972,0.9645797118120828,1.0,9
0.0011082487223510436,False,4,time0,0.7929172045432767,6,time0,TIME0,0.9186171368680439,0.9294588420828229,1.0,20
0.0022018458270566432,False,4,time0,0.7239255636653733,1,time0,TIME0,0.9079012033884831,0.9727489972191912,1.0,10
0.0014101576983277248,False,4,time0,0.7417295207315691,8,time0,TIME0,0.9063009665506535,0.9412141466610234,1.0,18
0.0032091553630872343,False,4,time1,0.7128049292858493,12,time1,TIME1,0.8929487919992692,0.9311991911356088,1.0,1
0.0031791501540931167,False,4,time1,0.6565904999647806,11,time1,TIME1,0.8814162131511029,0.9507584928723773,1.0,19
0.002769680862403068,False,4,time0,0.5708149840961142,5,time0,TIME0,0.7563219813732331,0.9507670923302334,0.0,15
0.0003791596884559793,False,5,time1,0.9414979221711539,19,time1,TIME1,0.9701864056197375,0.9531231940754992,1.0,7
0.00021824888426641144,False,5,time1,0.9479375286173081,18,time1,TIME1,0.9696405513855911,0.9426749565507535,1.0,14
0.0002583781915668179,False,5,time0,0.9386812771683333,4,time0,TIME0,0.9671777282696412,0.9435574269620752,1.0,16
0.0005121545915999323,False,5,time1,0.9112959696268025,14,time1,TIME1,0.9626385147688888,0.9597636720251577,1.0,8
0.0006604718620078559,False,5,time0,0.9175795204365632,9,time0,TIME0,0.9607294028839856,0.9457544853682764,1.0,6
0.0008190983294772253,False,5,time1,0.898426197592383,10,time1,TIME1,0.960517175850009,0.9676188000778434,1.0,11
0.0006181985640248185,False,5,time0,0.8931759107061503,7,time0,TIME0,0.9602004653617647,0.9729866364275821,1.0,13
0.0005102369890600287,False,5,time1,0.891173415499232,17,time1,TIME1,0.9577309590484334,0.9643387075599779,1.0,4
0.0011829134637112997,False,5,time1,0.8136640362180083,16,time1,TIME1,0.9339845642867052,0.9657087338938495,1.0,12
0.0014823062222001032,False,5,time1,0.7965273523825349,13,time1,TIME1,0.9297311015495465,0.9690069948812898,1.0,2
0.0011797933280513562,False,5,time1,0.7889789466948742,15,time1,TIME1,0.9242673761281325,0.9547935211170566,1.0,5
0.0013484176716821812,False,5,time0,0.7811094537837401,0,time0,TIME0,0.924122929471649,0.9645797118120828,1.0,9
0.0011680282877476983,False,5,time0,0.799671159406705,8,time0,TIME0,0.9239476374188532,0.9412141466610234,1.0,18
0.002044388991072133,False,5,time0,0.748629177134571,1,time0,TIME0,0.9157297915863126,0.9727489972191912,1.0,10
0.0027833774667957683,False,5,time0,0.7138234852001599,2,time0,TIME0,0.9024943640348514,0.9664209494291816,1.0,17
0.002052236031062717,False,5,time0,0.714491354330827,3,time0,TIME0,0.9000616158344884,0.9516127842783648,1.0,3
0.0017794306077555148,False,5,time0,0.6794275655984101,6,time0,TIME0,0.8839401240430151,0.9294588420828229,1.0,20
0.0026467315644373947,False,5,time1,0.6474333130274401,11,time1,TIME1,0.8788744211144829,0.9507584928723773,1.0,19
0.00334822949270519,False,5,time1,0.6472154669082871,12,time1,TIME1,0.8738149745647242,0.9311991911356088,1.0,1
0.0022008366992723525,False,5,time0,0.6013637489556001,5,time0,TIME0,0.7656473018878396,0.9507670923302334,0.0,15
0.0005362681892009207,False,6,time1,0.9438329405907795,10,time1,TIME1,0.9769137441912962,0.9778564070834499,1.0,11
0.00021427210204344428,False,6,time1,0.9445094996730479,19,time1,TIME1,0.975493364912828,0.9701269892279701,1.0,7
0.00030364042452806265,False,6,time0,0.9458821439593235,4,time0,TIME0,0.9736085320711755,0.9613309591398937,1.0,16
0.0004576705119168834,False,6,time1,0.9234102568741948,16,time1,TIME1,0.9723669856696454,0.985070559343931,1.0,12
9.08684922924839e-05,False,6,time1,0.9256075621864797,18,time1,TIME1,0.9672594732249458,0.9593882228805923,1.0,14
0.0008635432436112483,False,6,time0,0.908288712031456,9,time0,TIME0,0.963350723918002,0.9672105586033498,1.0,6
0.0005035639638313595,False,6,time1,0.9020691399365909,14,time1,TIME1,0.9614453679460296,0.9662582139412899,1.0,8
0.0005195464201511418,False,6,time1,0.8948238471944813,17,time1,TIME1,0.9590175212715103,0.9650343818438352,1.0,4
0.0007332916766440762,False,6,time0,0.8715668244152923,7,time0,TIME0,0.9545791397575897,0.9754905677699666,1.0,13
0.0013655619128797485,False,6,time1,0.8076071143694386,13,time1,TIME1,0.9352132231462917,0.9783759341453425,1.0,2
0.001239485552594094,False,6,time0,0.8021072785966843,0,time0,TIME0,0.9319295234944168,0.970021626780827,1.0,9
0.0013987042494967151,False,6,time0,0.796671684524331,3,time0,TIME0,0.9298585414069179,0.9703168516985348,1.0,3
0.001260905924074514,False,6,time1,0.759383867932131,15,time1,TIME1,0.9212453210390253,0.979261987566461,1.0,5
0.002004663946379649,False,6,time0,0.7128381319270345,8,time0,TIME0,0.9014696539819143,0.9600672825423566,1.0,18
0.0032737804518676804,False,6,time0,0.7019696584316657,2,time0,TIME0,0.8974976654695963,0.9610719241358637,1.0,17
0.0029570699609931697,False,6,time0,0.6585951471522565,1,time0,TIME0,0.8881546377978213,0.9755560387951614,1.0,10
0.0033080016157855706,False,6,time1,0.6176261198114329,12,time1,TIME1,0.872555149582094,0.9616709029947875,1.0,1
0.0019464447193856239,False,6,time0,0.6279386551017815,6,time0,TIME0,0.8679911450442304,0.930540079213552,1.0,20
0.0027609041347605046,False,6,time0,0.5554398163617038,5,time0,TIME0,0.8565342365154666,0.9713127554009406,1.0,15
0.004012762217389405,False,6,time1,0.5552806081666505,11,time1,TIME1,0.8506421654231179,0.9605092304773521,1.0,19
0.0001909767838026126,False,7,time1,0.9621915330453831,10,time1,TIME1,0.9826348911926447,0.9778564070834499,1.0,11
0.00017260162641320894,False,7,time1,0.954023539554014,16,time1,TIME1,0.9819848623863744,0.985070559343931,1.0,12
0.00024281295828526385,False,7,time1,0.9534605724742153,18,time1,TIME1,0.9755024675464716,0.9593882228805923,1.0,14
0.00021593168649693115,False,7,time1,0.9431173352408367,19,time1,TIME1,0.975085524450796,0.9701269892279701,1.0,7
0.0003591219973711194,False,7,time1,0.9434328360992897,17,time1,TIME1,0.9738047764558367,0.9650343818438352,1.0,4
0.0003845589928983583,False,7,time1,0.9273220279195493,14,time1,TIME1,0.9692167610708426,0.9662582139412899,1.0,8
0.0003685654972141404,False,7,time0,0.9224993570246891,3,time0,TIME0,0.9682884290260128,0.9703168516985348,1.0,3
0.0007842255724849767,False,7,time0,0.8814803530598404,9,time0,TIME0,0.9551671340253166,0.9672105586033498,1.0,6
0.0007580034021622549,False,7,time0,0.8669047266566774,7,time0,TIME0,0.953194145422544,0.9754905677699666,1.0,13
0.0008157639002723553,False,7,time1,0.8285571605070852,15,time1,TIME1,0.9422600172442032,0.979261987566461,1.0,5
0.0013526611167879797,False,7,time1,0.8117137660205247,13,time1,TIME1,0.936799838032627,0.9783759341453425,1.0,2
0.0016760809437418279,False,7,time1,0.7688497612769797,11,time1,TIME1,0.9175572191978759,0.9605092304773521,1.0,19
0.0015376267501972759,False,7,time0,0.7511279979966796,0,time0,TIME0,0.9161610632224088,0.970021626780827,1.0,9
0.0019056252624071314,False,7,time0,0.7556151329242938,8,time0,TIME0,0.9147481293589633,0.9600672825423566,1.0,18
0.0013804911380720293,False,7,time0,0.7432618929071811,6,time0,TIME0,0.9029392920971799,0.930540079213552,1.0,20
0.002646276785914273,False,7,time0,0.6785450283176492,1,time0,TIME0,0.8947024286836509,0.9755560387951614,1.0,10
0.003102842170867901,False,7,time1,0.6355668570224706,12,time1,TIME1,0.8777449652955391,0.9616709029947875,1.0,1
0.0036208658622158387,False,7,time0,0.5633469237807783,5,time0,TIME0,0.8576704555274182,0.9713127554009406,1.0,15
0.005450041577783227,False,7,time0,0.5168443387294085,2,time0,TIME0,0.8382741542220886,0.9610719241358637,1.0,17
7.000046783556514e-05,False,8,time1,0.9689943432230075,10,time1,TIME1,0.9849232446370361,0.9778564070834499,1.0,11
0.00022942288565651182,False,8,time1,0.9489860530003573,16,time1,TIME1,0.9806460838567959,0.985070559343931,1.0,12
0.0003769290604083415,False,8,time1,0.9387894747429905,19,time1,TIME1,0.9737092372221091,0.9701269892279701,1.0,7
0.0004217374347935006,False,8,time1,0.9356790162593882,17,time1,TIME1,0.9715299263293778,0.9650343818438352,1.0,4
0.0005918247647847018,False,8,time0,0.9111243379410897,3,time0,TIME0,0.965188977784539,0.9703168516985348,1.0,3
0.0002998895569456718,False,8,time1,0.9175590725472395,18,time1,TIME1,0.9647993812312573,0.9593882228805923,1.0,14
0.0007860983681927592,False,8,time1,0.8801140987244568,13,time1,TIME1,0.9575043843804973,0.9783759341453425,1.0,2
0.000567226084522925,False,8,time1,0.8737335609105176,15,time1,TIME1,0.9562489809701803,0.979261987566461,1.0,5
0.0007560207539554318,False,8,time0,0.8700081648674561,7,time0,TIME0,0.9539840397429539,0.9754905677699666,1.0,13
0.0006113424693359254,False,8,time1,0.8703998831461008,14,time1,TIME1,0.9519135242728692,0.9662582139412899,1.0,8
0.0009228107773104042,False,8,time0,0.8674943466821304,9,time0,TIME0,0.9511079599585567,0.9672105586033498,1.0,6
0.00138992990289354,False,8,time0,0.8367175395857355,8,time0,TIME0,0.9394106591335196,0.9600672825423566,1.0,18
0.0014316680081595762,False,8,time0,0.8133620355029155,5,time0,TIME0,0.9340228752962831,0.9713127554009406,1.0,15
0.0012939426291259009,False,8,time0,0.7746722180743956,0,time0,TIME0,0.9233601510932253,0.970021626780827,1.0,9
0.002156794613711166,False,8,time0,0.71349498196086,1,time0,TIME0,0.905501935272075,0.9755560387951614,1.0,10
0.0016953887921397118,False,8,time0,0.7129612691530327,6,time0,TIME0,0.8946703233035992,0.930540079213552,1.0,20
0.003271958956735805,False,8,time0,0.681874585321351,2,time0,TIME0,0.8885801806785802,0.9610719241358637,1.0,17
0.002850788155202134,False,8,time1,0.6409894581445228,11,time1,TIME1,0.8787083892513431,0.9605092304773521,1.0,19
0.003761531391977532,False,8,time1,0.6026488664000434,12,time1,TIME1,0.8673410791491731,0.9616709029947875,1.0,1
0.00014695934741054608,False,9,time1,0.9646138073477648,10,time1,TIME1,0.9836265625427033,0.9777145106848708,1.0,11
0.0003469142460848745,False,9,time1,0.9491112406120087,16,time1,TIME1,0.980645032774944,0.9855093702121389,1.0,12
0.0002090236553863857,False,9,time1,0.9625369489356681,17,time1,TIME1,0.9804544673998575,0.9681435997822216,1.0,4
0.0002624033927668868,False,9,time1,0.9571695474179162,18,time1,TIME1,0.9772974978082453,0.9618779218519898,1.0,14
0.00040513912804744645,False,9,time1,0.9366253691842283,19,time1,TIME1,0.9744687186652828,0.9760497188401372,1.0,7
0.00042464784958643327,False,9,time1,0.9234039810129385,14,time1,TIME1,0.9694372233078766,0.9720537933131637,1.0,8
0.000525560222156504,False,9,time0,0.9023648454289556,7,time0,TIME0,0.9633790887752737,0.9735565386349003,1.0,13
0.000621534616665635,False,9,time0,0.8996031482372467,3,time0,TIME0,0.96312803310133,0.9756350555497069,1.0,3
0.0009093138555391125,False,9,time0,0.8831014286041606,9,time0,TIME0,0.9565234685950192,0.9705403543050313,1.0,6
0.0008566997576082057,False,9,time0,0.8776186823161749,5,time0,TIME0,0.9560850456031916,0.9764878132962933,1.0,15
0.0005660468747659818,False,9,time1,0.8562693594976712,15,time1,TIME1,0.9519527066726016,0.983617993457421,1.0,5
0.000982402024137275,False,9,time1,0.8542125025912634,13,time1,TIME1,0.9497848970512184,0.9782299663314351,1.0,2
0.0012490761627911259,False,9,time0,0.8577080154394239,8,time0,TIME0,0.9466028167356461,0.9624917014339411,1.0,18
0.0011851527230267193,False,9,time0,0.8069967397163251,0,time0,TIME0,0.9342764735364598,0.9739146824838674,1.0,9
0.002094739965179208,False,9,time0,0.7103303011798406,1,time0,TIME0,0.9044391282918393,0.9735344514747506,1.0,10
0.0015922941157986746,False,9,time0,0.7212121774671726,6,time0,TIME0,0.9028144786715951,0.9524670813637408,1.0,20
0.0018813347644025154,False,9,time1,0.7070568029457803,11,time1,TIME1,0.9004680455766948,0.9672856137890273,1.0,19
0.0036584189660701476,False,9,time1,0.6246135591245452,12,time1,TIME1,0.8783212483370219,0.9773335899874085,1.0,1
0.00196841760023314,False,9,time0,0.8089730296885097,2,time0,TIME0,0.8316062880475926,0.9669700095360256,0.0,17
0.00021408663801519943,False,10,time1,0.9722143097822331,16,time1,TIME1,0.9877446190723235,0.9855093702121389,1.0,12
0.00038719309889321136,False,10,time1,0.9700683428787392,18,time1,TIME1,0.9809257701239845,0.9618779218519898,1.0,14
0.0003013445884699106,False,10,time1,0.9543257284557364,19,time1,TIME1,0.9798341344004832,0.9760497188401372,1.0,7
0.0003158689287371559,False,10,time1,0.9410509328118508,14,time1,TIME1,0.974899033548163,0.9720537933131637,1.0,8
0.0006777135634767394,False,10,time1,0.9304415698452997,10,time1,TIME1,0.9724224247105832,0.9777145106848708,1.0,11
0.0005296701667129758,False,10,time1,0.9028576017646993,15,time1,TIME1,0.9660086873065176,0.983617993457421,1.0,5
0.00035131305401074473,False,10,time1,0.8979620632402101,17,time1,TIME1,0.9609854994684898,0.9681435997822216,1.0,4
0.000604087442320467,False,10,time0,0.8940719224379743,7,time0,TIME0,0.9608735059476224,0.9735565386349003,1.0,13
0.0008742369244193366,False,10,time0,0.8960727404923621,9,time0,TIME0,0.9605608331924479,0.9705403543050313,1.0,6
0.0009337905075322505,False,10,time0,0.8889597695734346,8,time0,TIME0,0.9560823367466839,0.9624917014339411,1.0,18
0.0009702729012653681,False,10,time0,0.8426556182232969,3,time0,TIME0,0.9454741749612768,0.9756350555497069,1.0,3
0.0010764604395424489,False,10,time1,0.8370022057982589,13,time1,TIME1,0.9445001872516984,0.9782299663314351,1.0,2
0.0009699674788493162,False,10,time0,0.8376508836665768,0,time0,TIME0,0.9436620318842102,0.9739146824838674,1.0,9
0.0013334427738252747,False,10,time0,0.8104623511758653,5,time0,TIME0,0.9356821891635122,0.9764878132962933,1.0,15
0.0020405477251647926,False,10,time1,0.7869952111890104,11,time1,TIME1,0.9251977292434937,0.9672856137890273,1.0,19
0.0014527472416331233,False,10,time0,0.7535781314897511,6,time0,TIME0,0.9126245291986766,0.9524670813637408,1.0,20
0.0021977664572104955,False,10,time0,0.7042686909288844,1,time0,TIME0,0.9025815790937636,0.9735344514747506,1.0,10
0.0031556531915791076,False,10,time1,0.6581313861089617,12,time1,TIME1,0.8885408026522387,0.9773335899874085,1.0,1
0.0023325094761815464,False,10,time0,0.7800851032349927,2,time0,TIME0,0.8233165444838851,0.9669700095360256,0.0,17
0.0002419268057739141,False,11,time1,0.9736748701670561,18,time1,TIME1,0.9822311562253728,0.9618779218519898,1.0,14
0.0001346119941615425,False,11,time1,0.9531125389594063,19,time1,TIME1,0.9797100177520613,0.9760497188401372,1.0,7
0.00011824038671677206,False,11,time1,0.95492336714807,14,time1,TIME1,0.9792440366353808,0.9720537933131637,1.0,8
0.0005379388671333747,False,11,time1,0.9449426724433175,10,time1,TIME1,0.9773159428665025,0.9777145106848708,1.0,11
0.00035978530624155815,False,11,time0,0.9484146340905212,9,time0,TIME0,0.9764622088582547,0.9705403543050313,1.0,6
0.000357680061563515,False,11,time0,0.9396931061959108,7,time0,TIME0,0.9747969839481004,0.9735565386349003,1.0,13
0.00043858228734528344,False,11,time1,0.9090772314686698,16,time1,TIME1,0.9683367209242563,0.9855093702121389,1.0,12
0.0006437452226502377,False,11,time0,0.9242810259414378,8,time0,TIME0,0.9670748716792029,0.9624917014339411,1.0,18
0.0004306519921479144,False,11,time1,0.9150612416052407,17,time1,TIME1,0.965671156023869,0.9681435997822216,1.0,4
0.0007399838043023816,False,11,time1,0.8713995070089571,15,time1,TIME1,0.9565081794121093,0.983617993457421,1.0,5
0.0011899826614254253,False,11,time0,0.8249223757094106,3,time0,TIME0,0.94009991839547,0.9756350555497069,1.0,3
0.0011584102955977036,False,11,time1,0.8195359224488208,13,time1,TIME1,0.939136570889381,0.9782299663314351,1.0,2
0.0011299132585978044,False,11,time0,0.812867688226177,0,time0,TIME0,0.936168126966233,0.9739146824838674,1.0,9
0.00221442615689259,False,11,time1,0.7343814335050795,12,time1,TIME1,0.9119059285551628,0.9773335899874085,1.0,1
0.0019338433931114368,False,11,time0,0.7316900216442775,1,time0,TIME0,0.9108859690167869,0.9735344514747506,1.0,10
0.0014910879283795688,False,11,time0,0.7438339285466099,6,time0,TIME0,0.9094503358507923,0.9524670813637408,1.0,20
0.0014960001208662265,False,11,time0,0.7133869382746203,4,time0,TIME0,0.9058831483950097,0.9764878132962933,1.0,15
0.005001536444074478,False,11,time1,0.561766691886363,11,time1,TIME1,0.853552155374898,0.9672856137890273,1.0,19
0.0038456907443558553,False,11,time0,0.6650366744455286,2,time0,TIME0,0.7863656867442819,0.9669700095360256,0.0,17
0.00021288326611992048,False,12,time0,0.9792201686820513,9,time0,TIME0,0.9866742320354759,0.9731669189607274,1.0,6
4.723735248386644e-05,False,12,time1,0.9631747094168369,19,time1,TIME1,0.9840069707884225,0.9806306139102609,1.0,7
0.00015173688941408166,False,12,time1,0.9622911134856531,14,time1,TIME1,0.9812124426116279,0.9707496702013334,1.0,8
0.00015725168779541512,False,12,time0,0.9568866990532515,7,time0,TIME0,0.9806449970063451,0.9754575214254154,1.0,13
0.00021861027463671595,False,12,time1,0.9625053370279469,18,time1,TIME1,0.9784352419935837,0.9606654507062464,1.0,14
0.0006191732208525136,False,12,time1,0.9434285579634448,10,time1,TIME1,0.9774276714812316,0.9801670912775671,1.0,11
0.0005602020183281096,False,12,time0,0.9299485726059343,8,time0,TIME0,0.9702685373825258,0.9675497602084031,1.0,18
0.00031651962892174413,False,12,time1,0.9212396877259005,17,time1,TIME1,0.9676954135196913,0.9677070050672308,1.0,4
0.0007671846359281329,False,12,time1,0.871142833131934,16,time1,TIME1,0.9565666935694184,0.9847655374389541,1.0,12
0.0007057033308579161,False,12,time0,0.8764395659763762,4,time0,TIME0,0.9557844835204826,0.9766073051817233,1.0,15
0.0010252028305738335,False,12,time1,0.8350255462467695,13,time1,TIME1,0.9444783291424704,0.981298290148479,1.0,2
0.001046160739267652,False,12,time0,0.8252918487223498,0,time0,TIME0,0.940808316638527,0.9770514022456762,1.0,9
0.001214500332233476,False,12,time1,0.8072291145265752,15,time1,TIME1,0.9358130562718895,0.9811064141785786,1.0,5
0.0014648844816847625,False,12,time0,0.7839135088820457,3,time0,TIME0,0.9280695315933264,0.9777044765399736,1.0,3
0.0013319764864784742,False,12,time0,0.7744261240336465,6,time0,TIME0,0.922905339076141,0.9681615408481332,1.0,20
0.0021117514093163584,False,12,time0,0.7095644944855296,1,time0,TIME0,0.9057364093509064,0.9798820343309744,1.0,10
0.0025362801257615905,False,12,time1,0.6755825964963909,12,time1,TIME1,0.8946261639730494,0.9787202545620326,1.0,1
0.004811196588308175,False,12,time1,0.5450059256949472,11,time1,TIME1,0.8491454068069676,0.9668015445467889,1.0,19
0.004317685481002323,False,12,time0,0.6420298541120903,2,time0,TIME0,0.7801024317191965,0.9671623654366355,0.0,17
0.0002242070294760775,False,13,time0,0.9608996965691078,7,time0,TIME0,0.9818835273982482,0.9754575214254154,1.0,13
0.0004691128131543944,False,13,time1,0.9679804288720365,18,time1,TIME1,0.9799487957149439,0.9606654507062464,1.0,14
0.00025262946959423913,False,13,time1,0.9401848563884474,19,time1,TIME1,0.9768364542283542,0.9806306139102609,1.0,7
0.0009907417228230638,False,13,time1,0.922781667264706,10,time1,TIME1,0.9707122906405813,0.9801670912775671,1.0,11
0.00017317183123212088,False,13,time1,0.923428389680323,14,time1,TIME1,0.9693789414546404,0.9707496702013334,1.0,8
