<<<<<<< HEAD
﻿distancia,frame,iou,logical_id,score,time,tracker_id
0.0014706388045113562,5,0.7694164413479939,0,0.849605963294617,1,9
0.0021557727148974306,5,0.7412511369766442,1,0.8310587185846047,1,6
0.003240180955688204,5,0.7227591482911137,18,0.818659383054733,2,17
0.0033845100392356367,5,0.6295216421372518,12,0.7580044888754811,2,1
0.0003656035924444407,6,0.969988465700958,2,0.9803645414482671,1,7
0.00017165531207141168,6,0.9534981375770615,16,0.969713710065865,2,18
0.0003715330840096526,6,0.9515833728780497,4,0.968399155791329,1,13
0.0005912255545768806,6,0.9420953140162627,17,0.9621550251664688,2,4
0.00017791089780372645,6,0.9402428901265696,11,0.9610956097680389,2,0
0.0006254415776142735,6,0.912674761564407,15,0.9430196904646996,2,12
0.0005347159679780233,6,0.9005322771314617,9,0.9351588295466577,1,10
0.0006029909736822594,6,0.8991960934317024,13,0.9342664138898178,2,5
0.0009256542794850789,6,0.8446144232037092,7,0.8986753960845911,1,3
0.0010852982083765972,6,0.8329830102736192,3,0.8910591023049206,1,2
0.0011899885057948326,6,0.8257054606336711,6,0.8862920534348581,1,8
0.0012500451375930084,6,0.8061622726813193,0,0.8735679614447001,1,9
0.0015973464649220394,6,0.7877001071064557,5,0.8614459983564735,1,16
0.0011824288139667637,6,0.7863250577780362,14,0.8606974374708352,2,15
0.002044979272382249,6,0.7093639340828707,8,0.8103708144085322,1,14
0.002885464530559398,6,0.6677977231321557,1,0.7830586074502054,1,6
0.0031154978281317616,6,0.6244577883911411,12,0.7548071382143955,2,1
0.009786910010844623,6,0.354839995170932,18,0.5772205783573101,2,17
0.02571363225937963,6,0.07009738510929643,10,0.38656352903025976,2,-1
0.00010649921092152636,7,0.962129029765605,17,0.9753465946238207,2,4
0.0005851049846007758,7,0.9605106239562697,2,0.9741271188269651,1,7
0.0003239158136927432,7,0.9471427217084045,16,0.9655293985756705,2,18
0.00026237308862922043,7,0.9464809234580045,15,0.9651207696666828,2,12
0.00012768553705300525,7,0.8979917214440684,3,0.9336499290006759,1,2
0.0006420203219571734,7,0.883525774359737,9,0.924067046221144,1,10
0.0007217888753602955,7,0.8805860859761324,14,0.92212832977811,2,15
0.0008977644075291382,7,0.8627073943400816,10,0.9104455887784179,2,19
0.0009242526048889455,7,0.8620069615185553,13,0.9099810365753498,2,5
0.0007807366462925396,7,0.8554621832889936,7,0.9057771613116434,1,3
0.0010748544284751936,7,0.8510853919184383,5,0.9028293056970186,1,16
0.0008545041146052131,7,0.8422386495249327,6,0.8971560457510945,1,8
0.001484089512472707,7,0.8233558910741638,18,0.884661897868841,2,17
0.001387773114124198,7,0.7773007705257816,0,0.8547597802518146,1,9
0.0019239421655033245,7,0.7484606084105407,8,0.8358260157089253,1,14
0.002610813152352061,7,0.6785455542971605,1,0.790140825689831,1,6
0.0032254784703831057,7,0.622892961187254,12,0.753751507307081,2,1
0.04023844007617748,7,0.0,11,0.33591654597333787,2,11
0.06718658671082517,7,0.0,4,0.32648469465121116,1,-1
0.0004009719844311294,8,0.9765157164618022,2,0.9845948755056205,1,7
1.992438878443309e-05,8,0.9641945146596715,17,0.9767194609927119,2,4
0.0003387849446977409,8,0.9467092866316588,16,0.965242461579934,2,18
0.0006484985348722731,8,0.9202076559641642,15,0.9479080018895014,2,12
0.0004516954829733747,8,0.9093725880160803,11,0.9409340887914115,2,11
0.0004193650807877409,8,0.8878511826574277,14,0.9269564909490522,2,15
0.0006442572002332049,8,0.8838274002820488,5,0.92426232016325,1,16
0.0007400438173178674,8,0.8800774004672223,3,0.9217912949676332,1,2
0.000773798405744758,8,0.8701579258043038,7,0.9153318223307869,1,3
0.0007047192039872003,8,0.8697191305367259,13,0.9150707831274764,2,5
0.0006798928638912047,8,0.8504362942764043,6,0.9025456287773008,1,8
0.0014473659843870154,8,0.8213464309673494,8,0.8833686020342416,1,14
0.0011058232008180388,8,0.8069147127008756,0,0.8741075251352828,1,9
0.001660858958933877,8,0.7911495859218246,10,0.8636659302135592,2,19
0.002153942128524255,8,0.7133464899972155,1,0.8129213387532066,1,6
0.0038665949714343792,8,0.5989663712153759,12,0.7379748330499922,2,1
0.003102360767995258,8,0.5975494136722705,4,0.7373212926181776,1,-1
0.007922371747659952,8,0.5731096359972613,18,0.7197484332865388,2,17
0.20645324457620295,8,0.0,9,0.27774136439832897,1,0
0.0001721526652022283,9,0.9740547749731805,16,0.9830753502997466,2,18
0.0005263605760780859,9,0.9666446868258061,2,0.9781348202351465,1,7
0.0003818449867976759,9,0.9625600601702332,11,0.9755303933652724,2,11
0.00023976149396585364,9,0.9561413265159654,17,0.9714079457124896,2,4
0.0003374319461227342,9,0.9319668104077234,15,0.9556603255838774,2,12
0.0004287706734014132,9,0.9248700561992214,9,0.9510154667938033,1,0
0.0005411535408799311,9,0.9145082599204051,13,0.9442409652089553,2,5
0.0009059827814351983,9,0.9067690107320372,10,0.9390827630023219,2,19
0.0005105280711252206,9,0.8922829804746853,7,0.9298052524836516,1,3
0.0009502932750728582,9,0.8759241703141144,8,0.919018108057899,1,14
0.0007660238792264473,9,0.8605423651952148,6,0.9090844290191604,1,8
0.0005816124868492567,9,0.8548977575280128,14,0.905479978022811,2,15
0.001058227955115469,9,0.8482600024372642,3,0.9009986217999313,1,2
0.0011652528616537098,9,0.8304451760119181,5,0.889381525906168,1,16
0.0013566260885144368,9,0.7834686607858548,0,0.8587798103798255,1,9
0.0021739194819064395,9,0.7710932570293948,18,0.8504497452504394,2,17
0.0011769871649034492,9,0.7428986855184053,4,0.8324722000792473,1,-1
0.00201511952324893,9,0.7329323132553208,1,0.8257007117828215,1,6
0.0038181715569410124,9,0.6185195961009413,12,0.7507013774206825,2,1
7.106707201667518e-05,10,0.9669840077573995,6,0.9785147315671039,1,8
0.00023731843932462766,10,0.9654121671764111,11,0.9774348472109036,2,11
0.00060779169023393,10,0.9550167289764346,2,0.9705481467431005,1,7
0.00014241852942526334,10,0.950109761458817,16,0.9675214984629321,2,18
5.266218883866104e-05,10,0.9451517389863564,13,0.9643301985750381,2,5
0.0002296134229220892,10,0.9411618639786082,10,0.9616748468880727,2,19
0.00042442552003357195,10,0.9350520484113027,9,0.9576352825353351,1,0
0.00039798369882730047,10,0.9324314904836571,14,0.9559411745197877,2,15
0.0006367377155020757,10,0.9170970393484542,7,0.9458902173760695,1,3
0.0006562550953661101,10,0.9164242522681273,8,0.9454460746909046,1,14
0.0009285880446983741,10,0.9118977329759865,17,0.9424085206187468,2,4
0.0008615129205021321,10,0.8601304856905121,15,0.908783286176657,2,12
0.001046382392388869,10,0.8480516859765769,3,0.9008673620474388,1,2
0.0010047228614226392,10,0.8320746801504643,0,0.8904968890963039,1,9
0.001177680588510694,10,0.8212468013996425,5,0.8833982327037888,1,16
0.0013124140833241924,10,0.7766688750042773,4,0.8543754238236168,1,-1
0.0027882878193883536,10,0.7245163211292773,18,0.8199597079972443,2,17
0.002572824967664114,10,0.7139066270915592,12,0.8131388188708311,2,1
0.002278385636935007,10,0.7031676169301223,1,0.8062615160316522,1,6
0.0002099192644121233,11,0.9777085520247131,11,0.9854370870735193,2,11
0.000443432599865117,11,0.9719811808825337,2,0.9816325661636942,1,7
0.00027447060861470385,11,0.9499158401988003,7,0.967349231416205,1,3
0.0003560119270140437,11,0.9466093698183181,8,0.9651714862074519,1,14
0.0004146379599989744,11,0.9394456770239413,15,0.9604945667795621,2,12
0.00024575029505764117,11,0.9381943570408021,13,0.9597403194732512,2,5
0.0002299252037955979,11,0.9378052541882484,9,0.959492941401033,1,0
0.0006405751933922077,11,0.9310940499476018,17,0.9549869311482538,2,4
0.00047087489053063153,11,0.9301904687115732,10,0.9544589984508369,2,19
0.0004399995739837681,11,0.9177737378340303,6,0.9463989297412254,1,8
0.0006688499278965115,11,0.8980436598410966,16,0.933494281421949,2,18
0.0008614271489696299,11,0.8495692080536162,14,0.9019184857327112,2,15
0.001291144691386789,11,0.7906887216392817,0,0.8634957684235478,1,9
0.001520720937625705,11,0.7747489240069916,3,0.8530545482763755,1,2
0.001350762670792244,11,0.7741398854175717,4,0.8527181585866443,1,20
0.0019267217043017104,11,0.7335140276898737,1,0.8261097654019123,1,6
0.002230744285651559,11,0.7193404829128779,12,0.8167905533933926,2,1
0.0039034331140978874,11,0.6799808640992512,18,0.7906213600745791,2,17
0.1384570490601527,11,0.0,5,0.30154003282894654,1,13
0.0001970572954967396,12,0.9754228233111999,10,0.983955865098856,2,19
0.00037270187671927294,12,0.9743664782411396,2,0.9832077651998891,1,7
0.0001653499003841749,12,0.9674428994892894,13,0.9787800122029037,2,5
0.00018916198534401572,12,0.964788523498745,9,0.9770463335793138,1,0
0.00022657759770229613,12,0.9613286113745375,7,0.9747842952342536,1,3
0.0002777288986736871,12,0.9507944374165583,11,0.967919179206227,2,11
0.0005279392051923782,12,0.9317284224993273,8,0.9554386959027454,1,14
0.0005236341236351476,12,0.922077362788777,17,0.9491670138694328,2,4
0.0005724578233183684,12,0.887729921157634,15,0.9268240885143006,2,12
0.000777921229559738,12,0.8597629855258169,16,0.9085736681614349,2,18
0.000828356784679621,12,0.8563520914228744,6,0.9063389345502305,1,8
0.0008965683681528839,12,0.8493929956478712,0,0.9017916482422628,1,9
0.0010701173506126225,12,0.8360272268095821,14,0.893043156353514,2,15
0.0011046499977740974,12,0.8243981169667103,3,0.8854721485291408,1,2
0.0015927943505282963,12,0.7270930630597588,4,0.8220530129661583,1,20
0.0021330939641004136,12,0.7026804482244526,1,0.805995708458459,1,6
0.0028084030565969204,12,0.6460299155895848,12,0.7689365040634212,2,1
0.007029590639111925,12,0.5011128051089615,18,0.6732629665971358,2,17
0.00014323771520382354,13,0.9880287874596894,11,0.9921685786484767,2,11
0.0004124142856686404,13,0.9737045696972985,2,0.9827636253032599,1,7
0.00014455043903872632,13,0.966765483238188,9,0.9783469714511586,1,0
0.0002617761512317242,13,0.9558691456649172,7,0.9712233230292651,1,3
9.393995869561719e-05,13,0.9533947609579754,13,0.9696737156371404,2,5
0.000511933696082157,13,0.9347769797454227,8,0.957425860040896,1,14
0.0004074642400671655,13,0.9315566341083379,6,0.955369199686396,1,8
0.0011379147414614236,13,0.9012275737678118,17,0.9353996527895663,2,4
0.001381239866730515,13,0.895169250383023,10,0.9313765787956092,2,19
0.0008623705817126224,13,0.8804827402370808,3,0.9220119514505032,1,2
0.0007467063984419479,13,0.8603643897392826,15,0.908975506091079,2,12
0.0008094368292438668,13,0.8575194216082552,0,0.9071043211551306,1,9
0.0013508639731953,13,0.7751153997864936,16,0.8533522074706024,2,18
0.00199015800505313,13,0.737473323475725,1,0.8286611049574526,1,6
0.0015202907270999056,13,0.7164847779621337,4,0.8151830039209019,1,20
0.001442729776011248,13,0.7015820975890737,5,0.805523408011294,1,13
0.0023504824273152263,13,0.6564241258820954,14,0.7758530129738017,2,15
0.004523709026759737,13,0.633387011985892,18,0.760118259631464,2,17
0.003610238417594364,13,0.5963124277501967,12,0.7363394945914699,2,1
0.00020390753228759272,14,0.9850473571481174,2,0.9902094145099757,1,7
8.68872929708792e-05,14,0.9798817921329521,9,0.986892754333879,1,0
0.00012032735421178515,14,0.9751375734037246,7,0.9837973081384468,1,3
0.0001536265147411753,14,0.9748148238555643,13,0.9835758662259575,2,5
0.0006451653503016286,14,0.9541307481443264,11,0.9699591784212065,2,11
0.00022301828203294917,14,0.9403533680882749,15,0.9611516328586671,2,12
0.0005325204332040938,14,0.9322035532783384,17,0.9557459274792985,2,4
0.0008779282389597598,14,0.8963868200252293,8,0.9323441581327632,1,14
0.0007157906583400189,14,0.886873106186923,3,0.9262169922910809,1,2
0.0007069012101282429,14,0.8833602235784926,6,0.9239367299024753,1,8
0.0006254924452739278,14,0.8780717844533755,16,0.9205277375388482,2,18
0.0009755371628942713,14,0.8641675479731608,10,0.9113674681755415,2,19
0.0008015538030898041,14,0.8587148185237146,0,0.9078840882093331,1,9
0.0005626837648593919,14,0.8192423426639747,5,0.8823105834138827,1,13
0.0021601951708735867,14,0.8024405077200567,18,0.8708302617082311,2,17
0.0016414572759382905,14,0.7983466053932641,1,0.8683507834590432,1,6
0.0012516027702690604,14,0.7907992442601858,14,0.8635814477995265,2,15
0.0014465051304191638,14,0.7189024411328844,4,0.816780309940728,1,20
0.0036950744180751526,14,0.6022332540520233,12,0.7401583390874888,2,1
0.00030449443300767343,15,0.9785906043170848,2,0.9859773197545525,1,7
0.00029705108742243106,15,0.9502008080776445,7,0.967526557369871,1,3
0.00043758823045802873,15,0.9369726116582315,9,0.9588790416971902,1,0
0.00043922067647394477,15,0.934807550488182,17,0.9574711805805524,2,4
0.0003619199892247629,15,0.9340145635033826,3,0.9569827942809701,1,2
0.00015773724395835446,15,0.923475851556204,16,0.9502040954761473,2,18
0.000489622761756066,15,0.9233078565186152,6,0.9499787387704852,1,8
0.0003612229940584361,15,0.915823902151559,5,0.9451591083505928,1,13
0.001433816787978249,15,0.8965208637683385,10,0.9322367255736277,2,19
0.0008082303457630238,15,0.8799645815206896,13,0.9216940973674312,2,5
0.0010064114512650353,15,0.8763155516299465,8,0.9192528645515224,1,14
0.0005683746113404809,15,0.8742373880914087,15,0.9180553711454464,2,12
0.0006708400980232197,15,0.8683270593743775,11,0.9141777945590372,2,11
0.0011065016888145765,15,0.8199160634996705,0,0.8825581656837007,1,9
0.001652339600003352,15,0.8063898576838385,1,0.8735750886344938,1,6
0.0012848408896068656,15,0.7918818580513921,14,0.8642735134220424,2,15
0.0011013680596648281,15,0.784281465618373,4,0.8593974738310597,1,20
0.0027063480286359663,15,0.707491922503734,12,0.8089225278174046,2,1
0.004769499393627989,15,0.6739505558782175,18,0.7863985365330716,2,17
0.0003769274640296608,16,0.9720937865746679,2,0.9817290366611238,1,7
0.00018637606103090722,16,0.9651297689240903,5,0.9772691181792978,1,13
0.00039514539164765437,16,0.9563267353635834,15,0.9714740770992525,2,12
0.00031991025606762584,16,0.9550334160668271,10,0.970659751853814,2,19
0.00017406577623601342,16,0.9484678426841977,16,0.9664431747230459,2,18
0.00038645516608376915,16,0.9466573475863315,7,0.9651920166229861,1,3
0.0004049597924898993,16,0.9374581813798073,9,0.9592060819695033,1,0
0.00030188800659570667,16,0.9271547624261497,11,0.9525449347746888,2,11
0.0004335791824456266,16,0.9216580531289849,3,0.9489259818199842,1,2
0.0005722251849472474,16,0.9158396782693614,17,0.9450955120603532,2,4
0.00045890318683099515,16,0.9135139204292839,6,0.9436234321636436,1,8
0.0007695238988978515,16,0.8705587747950995,0,0.9155938702522004,1,9
0.0007197581734494586,16,0.869896536966682,14,0.9151808336676359,2,15
0.0007761102867615138,16,0.8666266996624803,13,0.9130357161802457,2,5
0.0014009613666075451,16,0.8339994664554452,8,0.8916093167177267,1,14
0.0009062837664596633,16,0.8155350703969089,4,0.8797805964397298,1,20
0.001929920955406776,16,0.7817387498026455,12,0.8574547150373272,2,1
0.002419047486908555,16,0.7311864499001605,1,0.8244245258146863,1,6
0.005316046638096283,16,0.5840952607347434,18,0.7278013031542495,2,17
0.00023503020635815797,17,0.9851634547739178,2,0.9902739850308212,1,7
0.00018355762741297177,17,0.9447135546879702,15,0.9639995653775861,2,12
0.0004627931017021963,17,0.9275954704620689,7,0.952775078214749,1,3
0.00030271449783602576,17,0.9263190071703034,6,0.9520014045864545,1,8
0.0002151700515226713,17,0.9165343304823075,10,0.9456720052954668,2,19
0.0003942100219698625,17,0.9130065163995481,5,0.9433162621520168,1,13
0.0004609845399433602,17,0.9121625869020965,13,0.9427443368973827,2,5
0.0005732649956709251,17,0.9015896637917727,3,0.9358326387161675,1,2
0.0006224269111763153,17,0.8987860278701635,17,0.9339930686966946,2,4
0.0008204648837423846,17,0.8949361350217404,8,0.9314213250548214,1,14
0.0006947452464486887,17,0.8910777845424093,9,0.9289573991163089,1,0
0.00041000545846861796,17,0.8834403812849967,11,0.9240927459247839,2,11
0.0003452641316744084,17,0.8746453773097641,16,0.9183986528052606,2,18
0.000934659370450771,17,0.8346421501183012,14,0.8921902667972379,2,15
0.0011743817666675818,17,0.804627127782608,4,0.8725965994403615,1,20
0.0011762468781118846,17,0.7910359206811882,0,0.8637616620354331,1,9
0.0023216404642912455,17,0.7316605312438603,12,0.8247667711460072,2,1
0.0031017908337490035,17,0.6691375799713053,1,0.7838538001895363,1,6
0.006078541167575228,17,0.5687960353149155,18,0.7175899335460438,2,17
0.00016337325889035346,18,0.9660677798949199,7,0.9778868762910864,1,3
0.0006065486253297613,18,0.962979119844752,2,0.9757241358802234,1,7
0.0001308615730240369,18,0.9573135224445378,15,0.9722079880383911,2,12
0.00016386832568221225,18,0.9521943331545246,13,0.9688689626364523,2,5
0.00010168913932021453,18,0.9499213314861212,16,0.9674132742672167,2,18
0.000311415113389968,18,0.9271104038504323,6,0.9525127672130944,1,8
0.0003671470741704933,18,0.927084829644219,11,0.9524766377927827,2,11
0.0002643466455947437,18,0.917322336256899,9,0.9461669972410262,1,0
0.0004989437733569301,18,0.906723374627537,5,0.9391955631872242,1,13
0.0006956150834287769,18,0.9067150938303392,8,0.9391213457105204,1,14
0.00046530731695240674,18,0.8950831134027785,10,0.9316411661508728,2,19
0.0006778551812057982,18,0.8889647459508616,14,0.9275898355546381,2,15
0.0006964838381182343,18,0.8857769260882103,4,0.9255112326139954,1,20
0.0008163008787688973,18,0.8744359914385215,3,0.9180976891274698,1,2
0.0009766587406751168,18,0.8744259068695146,17,0.9180350089059481,2,4
0.0010450932760183538,18,0.8251298862419055,0,0.8859686434106322,1,9
0.0016161597065015828,18,0.7863616201787115,12,0.8605693972188869,2,1
0.0021731614455485276,18,0.7405480163158072,1,0.8305956040993328,1,6
0.006488228432598349,18,0.508279657650594,18,0.6781108975214767,2,17
0.00017002236549607886,19,0.9816476469102128,6,0.9880114626637146,1,8
9.867819325630024e-05,19,0.9617694286348728,13,0.9751155912450277,2,5
0.00010098745648259244,19,0.9602233056591999,16,0.974109803068711,2,18
0.0002183518506913127,19,0.9590904970947063,15,0.973332399963817,2,12
0.0006979363803740219,19,0.9586159044690024,2,0.9728560601717207,1,7
0.0004667337218894571,19,0.9443093965826578,11,0.9636377509760663,2,11
0.00043983203539409827,19,0.9308026089375977,7,0.9548677545970505,1,3
0.0007265683790155997,19,0.9222224206054411,3,0.9491902744608812,1,2
0.00012330162415194338,19,0.918915613642232,9,0.9472519932989976,1,0
0.000509225967267134,19,0.9044057118884691,5,0.9376854836389614,1,13
0.0006946625594444846,19,0.9038794006782918,8,0.9372784785450841,1,14
0.0007046122736728632,19,0.8564872452026862,10,0.9064700950859604,2,19
0.0010790832626574743,19,0.8384337552047023,4,0.8946042617411264,1,20
0.0014004575603188416,19,0.822266607430977,17,0.8839831346840235,2,4
0.0011320704802833985,19,0.8068580522915159,0,0.8740615093213862,1,9
0.0016494250995632875,19,0.8032437435422911,1,0.871531134517642,1,6
0.0017501612481613752,19,0.7698724614944547,12,0.8498045435345389,2,1
0.0025792879743958483,19,0.6843281330618698,14,0.7939105356991768,2,15
0.0037168652576385444,19,0.682459387910387,18,0.792297699301578,2,17
0.00010786034020489803,20,0.9788909319565461,6,0.9862413546526831,1,8
0.0003665904250417339,20,0.9779554313582978,2,0.9855427237341289,1,7
8.939898513105625e-05,20,0.9759463155375279,13,0.9843338154545973,2,5
0.00011939129457371607,20,0.966609965354496,16,0.9782546905273215,2,18
0.00035028885532941827,20,0.958846125390512,15,0.9731273804044676,2,12
0.00029579622555038504,20,0.9507341406483374,7,0.9678736627424767,1,3
0.00012333123832933255,20,0.9360276105209806,9,0.9583747809052221,1,0
0.0002813943735252966,20,0.9287228712438889,5,0.9535713782777939,1,13
0.0008352550887031208,20,0.9213148430493099,11,0.9485623087010053,2,11
0.0007241769496374697,20,0.9128139447310901,3,0.9430756021428355,1,2
0.0006433011046898305,20,0.9097738158620978,8,0.9411278249237223,1,14
0.0010605437323784963,20,0.9079514851476393,10,0.9397972750396331,2,19
0.0009014374313578986,20,0.8692887518142749,4,0.9147221855783034,1,20
0.0013794091721282763,20,0.8147889628262155,17,0.8791300326267951,2,4
0.0011707544696179788,20,0.8060264152509428,0,0.8735074058487464,1,9
0.0014541668822537304,20,0.7858497252111376,14,0.8602933629784506,2,15
0.0017409074468086926,20,0.7621840369423103,12,0.8448103064061186,2,1
0.002001647818849339,20,0.7546267109509267,1,0.839806785381505,1,6
0.005966821500738085,20,0.5627743410392917,18,0.7137149341502813,2,17
0.0005010853559429071,21,0.9705561724167141,2,0.9806861321962841,1,7
0.0003206308181124414,21,0.96965755867691,9,0.9801651923536522,1,0
0.00017951519073460508,21,0.95991684505291,7,0.9738831189676345,1,3
0.0004111198119595019,21,0.9459095923286823,6,0.9646973430794576,1,8
0.00034884567488758833,21,0.9327535225881671,16,0.9561676936960979,2,18
0.00038295549815682003,21,0.9273324867263744,5,0.9526320819477885,1,13
0.000299712331854855,21,0.9232406551443642,13,0.9500015265276874,2,5
0.0004700584645931802,21,0.9143150663231056,15,0.944140272647411,2,12
0.0006915196956812915,21,0.9039526194226168,8,0.9373271707312125,1,14
0.000542369927320047,21,0.8912017595511665,14,0.9290913142336962,2,15
0.0009183303105564294,21,0.8896442311664002,3,0.9279473346494653,1,2
0.0012450186552157231,21,0.8866257588018271,11,0.9258709866918622,2,11
0.0010527365206831312,21,0.8288193229391202,0,0.888364102128189,1,9
0.0016229606043682977,21,0.8289258078486814,10,0.888233738890114,2,19
0.0016764662392064432,21,0.7845564942085322,4,0.8593749580518237,1,20
0.0017975868989220762,21,0.7634350405985133,17,0.8456036209744109,2,4
0.0018092976082360608,21,0.7593799926560144,1,0.8429637410635267,1,6
0.00217082781049009,21,0.7088276977944697,12,0.8099782138327338,2,1
0.004031008771594586,21,0.6953402735104248,18,0.800560324711718,2,17
0.00023619177477781676,22,0.9812064325790314,2,0.9877015140551982,1,7
0.0001286412943805575,22,0.9703639543595644,9,0.9806915458806837,1,0
0.00021195409255599077,22,0.9601812039406321,15,0.9740435986290163,2,12
0.0003761930216075034,22,0.9479553025747962,6,0.966039279116055,1,8
0.0003097482234747223,22,0.944707596526883,16,0.9639515258642577,2,18
0.0004267367516759492,22,0.937913493386522,8,0.9594944128381527,1,14
0.000868739104472276,22,0.9052471845874996,7,0.9381066112953094,1,3
0.00021028629622234162,22,0.9016059042304827,5,0.9359702375461358,1,13
0.0008306482645179836,22,0.8949994105218027,3,0.9314588899465903,1,2
0.0013197342642356337,22,0.8806693143681031,11,0.9219731473467847,2,11
0.0007932473307263853,22,0.8208868986474376,13,0.8832988475550803,2,5
0.0016457403328811815,22,0.8187015035149263,10,0.8815799681681937,2,19
0.001457423711220362,22,0.8044440524750748,17,0.8723785358098715,2,4
0.0013541244819500768,22,0.7832672960850938,0,0.8586497988866284,1,9
0.0010474799433177076,22,0.7604367342330657,14,0.8439172592713315,2,15
