<<<<<<< HEAD
﻿distancia_normalizada,frame,iou_associacao,logical_id,score_associacao,tempo_segundos,time_predito,time_referencia,tracker_id
0.0021300918888300657,175,0.7515497705119091,3,0.8377618186716504,7.0,1,1,6
0.012039841152727604,175,0.22225040884547673,8,0.49024882134610515,7.0,2,2,2
3.0400900868698955e-05,176,0.9888378554850501,11,0.9927339657499785,7.04,1,2,12
0.0001700453576631844,176,0.9772391139751551,0,0.9851459082086687,7.04,1,1,5
0.00012758855882566422,176,0.9655079912010777,12,0.9775355382851115,7.04,2,2,14
0.00038421421777457,176,0.9654414462920364,13,0.9774024651136026,7.04,1,2,15
9.71013359958306e-05,176,0.9629348037493577,4,0.975873636969484,7.04,1,1,11
0.00011256214929744601,176,0.9408738215512912,14,0.9615285872560853,7.04,1,2,10
0.0003475732228253037,176,0.9287763949876642,1,0.9535830061139928,7.04,1,1,0
0.0006330005708150566,176,0.9108187523023528,9,0.941810638796744,7.04,2,2,7
0.0007245496963150799,176,0.9073247616266054,10,0.9395075026635832,7.04,1,2,13
0.0006395739037543535,176,0.8817043819538414,6,0.9228839974036829,7.04,2,1,16
0.0006194116431288421,176,0.8732517708333942,16,0.9173968569666111,7.04,2,2,1
0.0009136978769674897,176,0.8651664091952851,15,0.9120383717199967,7.04,2,2,8
0.0021092232782393694,176,0.7669798949555927,7,0.8477987035737515,7.04,2,1,4
0.0024905656464397907,176,0.7537670650750734,3,0.8390768943225437,7.04,1,1,6
0.0013384714256972075,176,0.7160931739347863,8,0.8149920980586172,7.04,2,2,2
0.0019718401599675417,176,0.7151844134052193,5,0.8141797246574038,7.04,2,1,-1
0.0034404369071125984,176,0.6591869306081437,2,0.7772673519778039,7.04,1,1,3
9.485214104643092e-05,177,0.9797226227845028,12,0.9867865065605606,7.08,2,2,14
3.0918985430616885e-05,177,0.9773493478606379,0,0.9852662544645139,7.08,1,1,5
0.0001399553584633395,177,0.9770108647343012,11,0.9850080777018336,7.08,1,2,12
0.00047431953134946525,177,0.9693625482487785,1,0.9799196445257338,7.08,1,1,0
0.00014878420915920287,177,0.951962080081045,4,0.9687232775794736,7.08,1,1,11
0.0004724996688310057,177,0.9218921276109675,15,0.949064508063038,7.08,2,2,8
0.00038097903598099947,177,0.9164874658172177,13,0.9455835101185982,7.08,1,2,15
0.0007657725363969803,177,0.9092589723425026,10,0.9407503116348879,7.08,1,2,13
0.0006771266344003379,177,0.8715951363644817,14,0.9162998443148731,7.08,1,2,10
0.0006481577875092626,177,0.8520543370916324,5,0.9036084638839328,7.08,2,1,-1
0.0018404556903988123,177,0.8209144860411639,3,0.882950256435117,7.08,1,1,6
0.0011332782451063395,177,0.8132137698591527,16,0.8781923030226622,7.08,2,2,1
0.0010125677799805999,177,0.8000891461657534,6,0.8697035462847464,7.08,2,1,16
0.002821898553520441,177,0.7400597436285916,2,0.8300511688648524,7.08,1,1,3
0.0013167528668418527,177,0.7048688158008224,9,0.8077038667671399,7.08,2,2,7
0.0032222168520092964,177,0.6608161314149491,7,0.7784027095215137,7.08,2,1,4
0.0003090786631219089,178,0.9715140596658514,1,0.9813759612507107,7.12,1,1,0
0.0001717846025712788,178,0.9689753528561302,11,0.9797738547455848,7.12,1,2,12
0.00014266918879002333,178,0.9564322957048331,0,0.9716310579920651,7.12,1,1,5
0.00031306990422308445,178,0.954461145882761,12,0.9702901703573166,7.12,2,2,14
0.0001989388547372073,178,0.9525452217951084,4,0.9690847655676624,7.12,1,1,11
0.00048118148697540164,178,0.9449705316062443,10,0.9640624320236174,7.12,1,2,13
0.0004252966318745166,178,0.9400920229001273,3,0.9609109610639266,7.12,1,1,6
0.0005990045610815287,178,0.9064216271572367,13,0.9389644060558253,7.12,1,2,15
0.0005164370522834361,178,0.9046737023417425,15,0.9378571535538334,7.12,2,2,8
0.0007706927135586739,178,0.8861387941614365,6,0.9257204737551882,7.12,2,1,16
0.0006133381393738091,178,0.8710313150377995,14,0.9159556864257888,7.12,1,2,10
0.0008586709736846387,178,0.8658558176719174,16,0.9125057466459567,7.12,2,2,1
0.002830229001119733,178,0.736461448069355,2,0.8277093610946888,7.12,1,1,3
0.0010396665893495083,178,0.710324589828432,5,0.8113471000822085,7.12,2,1,-1
0.002289101481437683,178,0.7074053344904712,7,0.809012281900303,7.12,2,1,4
0.0035603458527475595,178,0.6556412600282597,9,0.7749206979699071,7.12,2,2,7
0.00022853938571643084,179,0.9621614607712432,16,0.9753249607163073,7.16,2,2,1
0.0003143122885376215,179,0.9436875160905432,0,0.963286876157865,7.16,1,1,5
0.00036190004902891815,179,0.9405887057554289,1,0.9612559937238687,7.16,1,1,0
0.00044676632387563586,179,0.9397267208070919,10,0.9606660003112533,7.16,1,2,13
0.0004062028310727328,179,0.9396389489961653,12,0.960623145856632,7.16,2,2,14
0.00044962213723920286,179,0.925019981193599,13,0.9511056200278056,7.16,1,2,15
0.0003985335642937571,179,0.9219709299483697,11,0.9491416177189376,7.16,1,2,12
0.0004342900065239519,179,0.9053337116154806,4,0.9383149110477791,7.16,1,1,11
0.0005848665023222566,179,0.8905258078329078,15,0.9286370718155773,7.16,2,2,8
0.0006861361325718462,179,0.8579922178411097,14,0.9074547939503211,7.16,1,2,10
0.0008582814480178058,179,0.8567202171368555,6,0.9065677426321499,7.16,2,1,16
0.0008418883080594242,179,0.8509971602334355,3,0.9028534932439123,7.16,1,1,6
0.0013984497636556625,179,0.7643062673688812,5,0.8463096163724932,7.16,2,1,-1
0.0023161997087299824,179,0.6945756003685141,9,0.8006634703414786,7.16,2,2,7
0.002937019569799304,179,0.6199475172441183,7,0.7519379293592472,7.16,2,1,4
0.006424897816032171,179,0.4405059189119941,2,0.6340801330571849,7.16,1,1,3
0.00017987136379815638,180,0.9732744189844651,1,0.982565417362573,7.2,1,1,0
0.00012893967505078763,180,0.9572802064730196,12,0.972187005321195,7.2,2,2,14
0.0003828123153652996,180,0.9526497700282431,0,0.9690883662079801,7.2,1,1,5
0.00021738835494033992,180,0.9509459903478388,4,0.968038807801866,7.2,1,1,11
0.0002861723769456148,180,0.9500308477581655,10,0.9674198907108766,7.2,1,2,13
0.00033670844277366996,180,0.9448724423058167,13,0.96404923954381,7.2,1,2,15
0.0005562902661040425,180,0.9098680549139747,16,0.9412195341009472,7.2,2,2,1
0.00045785910333506763,180,0.9037757193493919,15,0.9372939668909375,7.2,2,2,8
0.0003074577252846211,180,0.8958757586077638,9,0.9322116328911968,7.2,2,2,7
0.0007375738932751119,180,0.8714091320035616,11,0.9161577849396687,7.2,1,2,12
0.0010320128640159965,180,0.867875653573367,3,0.9137579703202829,7.2,1,1,6
0.0006642952794209123,180,0.864702685180391,14,0.9118242420194568,7.2,1,2,10
0.0008770952699705958,180,0.8448800946897189,6,0.8988650782038277,7.2,2,1,16
0.001177291851490736,180,0.8273957588619015,7,0.8873951911122142,7.2,2,1,4
0.0010109879076480865,180,0.8193580297078107,5,0.8822288735424001,7.2,2,1,-1
0.0022747647017240524,180,0.7173063265368057,2,0.8154529446033203,7.2,1,1,3
0.00017817197658587247,181,0.9747512943785865,4,0.9835259811542761,7.24,1,1,11
0.00018299078510608524,181,0.9710921789738943,11,0.9811458695582442,7.24,1,2,12
0.00023270370729733258,181,0.9704434423227064,10,0.9807067912122052,7.24,1,2,13
0.00032033343450166285,181,0.9649255783772287,1,0.9770895092431231,7.24,1,1,0
0.00013825077621731907,181,0.9527814333590217,0,0.969259543911688,7.24,1,1,5
0.00027907229377888143,181,0.943794272420637,13,0.9633686017705914,7.24,1,2,15
0.00030791928293183446,181,0.9382437715549085,12,0.9597506797616644,7.24,2,2,14
0.0005036257207393646,181,0.9037625004039874,14,0.937269356260333,7.24,1,2,10
0.0005207371432334185,181,0.8982706093347673,15,0.9336936380674671,7.24,2,2,8
0.0007611387991346419,181,0.8822579248071922,16,0.9232012525449779,7.24,2,2,1
0.0008797224145382643,181,0.8792157490755921,3,0.9211823340540465,7.24,1,1,6
0.0011011302703991532,181,0.8589579453494918,7,0.90793726888253,7.24,2,1,4
0.0010061714565381408,181,0.8583362806211599,9,0.9075664223939656,7.24,2,2,7
0.001324957120232284,181,0.7678140770795573,6,0.848615415109631,7.24,2,1,16
0.0017598035046830773,181,0.7284961423456113,5,0.8229065612980083,7.24,2,1,-1
0.005186106078326702,181,0.4979525033017019,2,0.671853990018692,7.24,1,1,3
0.00010676212696125731,182,0.9794388797356168,12,0.9865979050837145,7.28,2,2,14
0.00022597152565140277,182,0.9763437669855219,1,0.9845443585066113,7.28,1,1,0
7.182639819802716e-05,182,0.973234190633466,11,0.9825770846723836,7.28,1,2,12
0.00042600190499797463,182,0.9534921390086172,0,0.9696207896888518,7.28,1,1,5
0.00032518847729079425,182,0.9521248747243439,10,0.9687673526037717,7.28,1,2,13
0.0006202705553732812,182,0.9477696243099321,13,0.9658331611070752,7.28,1,2,15
0.00036297901533544064,182,0.9422591557465076,9,0.9623414085798625,7.28,2,2,7
0.00031255936482921243,182,0.9343928050786143,14,0.9572459275234091,7.28,1,2,10
0.0003752648481167853,182,0.9131908756283778,4,0.9434427264616047,7.28,1,1,11
0.0006714985356666148,182,0.8970987983541009,16,0.9328791944426822,7.28,2,2,1
0.001018462935462594,182,0.8210696286461193,5,0.8833387965925656,7.28,2,1,-1
0.0011288615642115474,182,0.8104854447278009,15,0.8764204375255966,7.28,2,2,8
0.0019890565890818834,182,0.7579457779845592,2,0.8419685858837849,7.28,1,1,3
0.0013893548166379333,182,0.7569631987369942,6,0.841539804993223,7.28,2,1,16
0.0020527387969195843,182,0.7568272722001809,7,0.8412192683511956,7.28,2,1,4
0.0018231492722406983,182,0.7483998148342293,3,0.8358217773969647,7.28,1,1,6
0.00014740292681381106,183,0.9808980755941696,0,0.9875321581118255,7.32,1,1,5
0.00012198367767268792,183,0.9757982684454789,11,0.9842261802023757,7.32,1,2,12
0.00011376335169188678,183,0.9668095969785145,12,0.9783864208629423,7.32,2,2,14
0.00037448524381034076,183,0.9578790662982061,1,0.9724903232585004,7.32,1,1,0
0.00028965581441298127,183,0.9460666619948617,13,0.9648419507616156,7.32,1,2,15
0.0005120132118463516,183,0.9211310645386869,3,0.9485559873260002,7.32,1,1,6
0.0005409182631410658,183,0.9165851607057748,10,0.9455910330666543,7.32,1,2,13
0.00045872022747062147,183,0.8917469330645446,4,0.9294749544123392,7.32,1,1,11
0.000585973437409848,183,0.8847594478665397,14,0.9248885504101574,7.32,1,2,10
0.0007601027027703822,183,0.8702383002754274,15,0.9153888592330581,7.32,2,2,8
0.00041532714385539293,183,0.8699881271817294,9,0.9153469181677747,7.32,2,2,7
0.0007938627968542278,183,0.839386799903991,6,0.8953235679586952,7.32,2,1,16
0.0011324976803734899,183,0.830278047000076,16,0.8892843563619186,7.32,2,2,1
0.0022636321373283863,183,0.7372775198793567,7,0.828438116673517,7.32,2,1,4
0.002680158009752631,183,0.6729552220328873,2,0.7864828390179633,7.32,1,1,3
0.002069218084216118,183,0.6622903395252805,5,0.7797644943619566,7.32,2,1,-1
0.00031141703948378563,184,0.9815457313530918,1,0.9878957294156904,7.36,1,1,0
9.84162325039506e-05,184,0.9805397247243506,10,0.9873163753894514,7.36,1,2,13
0.00030981938471086323,184,0.9322589250002999,12,0.9558598644655462,7.36,2,2,14
0.000518370361533016,184,0.9307053806824187,9,0.9547770678170356,7.36,2,2,7
0.00039911994826979935,184,0.929426854810247,13,0.9539877636447661,7.36,1,2,15
0.0003437366976868361,184,0.9252808089526359,14,0.951312217975023,7.36,1,2,10
0.0003863659512717277,184,0.9218510550732271,4,0.9490679577146525,7.36,1,1,11
0.0007117842324078083,184,0.9165201026197759,0,0.9454889422215116,7.36,1,1,5
0.000542886380571872,184,0.9152209934518616,11,0.9447036355105098,7.36,1,2,12
0.0006556367152370512,184,0.894401961374507,3,0.9311318020430965,7.36,1,1,6
0.0007683374569751322,184,0.8858956400804227,16,0.9255632479423335,7.36,2,2,1
0.000635755539406091,184,0.8626372318887131,6,0.9104916862888714,7.36,2,1,16
0.0010017607128247619,184,0.8366887295774842,15,0.8934970579758761,7.36,2,2,8
0.0010115490294992924,184,0.7860072403479104,5,0.8605506640658169,7.36,2,1,-1
0.0017819777131080627,184,0.7848323388902764,7,0.8595173280790919,7.36,2,1,4
0.0026531373150646687,184,0.6951997649836181,2,0.8009512491790791,7.36,1,1,3
8.891865581972525e-05,185,0.9896190147084584,1,0.9932212380309611,7.4,1,1,0
0.00010301920701749623,185,0.9652095568688104,12,0.9773501552422706,7.4,2,2,14
0.0002862440887838602,185,0.9612175618562101,0,0.9746912297754622,7.4,1,1,5
7.219343387987465e-05,185,0.9583411776641761,11,0.9728964977798565,7.4,1,2,12
0.00042404839769005775,185,0.9375392540561563,10,0.95925209819731,7.4,1,2,13
0.0007528738351538777,185,0.9084236414794207,9,0.9402118611193196,7.4,2,2,7
0.000435276742791757,185,0.9066681091877877,13,0.9391819241120849,7.4,1,2,15
0.00047875026939436793,185,0.8962304792132734,4,0.9323822488943396,7.4,1,1,11
0.0007640942349098623,185,0.8768221040174863,6,0.9196669346291476,7.4,2,1,16
0.000792721810285002,185,0.8641344472862444,16,0.9114099381024592,7.4,2,2,1
0.0008914085919968784,185,0.8445785095749087,15,0.8986640382164917,7.4,2,2,8
0.0008550399215891957,185,0.8341636190115441,14,0.8919070883849475,7.4,1,2,10
0.0018665884854272008,185,0.7867690401022785,7,0.8607465700965815,7.4,2,1,4
0.001964273164048791,185,0.7467694788334742,3,0.8347126656343411,7.4,1,1,6
0.0018872251966968179,185,0.6784445826500117,5,0.7903284499036638,7.4,2,1,-1
0.0031499359756708145,185,0.674009147386087,2,0.7870034682094718,7.4,1,1,3
0.00025210832245647907,186,0.9848215157062385,10,0.9900457472961952,7.44,1,2,13
0.0002487308229319751,186,0.9738479358343414,1,0.9829141025042958,7.44,1,1,0
0.00017438220675103366,186,0.9705960863927336,11,0.980826422382914,7.44,1,2,12
0.000560242508072406,186,0.959903461119873,9,0.9737411648500922,7.44,2,2,7
0.00037852945388294756,186,0.931710310565618,12,0.9554792165587928,7.44,2,2,14
0.00038734119152650237,186,0.9242634302556721,13,0.9506356602491526,7.44,1,2,15
0.0004222181742079556,186,0.9197449289475907,4,0.9476864274549612,7.44,1,1,11
0.0008582653244957328,186,0.907364560959069,0,0.9394865717598213,7.44,1,1,5
0.0005751951248385012,186,0.8927730220627317,14,0.930101146047082,7.44,1,2,10
0.0007794073317199945,186,0.8927035074824231,16,0.929984487297473,7.44,2,2,1
0.0006506218924187124,186,0.8912980007218076,15,0.9291159828068284,7.44,2,2,8
0.001269898610189557,186,0.840295021497893,3,0.8957472994600642,7.44,1,1,6
0.0016018450260162354,186,0.7335730232421995,6,0.826261819348324,7.44,2,1,16
0.002505456330254674,186,0.7330062476260398,7,0.8255771512413368,7.44,2,1,4
0.0015142241027206182,186,0.7138377566634208,5,0.8134645633952713,7.44,2,1,-1
0.0027926673647016287,186,0.7001403259996788,2,0.8041137783221457,7.44,1,1,3
0.220326766371727,186,0.0,8,0.27288563176989555,7.44,2,2,17
9.46350337471813e-05,187,0.9759303378596427,12,0.9843215973469562,7.48,2,2,14
0.0003861439472530037,187,0.9689278516346216,1,0.9796679531809654,7.48,1,1,0
0.00033473302028141916,187,0.964749418629982,11,0.9769699655523898,7.48,1,2,12
0.0001688593765720725,187,0.9562516944723622,4,0.9715045006252352,7.48,1,1,11
0.00034629771835170686,187,0.9521727250735947,10,0.9687910670964135,7.48,1,2,13
0.0002683753555174917,187,0.9293313365901806,9,0.9539714374091862,7.48,2,2,7
0.0003369298065081239,187,0.9286321484613461,14,0.9534929710675971,7.48,1,2,10
0.0003964533098042011,187,0.910125378321085,13,0.9414427372502737,7.48,1,2,15
0.0008050947217270732,187,0.9071752142770053,0,0.939382106127449,7.48,1,1,5
0.0010237755486741662,187,0.8469935572797861,6,0.900187490789825,7.48,2,1,16
0.0009728438453748822,187,0.8156431000096792,8,0.8798275196604103,7.48,2,2,17
0.0010512026492506266,187,0.8112966003605825,16,0.876974869307141,7.48,2,2,1
0.0018542794277891517,187,0.7982554883984768,3,0.8682170696592837,7.48,1,1,6
0.0014864894328638911,187,0.7614005945684034,5,0.8443901151679598,7.48,2,1,-1
0.0014352983562275767,187,0.7257527676758753,15,0.8212369445646392,7.48,2,2,8
0.0024765918496996164,187,0.6832812216937443,2,0.793265986953539,7.48,1,1,3
0.005066034849733114,187,0.46797113650853756,7,0.6524081265331427,7.48,2,1,4
0.00014291357365436852,188,0.9747429869739592,1,0.9835329217822945,7.52,1,1,0
0.000224130621063523,188,0.9599035731101596,12,0.9738588768042314,7.52,2,2,14
0.0003188002447132021,188,0.9585694257503009,10,0.972958546652046,7.52,1,2,13
0.0003425799368415028,188,0.9476102983996579,11,0.9658267909818831,7.52,1,2,12
0.0003798879333771765,188,0.9276848316601392,14,0.9528621798024084,7.52,1,2,10
0.0002491756749805063,188,0.925696966165426,13,0.9516158165212836,7.52,1,2,15
0.0003471403324510902,188,0.920122980698379,4,0.9479584383375885,7.52,1,1,11
0.0007498412160202861,188,0.9143055860590306,3,0.9440361865127628,7.52,1,1,6
0.0004358890582807362,188,0.9036797102810538,8,0.9372392505122866,7.52,1,2,17
0.000563332112506032,188,0.9034713235104285,9,0.9370591940424013,7.52,2,2,7
0.0005429269513115287,188,0.8921071272724699,15,0.9296796082941464,7.52,2,2,8
0.000784209871198982,188,0.861482905966004,16,0.9096894154229829,7.52,2,2,1
0.0009215942700393498,188,0.8452036249302194,6,0.8990597982101288,7.52,2,1,16
0.0010619418462738395,188,0.8222651430909655,5,0.8841006633629318,7.52,2,1,-1
0.001960229827091098,188,0.7751614026670051,0,0.8531688312940715,7.52,1,1,5
0.0017716842703521252,188,0.7183263574483439,7,0.8162920428468003,7.52,2,1,4
0.0028008418157696724,188,0.5999027916315235,2,0.7389565199249708,7.52,1,1,3
0.00019832223188132048,189,0.9784509321885377,1,0.985923693141391,7.56,1,1,0
0.0001595850771991536,189,0.9756372483716209,12,0.9841083566645339,7.56,2,2,14
0.00012860143033321947,189,0.9609976805717685,13,0.974603481871033,7.56,1,2,15
0.0003114885475952178,189,0.9517072731777302,11,0.9685007065738663,7.56,1,2,12
0.0004047240363433957,189,0.9443861341840449,10,0.963709333806909,7.56,1,2,13
0.00037915288703516126,189,0.9168280383414257,4,0.9458055214114645,7.56,1,1,11
0.00041630753548815846,189,0.91664187883309,14,0.9456715136040876,7.56,1,2,10
0.0009842225117608905,189,0.8908276989857982,3,0.9286935264616525,7.56,1,1,6
0.0015452849911525846,189,0.8240380966796206,5,0.88508391309485,7.56,2,1,-1
0.0010351197561249137,189,0.8187281710124735,16,0.8818110192434641,7.56,2,2,1
0.0008969830232672393,189,0.817102108193333,8,0.8808024262675228,7.56,1,2,17
0.0014117651153355837,189,0.7891552414061732,7,0.8624567891236451,7.56,2,1,4
0.001816771924495697,189,0.7794655196661705,9,0.8560167176094373,7.56,2,2,7
0.0013130743755027652,189,0.752784562108499,6,0.8388503893390984,7.56,2,1,16
0.00200984557159245,189,0.7408317610099006,0,0.8308371987063781,7.56,1,1,5
0.003222860163077712,189,0.5500179244657065,2,0.706383649845632,7.56,1,1,3
5.334668458090164e-05,190,0.9879672019816739,13,0.9921600099484847,7.6,1,2,15
0.0003008196654263884,190,0.9721427893939191,1,0.9817875262231481,7.6,1,1,0
0.0003441503504291177,190,0.9566615132006447,3,0.9717095309577688,7.6,1,1,6
0.00023321379558183253,190,0.9564627872539523,12,0.9716191868866153,7.6,2,2,14
0.00020758619939442724,190,0.9451372328730979,4,0.9642665461977256,7.6,1,1,11
0.00043880895827896893,190,0.9323932921270446,11,0.9559020567471814,7.6,1,2,12
0.000781418988481164,190,0.9018095890078335,10,0.9359027362091233,7.6,1,2,13
0.0005648081423714757,190,0.8682384332422852,14,0.9141572987576554,7.6,1,2,10
0.00072924216510728,190,0.8494963913302385,8,0.9019174196068674,7.6,1,2,17
0.0009825826855376363,190,0.8407032933290872,16,0.8961132367239686,7.6,2,2,1
0.001405547372996807,190,0.8015253011066408,0,0.8704995041387676,7.6,1,1,5
0.001514890231192112,190,0.7949044300873348,9,0.8661576679758504,7.6,2,2,7
0.0019206649158149958,190,0.7580716944791973,7,0.842074368690943,7.6,2,1,4
0.0015235842438414693,190,0.716895577500514,6,0.8154488708899896,7.6,2,1,16
0.0018363791750743985,190,0.7080339533508689,5,0.8095793369667887,7.6,2,1,-1
0.0023602619767189026,190,0.6713591582453373,2,0.7855573611676177,7.6,1,1,3
0.002759271301329136,190,0.634748573457808,15,0.7616208277921099,7.6,2,2,8
0.00010003977513406426,191,0.9777301436195193,12,0.9854895794313906,7.64,2,2,14
0.00017619758727960289,191,0.9725404340390652,10,0.9820896129698445,7.64,1,2,13
0.00030523701570928097,191,0.9478678219833561,8,0.9660072513336833,7.64,1,2,17
0.00036709042615257204,191,0.9465208875059765,13,0.9651100952297313,7.64,1,2,15
0.0004139547236263752,191,0.9443163103080895,0,0.9636607175469889,7.64,1,1,5
0.000233030179515481,191,0.9383315143036494,1,0.9598339237345417,7.64,1,1,0
0.00043380045099183917,191,0.9239088351564898,11,0.9503889126938713,7.64,1,2,12
0.0003791992785409093,191,0.9127096912000483,4,0.9431285795325421,7.64,1,1,11
0.0007531589944846928,191,0.8689300465074822,5,0.9145409245817937,7.64,2,1,-1
0.0012212053406983614,191,0.86431364781298,3,0.9113764492091925,7.64,1,1,6
0.0007620614487677813,191,0.8257457506587352,14,0.8864680164211092,7.64,1,2,10
0.0009077209397219121,191,0.8225174793195175,6,0.8843186592287837,7.64,2,1,16
0.0015277593629434705,191,0.802939169838004,7,0.8713757446176723,7.64,2,1,4
0.001486899913288653,191,0.7941294488995927,16,0.8656637268150842,7.64,2,2,1
0.0015392765635624528,191,0.7709982040285296,9,0.8506100858212974,7.64,2,2,7
0.0015474277315661311,191,0.7622173109010121,15,0.8448996523796097,7.64,2,2,8
0.003643072908744216,191,0.609414237898406,2,0.7448441791159034,7.64,1,1,3
7.384349009953439e-05,192,0.9844563671540516,12,0.9898707934285987,7.68,2,2,14
0.00016596776549704373,192,0.9668292950435712,1,0.9783809530603973,7.68,1,1,0
0.0001045611352310516,192,0.9667320894868376,11,0.9783392617691136,7.68,1,2,12
0.0002048438909696415,192,0.9641840120972093,16,0.9766479125013466,7.68,2,2,1
0.00033915950916707516,192,0.9352462214970163,0,0.9577913381448521,7.68,1,1,5
0.00033423761487938464,192,0.9256475580249715,13,0.9515539295510236,7.68,1,2,15
0.0005270641995593905,192,0.8910632433356599,14,0.9290066356983332,7.68,1,2,10
0.0006411525537259877,192,0.8763829034309005,15,0.9194244838362813,7.68,2,2,8
0.0008650905219838023,192,0.8516746816382864,5,0.9032857613821919,7.68,2,1,-1
0.0007962845265865326,192,0.8455786677176254,6,0.8993474344321513,7.68,2,1,16
0.0015877452678978443,192,0.8223775395608357,2,0.883989689870779,7.68,1,1,3
0.0009878170676529408,192,0.8195273219089181,8,0.8823470232671182,7.68,1,2,17
0.0010180114768445492,192,0.8104318461022151,4,0.8764243959495442,7.68,1,1,11
0.0013102131197229028,192,0.7779541883696901,9,0.8552116478483955,7.68,2,2,7
0.001987660536542535,192,0.7106259088308449,3,0.8112111595522593,7.68,1,1,6
0.0038013530429452658,192,0.6781366968402271,10,0.7894583793811167,7.68,1,2,13
0.04683874174952507,192,0.0,7,0.3336064403876662,7.68,1,1,18
0.0001504895626567304,193,0.9799137311130588,12,0.9868912538765583,7.72,2,2,14
0.00032413637381978333,193,0.9552866805214786,13,0.9708228946081241,7.72,1,2,15
0.0003167128888890147,193,0.9539157725610574,16,0.9699344026535761,7.72,2,2,1
0.00033626603544689715,193,0.9326969633512091,11,0.9561353330658795,7.72,1,2,12
0.0004389946407172829,193,0.9196148173678532,4,0.9475959831648535,7.72,1,1,11
0.0005720434128306806,193,0.9147085189237248,1,0.9443603221059303,7.72,1,1,0
0.0006315526552498341,193,0.9090201435665566,8,0.9406420498889243,7.72,1,2,17
0.00042930833296850324,193,0.8944409132186655,0,0.9312363356755936,7.72,1,1,5
0.0012312699109315872,193,0.8879356283506608,10,0.9267272139591034,7.72,1,2,13
0.000627145345788449,193,0.8742858444919074,14,0.9180662980487139,7.72,1,2,10
0.0011716248700395226,193,0.8724725554803048,3,0.9166970923576843,7.72,1,1,6
0.001131181139498949,193,0.8164473378582838,5,0.8802948562090599,7.72,2,1,-1
0.001419970765709877,193,0.7990295373205644,6,0.8688722094903685,7.72,2,1,16
0.0013287129113450646,193,0.7890075156507719,15,0.8623898356540309,7.72,2,2,8
0.0010878409957513213,193,0.7781562380360143,9,0.8554208103748963,7.72,2,2,7
0.0017932255286723375,193,0.7768125250448195,7,0.8543005123440973,7.72,1,1,18
0.0027928072959184647,193,0.7352152583243025,2,0.8269124353572251,7.72,1,1,3
0.00013478455366566777,194,0.9795819825082882,12,0.9866811140366043,7.76,2,2,14
0.00012011224316665903,194,0.9762716950129814,1,0.9845345624733295,7.76,1,1,0
4.054765304317698e-05,194,0.9635402396980302,16,0.9762869641251545,7.76,2,2,1
0.00041174059151671827,194,0.9578238134500956,10,0.9724413695355314,7.76,1,2,13
0.0002217097789980471,194,0.9513175202193689,4,0.9682787897199404,7.76,1,1,11
0.0003204301174264401,194,0.9324309319304304,8,0.9559679552136805,7.76,1,2,17
0.00042216634028591216,194,0.9263168117341786,13,0.951958169408116,7.76,1,2,15
0.0005156734841875732,194,0.9202648843183943,11,0.9479916890874907,7.76,1,2,12
0.00043835275573655963,194,0.9110301176646112,14,0.9420161530174895,7.76,1,2,10
0.0010653588688001037,194,0.8591018427941756,0,0.908043322212134,7.76,1,1,5
0.0016423334600403905,194,0.8071432286371825,7,0.8740682819031544,7.76,1,1,18
0.002221248112618923,194,0.7996434663771269,3,0.8689908163057158,7.76,1,1,6
0.0011561157880350947,194,0.7973180068857504,6,0.8678520639499254,7.76,2,1,16
0.0011220842134207487,194,0.797036309763209,9,0.8676808718713886,7.76,2,2,7
0.0011420644586905837,194,0.7958240814478096,15,0.8668859303805345,7.76,2,2,8
0.0013258083490654826,194,0.7740471055343161,5,0.8526665856751325,7.76,2,1,-1
0.00273309787735343,194,0.7308396820800137,2,0.8240892090949352,7.76,1,1,3
9.589299588697031e-05,195,0.9882830087382678,1,0.9923503931313136,7.8,1,1,0
6.808679609093815e-05,195,0.9774009480600272,12,0.9852867858603859,7.8,2,2,14
0.00028524670051410794,195,0.9597513805145895,10,0.9737385609893032,7.8,1,2,13
0.0001764236658345908,195,0.9514852773027064,4,0.968403681963717,7.8,1,1,11
9.955644782166928e-05,195,0.9463721473077119,13,0.9651070509932751,7.8,1,2,15
0.00038780298200435936,195,0.943460246699462,11,0.9631134293109489,7.8,1,2,12
0.0008711994159966707,195,0.898272309779964,16,0.9335720815613777,7.8,2,2,1
0.0010739824501797557,195,0.8799751825028422,2,0.9216079747692845,7.8,1,1,3
0.0006778883398510516,195,0.8771143277711254,0,0.9198870521322837,7.8,1,1,5
0.000798611028585583,195,0.8383101051670143,3,0.8946220544985544,7.8,1,1,6
0.0009894147515296936,195,0.8352224755575617,8,0.8925483139493797,7.8,1,2,17
0.0008468564483337104,195,0.8307017097450812,14,0.8896597115773859,7.8,1,2,10
0.001605087541975081,195,0.8241516247940077,7,0.8851367754764138,7.8,1,1,18
0.0010446651140227914,195,0.822456993840207,15,0.8842314132062266,7.8,2,2,8
0.0010725915199145675,195,0.8075085407970211,5,0.8745051444860936,7.8,2,1,-1
0.0015822813147678971,195,0.769398883303385,6,0.8495554756870315,7.8,2,1,16
0.0016128078568726778,195,0.7599390381516145,9,0.843395892048644,7.8,2,2,7
0.0002502954739611596,196,0.9755364125328209,10,0.9840110647304471,7.84,1,2,13
0.0002006860449910164,196,0.9732717318409604,1,0.9825563855808774,7.84,1,1,0
