distancia,excluido,frame,grupo_metrica,iou,logical_id,papel,rotulo,score,tracker_id
0.0,False,1,time0,1.0,5,time0,TIME0,1.0,19
0.0,False,1,time1,1.0,11,time1,TIME1,1.0,18
0.0,False,1,time0,1.0,2,time0,TIME0,1.0,17
0.0,False,1,time1,1.0,16,time1,TIME1,1.0,16
0.0,False,1,time1,1.0,14,time1,TIME1,1.0,15
0.0,False,1,time0,1.0,8,time0,TIME0,1.0,14
0.0,False,1,time0,1.0,4,time0,TIME0,1.0,13
0.0,False,1,time1,1.0,15,time1,TIME1,1.0,12
0.0,False,1,time1,1.0,18,time1,TIME1,1.0,11
0.0,False,1,goleiro_time1,1.0,19,goleiro1,GOL-TIME1,1.0,10
0.0,False,1,time0,1.0,0,time0,TIME0,1.0,9
0.0,False,1,arbitro,1.0,20,arbitro,ÁRBITRO,1.0,8
0.0,True,1,excluido,1.0,21,excluir,EXCLUÍDO,1.0,7
0.0,False,1,time0,1.0,1,time0,TIME0,1.0,6
0.0,False,1,time1,1.0,13,time1,TIME1,1.0,5
0.0,False,1,time1,1.0,10,time1,TIME1,1.0,4
0.0,False,1,time0,1.0,7,time0,TIME0,1.0,3
0.0,False,1,time0,1.0,3,time0,TIME0,1.0,2
0.0,False,1,time1,1.0,12,time1,TIME1,1.0,1
0.0,False,1,time1,1.0,17,time1,TIME1,1.0,0
3.15904305689385e-07,False,2,arbitro,0.9997257050804935,20,arbitro,ÁRBITRO,0.9998215977358138,8
2.9789470422090564e-06,False,2,goleiro_time1,0.9996026891311931,19,goleiro1,GOL-TIME1,0.9997407053038108,10
2.3666483048396873e-06,False,2,time1,0.9996010145706734,17,time1,TIME1,0.999739831144031,0
4.029292343207867e-06,False,2,time1,0.9994975167677668,12,time1,TIME1,0.9996719756467283,1
5.64189100913941e-06,False,2,time0,0.9994698304262029,8,time0,TIME0,0.9996534151151786,14
5.663975234017743e-06,False,2,time0,0.9992649191248384,7,time0,TIME0,0.999520215039813,3
6.590745351761165e-06,False,2,time0,0.9991770456304839,3,time0,TIME0,0.9994627728989414,2
1.0196081625260948e-05,False,2,time0,0.999141826908145,4,time0,TIME0,0.9994386188617255,13
5.647263144704794e-06,False,2,time1,0.9990799985514149,18,time1,TIME1,0.9994000225163191,11
5.5806701403987385e-06,False,2,time1,0.9989090598441843,16,time1,TIME1,0.9992889356641705,16
7.196329659520914e-06,False,2,time0,0.9987147227136786,5,time0,TIME0,0.9991620510485102,19
1.1268532712396755e-05,False,2,time1,0.998701039318189,11,time1,TIME1,0.9991517315703735,18
1.3481380754263102e-05,False,2,time0,0.9985037643189557,2,time0,TIME0,0.9990227283240573,17
8.914350197222678e-06,False,2,time0,0.9984605849871757,0,time0,TIME0,0.9989962602190952,9
4.45932741954967e-06,False,2,time1,0.998456604795061,15,time1,TIME1,0.9989952323521929,12
8.066487099100725e-06,False,2,time0,0.9978589297954017,1,time0,TIME0,0.9986054810965264,6
3.855466236849918e-05,True,2,excluido,0.9973144264180352,21,excluir,EXCLUÍDO,0.998240883039894,7
2.1511275438023756e-05,False,2,time1,0.9970207188128586,13,time1,TIME1,0.9980559382819547,5
2.115392843787328e-05,False,2,time1,0.9960530124776844,10,time1,TIME1,0.9974270542355417,4
5.7129590315425456e-05,False,2,time1,0.9892443051307571,14,time1,TIME1,0.9929888029783818,15
0.0001773294642195185,False,3,time1,0.9707182311921893,10,time1,TIME1,0.9809047849624462,4
0.00022358760749072347,False,3,time1,0.9690816894946823,17,time1,TIME1,0.9798248425089218,0
0.0002515386829818439,False,3,time1,0.968332916992262,13,time1,TIME1,0.9793283575059266,5
0.00035729476609889957,False,3,goleiro_time1,0.9576674471655134,19,goleiro1,GOL-TIME1,0.9723587874894492,10
0.0007080432973165449,True,3,excluido,0.9521156049167014,21,excluir,EXCLUÍDO,0.9686273280417951,7
0.0002471934754994711,False,3,time1,0.951029479659614,16,time1,TIME1,0.9680826440623242,16
0.00018561820054522276,False,3,time1,0.9435705248068746,15,time1,TIME1,0.9632558747542777,12
0.00043824718310867797,False,3,time1,0.9275414429301656,18,time1,TIME1,0.9527485513905196,11
0.0003817714180920376,False,3,time0,0.9178768134027832,4,time0,TIME0,0.9464863087154768,13
0.000626848014289183,False,3,time0,0.9071628273987692,3,time0,TIME0,0.9394364410041987,2
0.000540235758424892,True,3,excluido,0.8843903808523043,22,excluir,EXCLUÍDO,0.924664665038549,22
0.0006131449161526967,False,3,time0,0.8715666886337341,9,time0,TIME0,0.9163037468912738,21
0.000876523155148139,False,3,time1,0.8653020103088036,14,time1,TIME1,0.9121395235964205,15
0.0008763178446154492,False,3,arbitro,0.8306095183895812,20,arbitro,ÁRBITRO,0.8895894757076124,8
0.0012142029187680932,False,3,time0,0.8042860366031054,0,time0,TIME0,0.8723609527704497,9
0.0012219195427376486,False,3,time0,0.7988186942800007,7,time0,TIME0,0.8688044794420423,3
0.0009323974912611647,False,3,time0,0.7986457285100838,8,time0,TIME0,0.868793384409613,14
0.0027295977959698684,False,3,time0,0.7540251574152677,2,time0,TIME0,0.8391609930913346,17
0.0019950302610155057,False,3,time0,0.7440518895444028,1,time0,TIME0,0.8329354676125065,6
0.0028325411680806996,False,3,time1,0.6829507493555643,11,time1,TIME1,0.7929265976722886,18
0.0032070163238842398,False,3,time0,0.5644782636138371,5,time0,TIME0,0.7157884156356347,19
0.006682940309597406,False,3,time1,0.4950582739950292,12,time1,TIME1,0.6694488489884098,1
0.0828312241926414,False,3,time0,0.0,6,time0,TIME0,0.32100907153257546,20
0.00010289367467792173,False,4,time1,0.9774016841321158,13,time1,TIME1,0.985275081899738,5
0.00015997728793448146,False,4,time1,0.9558406149938533,15,time1,TIME1,0.9712404076952277,12
0.0004921753442091433,False,4,time1,0.9444143360514659,10,time1,TIME1,0.9636970570629797,4
0.0009934061058983175,True,4,excluido,0.9410273191006586,21,excluir,EXCLUÍDO,0.9613200652783638,7
0.00045629427115057724,False,4,time1,0.937531566661411,17,time1,TIME1,0.9592358153350145,0
0.0005537607115235251,False,4,goleiro_time1,0.9297766299562583,19,goleiro1,GOL-TIME1,0.9541609932225347,10
0.0003126085282114423,False,4,time0,0.9224047845747986,4,time0,TIME0,0.949453696988745,13
0.0005703757126025616,False,4,time1,0.9220845267536937,18,time1,TIME1,0.94915531089049,11
0.001223862470878316,False,4,time1,0.8574608923813222,12,time1,TIME1,0.9069212281830519,1
0.0009232906649761641,False,4,time0,0.8357449201682831,7,time0,TIME0,0.8929110463766423,3
0.0008044959560554891,False,4,arbitro,0.8352284780288582,20,arbitro,ÁRBITRO,0.8926169371341384,8
0.0009674579715633503,False,4,time1,0.8226211275699014,14,time1,TIME1,0.8843651226303888,15
0.0003895477303898894,False,4,time1,0.8156677718582,16,time1,TIME1,0.8800477100021935,16
0.0015737287187736172,False,4,time0,0.8085735561684333,2,time0,TIME0,0.8750220064579108,17
0.0014541345217638651,False,4,time0,0.7661627428603711,0,time0,TIME0,0.8474968357766239,9
0.002014283345507464,False,4,time0,0.75494136852883,1,time0,TIME0,0.840006890372812,6
0.0021360832508230763,False,4,time0,0.7109100413123528,3,time0,TIME0,0.8113438977152412,2
0.0018174731234331357,False,4,time0,0.6879400936473675,8,time0,TIME0,0.7965249452775873,14
0.003299612564647011,False,4,time1,0.645442287820981,11,time1,TIME1,0.7683826226860112,18
0.0025756768034766466,False,4,time0,0.5895223369332381,5,time0,TIME0,0.732288032125388,19
8.899347112459152e-05,False,5,time1,0.9681395805832129,18,time1,TIME1,0.9792595796641947,11
0.0005965226637264329,True,5,excluido,0.9627248835690115,21,excluir,EXCLUÍDO,0.9755623913875533,7
0.0003983699954107495,False,5,time1,0.9415027623142426,17,time1,TIME1,0.9618373660058639,0
0.0005783725957309994,False,5,time1,0.9208891617407549,10,time1,TIME1,0.9483755247229848,4
0.0003657994329341097,False,5,arbitro,0.8997244308427755,20,arbitro,ÁRBITRO,0.9346928502462771,8
0.0006895248717048701,False,5,time1,0.8891389813653554,16,time1,TIME1,0.9276990041823843,16
0.00048280124625283143,False,5,time1,0.8854907267140529,15,time1,TIME1,0.9253999919279459,12
0.0008544619052706064,False,5,time0,0.8816241523890359,7,time0,TIME0,0.9227566373860285,3
0.00042884941004481427,False,5,time0,0.8755642280955496,4,time0,TIME0,0.9189666509685915,13
0.0020776233223927295,False,5,time1,0.8279444615669291,13,time1,TIME1,0.8874367318556665,5
0.0010489849766690958,False,5,time0,0.814769748774131,8,time0,TIME0,0.879233191961351,14
0.001679165255581887,False,5,goleiro_time1,0.785698515290168,19,goleiro1,GOL-TIME1,0.8601163270991554,10
0.0012910005302747473,False,5,time1,0.7812091631223672,14,time1,TIME1,0.8573341058439425,15
0.0015292655139279314,False,5,time0,0.7723009959661987,3,time0,TIME0,0.8514604044481544,2
0.0014706388045113562,False,5,time0,0.7694164413479939,0,time0,TIME0,0.849605963294617,9
0.0021557727148974306,False,5,time0,0.7412511369766442,1,time0,TIME0,0.8310587185846047,6
0.003240180955688204,False,5,time0,0.7227591482911137,2,time0,TIME0,0.818659383054733,17
0.0033845100392356367,False,5,time1,0.6295216421372518,12,time1,TIME1,0.7580044888754811,1
0.0020694325468977584,False,5,time0,0.6111614073184625,5,time0,TIME0,0.7465306133655865,19
0.006831449199561538,False,5,time1,0.4668642231210937,11,time1,TIME1,0.6510707378088644,18
0.0003656035924444407,True,6,excluido,0.969988465700958,21,excluir,EXCLUÍDO,0.9803645414482671,7
0.00017165531207141168,False,6,time1,0.9534981375770615,16,time1,TIME1,0.969713710065865,16
0.0003715330840096526,False,6,time0,0.9515833728780497,4,time0,TIME0,0.968399155791329,13
0.0005912255545768806,False,6,time1,0.9420953140162627,10,time1,TIME1,0.9621550251664688,4
0.00017791089780372645,False,6,time1,0.9402428901265696,17,time1,TIME1,0.9610956097680389,0
0.0006254415776142735,False,6,time1,0.912674761564407,15,time1,TIME1,0.9430196904646996,12
