<<<<<<< HEAD
﻿cobertura,excluido,fragmentacoes,frames_por_troca,frames_vistos,grupo_metrica,intervalo_medio_trocas_segundos,logical_id,maior_gap_frames,margem_media_classificacao,papel,presenca,primeiro_frame,rotulo,score_medio,taxa_confirmacao_papel,taxa_divergencia_papel,tempo_visto_segundos,tracker_ids,trocas_de_tracker_id,trocas_por_1000_frames,ultimo_frame
1.0,False,0,262.5,525,time0,2.5986698604951535,0,0,0.1595,time0,0.9980988593155894,2,TIME0,0.9798569894296348,0.9905,0.1448,17.491047137948147,"[0, 10]",2,3.8095238095238093,526
0.9657142857142857,False,1,50.7,507,time0,0.7181509301083473,1,3,0.0868,time0,0.9638783269961977,2,TIME0,0.9181142563769452,0.783,0.142,16.891354093218496,"[7, 8, 10, 11, 15]",10,19.723865877712033,526
0.9123809523809524,False,8,34.214285714285715,479,time0,0.4202976894686441,2,7,0.0935,time0,0.9106463878326996,2,TIME0,0.9076830940775608,0.9937,0.5052,15.958498245861263,"[-1, 1, 3, 8, 9, 11]",14,29.227557411273487,526
0.8590476190476191,False,8,90.2,451,time0,3.031781503911012,3,13,0.1352,time0,0.8574144486692015,2,TIME0,0.9293071510861265,0.9933,0.4013,15.025642398504027,"[-1, 2, 14]",5,11.086474501108647,526
0.9504761904761905,False,1,249.5,499,time0,7.496163059120635,4,12,0.2333,time0,0.9486692015209125,2,TIME0,0.955087300336829,0.9138,0.9138,16.624823851116428,"[-1, 5, 8]",2,4.008016032064128,526
0.9276190476190476,False,4,81.16666666666667,487,time1,1.3193246984052318,5,5,0.202,time1,0.9258555133079848,2,TIME1,0.8804388456377852,0.7823,0.0,16.22502848796333,"[5, 9, 10, 12, 13]",6,12.320328542094456,526
0.9163498098859315,False,4,34.42857142857143,482,time1,1.2685814407742613,6,5,0.1288,time1,0.9163498098859315,1,TIME1,0.8916056454549968,0.9917,0.3817,16.058447086649537,"[-1, 1, 3, 8, 9, 11]",14,29.04564315352697,526
0.9420849420849421,False,3,44.36363636363637,488,time1,1.4859060997190237,7,5,0.0524,time1,0.9277566539923955,3,TIME1,0.923927420959715,0.9775,0.2295,16.258344768226088,"[-1, 1, 3, 9, 11, 12, 14]",11,22.540983606557376,520
0.9219047619047619,False,3,60.5,484,time1,2.094166187944812,8,15,0.1236,time1,0.9201520912547528,2,TIME1,0.9126342322462889,0.9855,0.7624,16.125079647175053,"[-1, 4, 7, 10, 11]",8,16.52892561983471,526
0.8438095238095238,False,11,26.058823529411764,443,goleiro_time1,0.647585197607366,9,10,0.075,goleiro1,0.8422053231939164,2,GOL-TIME1,0.8952048196849244,0.9865,0.4989,14.75911215640196,"[-1, 1, 6, 8, 9, 11, 12, 14, 15]",17,38.37471783295711,526
0.8362919132149902,True,9,47.111111111111114,424,excluido,0.8037552613390458,10,26,0.1029,excluir,0.8060836501901141,20,EXCLUÍDO,0.9465110765419309,0.9953,0.9953,14.126102831409552,"[-1, 1, 2, 8, 9, 11, 14]",9,21.22641509433962,526
=======
﻿cobertura,excluido,fragmentacoes,frames_por_troca,frames_vistos,grupo_metrica,intervalo_medio_trocas_segundos,logical_id,maior_gap_frames,margem_media_classificacao,papel,presenca,primeiro_frame,rotulo,score_medio,taxa_confirmacao_papel,taxa_divergencia_papel,tempo_visto_segundos,tracker_ids,trocas_de_tracker_id,trocas_por_1000_frames,ultimo_frame
1.0,False,0,262.5,525,time0,2.5986698604951535,0,0,0.1595,time0,0.9980988593155894,2,TIME0,0.9798569894296348,0.9905,0.1448,17.491047137948147,"[0, 10]",2,3.8095238095238093,526
0.9657142857142857,False,1,50.7,507,time0,0.7181509301083473,1,3,0.0868,time0,0.9638783269961977,2,TIME0,0.9181142563769452,0.783,0.142,16.891354093218496,"[7, 8, 10, 11, 15]",10,19.723865877712033,526
0.9123809523809524,False,8,34.214285714285715,479,time0,0.4202976894686441,2,7,0.0935,time0,0.9106463878326996,2,TIME0,0.9076830940775608,0.9937,0.5052,15.958498245861263,"[-1, 1, 3, 8, 9, 11]",14,29.227557411273487,526
0.8590476190476191,False,8,90.2,451,time0,3.031781503911012,3,13,0.1352,time0,0.8574144486692015,2,TIME0,0.9293071510861265,0.9933,0.4013,15.025642398504027,"[-1, 2, 14]",5,11.086474501108647,526
