distancia,excluido,frame,grupo_metrica,iou,logical_id,margem_aparencia,novo_track,papel,rotulo,score,score_aparencia,score_papel,tracker_id
7.480006489286438e-06,False,2,time0,0.9992280912552768,0,,,time0,TIME0,0.6497565273662592,0.0,0.0,1
0.00046055386267972604,False,2,time0,0.9761443334516285,3,,,time0,TIME0,0.642110600708498,0.0,0.0,5
0.00023179212976778666,False,2,time0,0.963353692801904,2,,,time0,TIME0,0.6386373476341224,0.0,0.0,2
0.000349615301901726,False,2,time1,0.9477632825622658,6,,,time1,TIME1,0.6337727786065633,0.0,0.0,4
0.0005615539007909032,False,2,time1,0.9442135431732129,8,,,time1,TIME1,0.6323706817461602,0.0,0.0,6
0.00077193486362187,False,2,time0,0.9398664335340124,4,,,time0,TIME0,0.630731851868078,0.0,0.0,7
0.00030310462302258177,False,2,goleiro_time1,0.9346408360100579,9,,,goleiro1,GOL-TIME1,0.6299100389027541,0.0,0.0,3
0.001296371438116697,False,2,time1,0.9042748380853196,5,,,time1,TIME1,0.6192200423195011,0.0,0.0,8
0.0014731988209482048,False,2,time0,0.8823123527201548,1,,,time0,TIME0,0.6123499804190835,0.0,0.0,9
0.0018799926022624509,False,2,time1,0.7313043614364667,7,,,time1,TIME1,0.5664004111091587,0.0,0.0,10
0.00035481524333664816,False,3,time0,0.9664265258274076,3,,,time0,TIME0,0.9693411429988036,0.9209635878937661,1.0,5
2.1091380177723038e-05,False,3,time0,0.9985791157875331,0,,,time0,TIME0,0.9671493701754564,0.8704517494558106,1.0,1
0.00015112429516063767,False,3,goleiro_time1,0.9765494579964982,9,,,goleiro1,GOL-TIME1,0.9648696596794356,0.8885992726566709,1.0,3
0.000362480676650439,False,3,time0,0.9675468977992597,4,,,time0,TIME0,0.964719970580823,0.9002730462731379,1.0,7
0.00019348973328010857,False,3,time0,0.9810640083565382,2,,,time0,TIME0,0.9630227118456921,0.875989305187242,1.0,2
0.0006169751629885507,False,3,time1,0.9409151139213229,8,,,time1,TIME1,0.9574149438806747,0.9034964610701518,1.0,6
0.001508867839450587,False,3,time1,0.8902176469281224,5,,,time1,TIME1,0.9410208120596123,0.9028476083590702,1.0,8
0.0015142278161571644,False,3,time0,0.8575789201063653,1,,,time0,TIME0,0.9303242411540545,0.8993325752776222,1.0,9
0.000524263526369414,False,3,time1,0.928807526230778,6,,,time1,TIME1,0.8423983126199168,0.8577265100683211,0.0,4
0.0013350701939540731,False,3,time1,0.7922846487105778,7,,,time1,TIME1,0.5859739203003601,0.0,0.0,10
0.00029343546389193017,False,4,time0,0.9755216525255549,4,,,time0,TIME0,0.9672241923554826,0.9002730462731379,1.0,7
2.7984706404167666e-05,False,4,time0,0.9982837035462945,0,,,time0,TIME0,0.9670585327440894,0.8704517494558106,1.0,1
0.00013613885257993542,False,4,goleiro_time1,0.9767905250216898,9,,,goleiro1,GOL-TIME1,0.9649494931015915,0.8885992726566709,1.0,3
0.000634385498866368,False,4,time0,0.9437474951233369,3,,,time0,TIME0,0.9623596550182478,0.9209635878937661,1.0,5
0.0002529069689120127,False,4,time0,0.9678459996386942,2,,,time0,TIME0,0.9588197485996989,0.875989305187242,1.0,2
0.0017182622605498678,False,4,time1,0.9231947929571975,8,,,time1,TIME1,0.9504924216390606,0.9034964610701518,1.0,6
0.001666628981738936,False,4,time1,0.8903848927422264,5,,,time1,TIME1,0.940893893835543,0.9028476083590702,1.0,8
0.002300818044855788,False,4,time0,0.7897934235428076,1,,,time0,TIME0,0.9091293482858704,0.8993325752776222,1.0,9
0.000753532101057061,False,4,time1,0.8999894655838497,6,,,time1,TIME1,0.8335849073101027,0.8577265100683211,0.0,4
0.003275138956596272,False,4,time1,0.5552500341000375,7,,,time1,TIME1,0.5122650643759589,0.0,0.0,10
1.854475930697365e-05,False,5,time0,0.9987053900364111,0,,,time0,TIME0,0.9671815019611857,0.8704517494558106,1.0,1
0.00011471594109869076,False,5,goleiro_time1,0.9775700223893463,9,,,goleiro1,GOL-TIME1,0.9651742471128869,0.8885992726566709,1.0,3
0.0005853843170483056,False,5,time0,0.9479023551320128,3,,,time0,TIME0,0.9638842868678045,0.9209635878937661,1.0,5
0.0005966630875536395,False,5,time0,0.9409304385121665,4,,,time0,TIME0,0.9563798029410374,0.9002730462731379,1.0,7
0.0004608094523765395,False,5,time0,0.9524013627862434,2,,,time0,TIME0,0.9541569241688742,0.875989305187242,1.0,2
0.0011329529259493372,False,5,time1,0.9161721251204878,8,,,time1,TIME1,0.9491551241154847,0.9034964610701518,1.0,6
0.001991348335346306,False,5,time1,0.8809530755928264,5,,,time1,TIME1,0.937827042676064,0.9028476083590702,1.0,8
0.002391534022105423,False,5,time0,0.7690158849797117,1,,,time0,TIME0,0.9029799343702333,0.8993325752776222,1.0,9
0.001029094321530766,False,5,time1,0.8757463548522223,6,,,time1,TIME1,0.8259473409973261,0.8577265100683211,0.0,4
0.007651820194591688,False,5,time1,0.46845885842969537,7,,,time1,TIME1,0.4791967618195327,0.0,0.0,10
0.0004193268336514909,False,6,time0,0.9550931233718623,3,,,time0,TIME0,0.9702081456806492,0.9372529840511445,1.0,5
1.5011262187951548e-05,False,6,time0,0.998271659088395,0,,,time0,TIME0,0.9669200308896483,0.8698690995061358,1.0,1
0.00021897084145149347,False,6,goleiro_time1,0.9576532397822248,9,,,goleiro1,GOL-TIME1,0.9634315869316173,0.9058171172091476,1.0,3
0.0008203781922628461,False,6,time1,0.9470203038428734,8,,,time1,TIME1,0.9612622187844885,0.9128766128504634,1.0,6
0.0003394761073322144,False,6,time0,0.9701507330274223,2,,,time0,TIME0,0.9605700259270185,0.8798800478935142,1.0,2
0.0007487373844540755,False,6,time0,0.9395350490402494,4,,,time0,TIME0,0.9587072462745171,0.9110325161095107,1.0,7
